,Compiler,torchbench,huggingface,timm_models
eager,eager,3.43,4.80,3.91
aot_eager,aot_eager,7.31,11.10,9.69
inductor,inductor,57.11,49.05,99.83
inductor_no_cudagraphs,inductor_no_cudagraphs,57.37,45.62,98.83
