dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,BERT_pytorch,16,1.0022,49.9670,3.1794,1.0000,2.9107,2.9107,538,1,5,4
cuda,Background_Matting,4,0.9992,183.1977,1.7209,1.0026,11.5193,11.4896,183,1,5,4
cuda,LearningToPaint,96,0.9919,13.8104,0.8474,0.9989,0.9495,0.9506,71,1,5,4
cuda,Super_SloMo,6,0.9986,119.1533,2.0399,1.0073,6.3301,6.2840,374,1,5,4
cuda,alexnet,128,0.9995,12.2700,0.2858,1.0004,1.6088,1.6081,22,1,5,4
cuda,attention_is_all_you_need_pytorch,256,0.9899,72.9485,2.7211,1.0021,4.7293,4.7196,548,1,5,4
cuda,dcgan,32,0.9707,1.8908,0.2831,1.0000,0.0783,0.0783,13,1,5,4
cuda,demucs,4,0.9989,75.0441,0.7448,0.9975,5.1805,5.1933,83,4,7,5
cuda,densenet121,4,0.9884,47.8253,4.6833,1.0000,0.6769,0.6769,431,1,5,4
cuda,dlrm,1024,0.9801,3.6379,0.2885,1.0000,4.3721,4.3721,36,1,4,3
cuda,doctr_det_predictor,0,0.0000
cuda,doctr_reco_predictor,0,0.0000
cuda,drq,1,0.9705,2.2152,0.4503,1.0000,0.0588,0.0588,30,2,4,3
cuda,fastNLP_Bert,6,0.9835,60.3767,3.2080,1.0002,5.3672,5.3660,445,6,9,6
cuda,functorch_dp_cifar10,64,0.9919,7.8085,0.7030,1.0000,0.1866,0.1866,69,1,5,4
cuda,hf_Albert,8,0.9984,74.9222,1.7374,1.0000,6.5757,6.5757,436,1,4,3
cuda,hf_Bart,4,0.9912,54.7568,5.9268,0.9734,5.7607,5.9180,642,9,15,7
cuda,hf_Bert,4,0.9884,39.3689,3.2817,1.0000,4.1537,4.1537,367,1,4,3
cuda,hf_Bert_large,4,0.9740,94.5904,6.5397,1.0000,9.5187,9.5187,715,1,4,3
cuda,hf_BigBird,2,0.9734,194.4773,9.9442,0.9886,6.1191,6.1894,2905,64,60,8
cuda,hf_DistilBert,8,0.9888,39.3885,1.4134,1.0000,4.3259,4.3260,203,1,4,3
cuda,hf_GPT2,4,0.9839,50.9808,3.1066,1.0000,5.7904,5.7904,635,1,4,3
cuda,hf_GPT2_large,4,0.9846,243.9013,9.6063,1.0000,26.2394,26.2405,1883,1,4,3
