dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,23.915303,20.797032,17.908206,10.463858,2.335655,15.874305,4.129784,1.839921,0.256425,10.092504,23.778072,18.016737
cuda,Background_Matting,4,20.620104,18.601041,14.865115,8.656994,2.309093,15.329321,5.104811,2.717749,0.213040,12.455205,27.138945,21.616353
cuda,LearningToPaint,96,12.320567,11.420964,7.773753,5.403287,0.902314,9.398585,1.097652,0.670228,0.067054,11.930042,22.247719,16.898070
cuda,Super_SloMo,6,20.256889,18.213868,15.029606,9.368251,2.632323,14.118256,5.006785,2.448294,0.125464,7.514987,7.709094
cuda,alexnet,128,5.756797,5.453411,2.299507,1.992751,0.171530,5.489529,0.853924,0.285755,0.012572,3.981491,7.659631,3.829308
cuda,attention_is_all_you_need_pytorch,256,23.167121,20.384966,17.454271,10.155899,2.099928,16.822147,4.332057,1.971896,0.342370,14.717679,31.459162,23.685449
cuda,dcgan,32,5.640618,5.357420,2.242315,1.823864,0.176804,2.749100,0.300568,0.100218,0.010953,0.127793,1.243189
cuda,demucs,4,12.131325,11.328432,8.116157,7.413318,0.416886,12.009671,0.914090,0.535639,0.032970,5.847229,9.211542,10.885517
cuda,densenet121,4,45.517822,40.904020,37.592275,22.189718,6.446074,33.240763,12.582211,5.335696,0.665494,28.885497,57.037119,46.859398
cuda,dlrm,1024,4.981962,4.686985,1.909150,1.496751,0.161371,2.963902,0.461027,0.133691,0.014828,0.119377,1.760257
cuda,drq,1,7.307602,6.838616,2.970085,2.611997,0.112745,4.231410,0.117458,0.072485,0.013014,0.393768,2.138170
cuda,fastNLP_Bert,6,23.779228,20.600377,17.743744,11.779320,1.797569,17.046494,3.518263,1.765316,0.274794,0.339816,6.649680,7.577327
cuda,functorch_dp_cifar10,64,11.226585,10.509478,7.414852,4.965592,1.180578,10.677704,1.954788,0.852972,0.056034,24.825236,33.168395,31.785789
cuda,hf_Albert,8,16.513144,14.628861,11.703387,6.493142,1.642033,11.403099,2.972903,1.442297,0.150618,0.000011,8.464193,6.693995
cuda,hf_Bart,4,29.464283,23.381960,20.393021,12.835335,2.309065,20.739973,3.539031,2.204349,0.278122,4.430657,3.744211,14.867771
cuda,hf_Bert,4,20.881852,17.499239,14.504212,8.287825,1.776636,13.494720,3.088751,1.834810,0.277330,0.000009,3.296852,7.147927
cuda,hf_Bert_large,4,33.514605,26.620924,23.583673,11.443430,3.655329,18.629356,6.330452,3.044262,0.745522,0.000010,3.000805,11.169983
cuda,hf_BigBird,2,64.808716,54.978811,51.790564,28.038488,8.598338,47.120471,19.706524,9.606593,0.565965,14.720694,7.669104,43.069342
cuda,hf_DistilBert,8,13.631207,12.126769,9.207769,6.108617,0.926995,10.180813,1.557699,0.875550,0.111710,2.102868,5.479518,7.184418
cuda,hf_GPT2,4,20.587798,17.537070,14.530434,9.088536,1.844106,12.490025,3.258682,1.593893,0.235361,0.316971,7.805750,5.717845
cuda,hf_Longformer,2,73.286208,64.771404,61.552806,41.345656,8.257797,56.145320,20.969545,7.423564,0.440624,17.172586,6.188442,40.960839
cuda,hf_Reformer,4,26.121951,22.771282,19.773262,17.886131,0.719793,22.026779,1.248224,0.718111,0.066858,0.468811,5.198493,5.438952
cuda,hf_T5,8,24.418795,20.372865,17.339573,9.790470,2.118674,15.766042,3.684447,1.891960,0.288772,2.184695,6.740542,10.492520
