dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,35.179794,31.317782,28.063602,17.111727,4.472421,26.778561,8.949037,4.821629,0.563186,39.826769,95.973894,54.295084
cuda,beit_base_patch16_224,64,20.019356,17.528077,14.114716,9.316265,1.484528,15.309607,3.335639,1.779547,0.242666,0.756426,2.873535,8.378811
cuda,botnet26t_256,128,24.340496,22.121275,18.679135,14.200113,2.272653,20.873364,5.836913,2.396300,0.132605,27.556196,55.896876,36.635083
cuda,cait_m36_384,4,45.066631,37.075135,33.753834,16.209311,4.922174,32.397131,12.426570,7.128185,1.885882,7.247733,19.516613,29.252970
cuda,coat_lite_mini,128,23.368959,21.115386,17.726736,13.002213,2.054136,25.799658,6.774668,2.674108,0.212493,13.438536,38.640633,28.430957
cuda,convit_base,64,22.477886,20.111907,15.871096,10.251160,2.058864,18.415419,4.393553,2.133128,0.255491,5.593136,8.173554,15.979694
cuda,convmixer_768_32,32,18.867501,17.429405,13.913549,6.470286,2.703617,11.511636,2.563911,1.776857,0.263638,3.699802,11.674090,2.951640
cuda,convnext_base,64,24.339768,20.069999,15.943540,9.748943,2.878101,19.375447,4.642758,2.403135,0.447744,5.443487,6.812568,18.148723
cuda,crossvit_9_240,128,27.084429,23.641926,19.531340,11.557853,2.749461,23.966617,5.856729,3.004863,0.382097,22.088122,33.807991,37.473045
cuda,cspdarknet53,64,27.209062,23.042123,19.038905,11.089111,3.030006,17.999496,4.195651,2.752581,0.326610,25.292233,54.456471,35.474998
cuda,deit_base_distilled_patch16_224,64,18.806549,16.860295,12.538153,8.377817,1.213177,15.407163,2.717840,1.505813,0.188742,2.425205,3.534423,10.790771
cuda,dla102,128,34.012376,29.844052,26.007645,13.930097,4.608037,21.344033,7.106657,3.550492,0.532063,18.238086,40.722297,30.631445
cuda,dm_nfnet_f0,128,24.258742,19.703241,16.268437,8.706926,3.427569,16.790308,4.607962,2.080184,0.259514,23.903284,28.557605,35.637098
cuda,dpn107,32,41.793113,34.864241,31.191640,16.554840,5.311022,25.640167,7.320481,4.070193,0.540627,14.488409,27.670484,29.325526
cuda,eca_botnext26ts_256,128,26.529903,24.212436,19.785549,14.968769,2.768927,21.565010,5.954819,2.451151,0.152692,31.777154,61.285888,41.297450
cuda,ese_vovnet19b_dw,128,17.631890,15.902074,11.540082,8.617718,1.500250,14.319514,2.930396,1.459791,0.108546,27.802299,50.447753,35.099328
cuda,fbnetc_100,128,26.844565,23.318177,18.982125,12.040136,2.998734,18.244672,4.168839,2.285544,0.292673,43.086577,95.502619,52.511721
cuda,fbnetv3_b,128,38.274776,32.613766,28.656432,16.218870,5.260846,25.035030,7.564318,3.759631,0.623731,51.283244,101.589320,65.732891
cuda,gernet_l,128,23.126938,19.563613,15.438931,9.147189,2.288793,14.327861,2.865956,1.722648,0.216936,23.998920,46.343454,31.661291
cuda,ghostnet_100,128,36.905289,31.621964,27.487389,16.969948,4.400194,28.879010,7.742895,3.891482,0.470181,100.886340,178.235263,117.516644
cuda,gluon_inception_v3,128,36.227980,32.361340,28.060542,17.338642,4.755074,26.834398,8.791450,5.148977,0.580442,39.556655,93.585565,54.145347
cuda,gluon_xception65,32,36.830906,31.911469,28.156359,13.777283,4.918884,19.721915,6.538125,3.245251,0.679334,16.004809,32.834683,27.650475
cuda,gmixer_24_224,128,23.227066,19.874849,16.573134,9.515000,1.966198,17.984031,5.207707,2.557678,0.385644,0.188699,6.096207,10.826284
cuda,gmlp_s16_224,128,25.675026,22.258817,17.938177,10.838292,2.217873,21.342523,5.373992,2.672091,0.381743,0.300016,12.477730,13.241320
cuda,hrnet_w18,128,92.671341,84.701492,80.323138,38.992368,16.993049,56.409075,24.193175,13.517243,4.822959,43.586202,87.972076,79.218029
cuda,inception_v3,128,34.774524,30.865840,27.609131,16.699851,4.455559,26.322720,8.966506,4.790260,0.557189,39.676427,89.409264,54.095237
cuda,jx_nest_base,32,32.392772,27.953898,24.662599,15.462425,3.253071,28.029144,8.993846,3.801814,0.550694,11.210501,19.289048,27.319452
cuda,lcnet_050,128,18.290424,16.631510,13.188223,9.491705,1.724420,14.437315,2.755351,1.410640,0.121128,35.937532,66.766695,42.886987
cuda,mixer_b16_224,128,15.819415,13.931596,10.741313,7.279405,1.149376,13.009048,1.978319,1.088198,0.140820,0.154890,5.125818,7.137738
cuda,mixnet_l,128,33.626021,27.592674,24.273226,14.613561,3.942706,23.466388,5.912605,3.437745,0.498034,55.490201,91.959825,68.578001
cuda,mnasnet_100,128,22.998110,20.270652,16.853528,11.297640,2.255792,16.960263,3.674189,1.931918,0.205332,40.966462,87.301615,49.261742
cuda,mobilenetv2_100,128,23.849725,21.077848,17.657751,11.510794,2.375840,17.436243,3.779788,1.926112,0.223035,37.060181,89.020003,45.745532
cuda,mobilenetv3_large_100,128,24.490071,21.671861,18.267183,12.213907,2.575456,20.392108,4.234411,2.205983,0.240915,64.649172,116.860452,75.588460
cuda,mobilevit_s,64,37.703726,34.123267,30.804526,23.275901,3.771543,37.789382,12.993107,6.269262,0.339952,53.680115,127.526139,72.194523
cuda,nfnet_l0,128,22.742891,18.947316,15.606888,8.396455,2.632957,16.732815,4.683849,2.084832,0.263375,26.097851,34.727096,37.274973
cuda,pit_b_224,64,19.715446,17.471690,14.031373,9.304914,1.536421,16.778009,3.786821,1.832031,0.217731,8.248071,11.456856,17.399670
cuda,pnasnet5large,16,65.105469,57.968352,54.595064,28.006509,10.023812,43.601102,18.491360,10.153819,1.855064,26.620513,47.418706,53.043447
cuda,poolformer_m36,64,36.560073,31.525218,28.193447,16.357481,5.664117,30.329358,14.182594,6.064698,0.569568,9.925836,25.237933,29.909090
cuda,regnety_002,128,22.438553,19.187369,15.910138,10.257710,2.280056,16.257059,3.403335,1.815071,0.229809,40.875301,69.644686,49.328723
cuda,repvgg_a2,128,22.424501,18.921857,15.636137,9.295112,2.422513,14.093089,3.237355,1.548245,0.205434,12.148012,24.813888,19.565830
cuda,res2net101_26w_4s,64,54.306063,47.598854,44.291849,22.402169,7.846443,32.901339,13.209391,6.706156,1.477005,25.379124,56.130858,44.369525
