dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,4,5.914119,4.038146,4.024652
cuda,AlbertForQuestionAnswering,4,5.927269,4.059832,4.046019
cuda,AllenaiLongformerBase,4,26.140726,17.356764,17.315823
cuda,BartForCausalLM,4,7.429703,3.759369,3.742205
cuda,BartForConditionalGeneration,2,17.352887,10.201275,10.183891
cuda,BertForMaskedLM,16,7.346924,3.979319,3.964552
cuda,BertForQuestionAnswering,16,7.275549,3.953077,3.939063
cuda,BlenderbotForCausalLM,4,14.138810,7.479676,7.458315
cuda,BlenderbotSmallForCausalLM,64,5.325870,2.680383,2.664507
cuda,BlenderbotSmallForConditionalGeneration,64,11.512879,6.594482,6.579568
cuda,CamemBert,16,7.413110,4.039187,4.024883
cuda,DebertaForMaskedLM,4,10.458226,4.948645,4.917678
cuda,DebertaForQuestionAnswering,8,10.325303,4.739181,4.709557
cuda,DebertaV2ForMaskedLM,1,18.508065,7.691199,7.642278
cuda,DebertaV2ForQuestionAnswering,2,18.108432,7.648789,7.603786
cuda,DistilBertForMaskedLM,128,3.585398,2.088945,2.074742
cuda,DistilBertForQuestionAnswering,256,3.639480,2.138969,2.125107
cuda,DistillGPT2,16,3.711375,2.048788,2.034990
cuda,ElectraForCausalLM,32,7.416388,4.028029,4.013176
cuda,ElectraForQuestionAnswering,64,7.454003,4.046722,4.032316
cuda,GPT2ForSequenceClassification,4,6.974656,3.794032,3.780029
cuda,GoogleFnet,16,4.048398,1.919870,1.900721
cuda,LayoutLMForMaskedLM,16,7.765541,4.090796,4.076527
cuda,LayoutLMForSequenceClassification,16,7.703563,4.074344,4.059567
cuda,M2M100ForConditionalGeneration,16,16.711550,9.492315,9.471801
cuda,MBartForCausalLM,4,7.441225,3.901201,3.884142
cuda,MBartForConditionalGeneration,2,17.321225,10.032075,10.013882
cuda,MT5ForConditionalGeneration,16,14.920159,8.854611,8.835384
cuda,MegatronBertForCausalLM,4,15.012531,7.881178,7.865188
cuda,MegatronBertForQuestionAnswering,8,14.824802,7.919774,7.897914
cuda,MobileBertForMaskedLM,64,30.158632,16.513252,16.490403
cuda,MobileBertForQuestionAnswering,128,30.396286,16.637251,16.615820
cuda,OPTForCausalLM,2,7.246779,4.117238,4.100011
cuda,PLBartForCausalLM,8,4.245056,2.045469,2.029806
cuda,PLBartForConditionalGeneration,4,10.550768,5.186070,5.168730
cuda,PegasusForCausalLM,32,7.310704,3.733620,3.715072
cuda,PegasusForConditionalGeneration,32,14.097864,9.807505,9.788475
cuda,RobertaForCausalLM,16,7.827290,4.290718,4.272336
cuda,RobertaForQuestionAnswering,16,7.805363,4.275823,4.261638
cuda,Speech2Text2ForCausalLM,256,3.948183,2.072009,2.056117
cuda,T5ForConditionalGeneration,4,10.290115,6.148891,6.133727
cuda,T5Small,4,10.310329,6.154151,6.139200
cuda,TrOCRForCausalLM,32,7.671929,3.799212,3.780210
cuda,XGLMForCausalLM,8,14.015616,7.959121,7.933815
cuda,XLNetLMHeadModel,8,21.245827,14.170564,14.152149
cuda,YituTechConvBert,16,11.605250,6.735181,6.719846
