dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,16.326084,14.450157,11.570938,6.468484,1.632027,12.228017,3.129096,1.410777,0.146750,0.000008,7.180602,7.531050
cuda,AlbertForQuestionAnswering,4,16.446452,14.586813,11.673613,6.566077,1.611300,12.457219,2.888798,1.635959,0.143908,0.000008,3.422494,7.641560
cuda,BartForCausalLM,4,22.784360,19.449975,16.247358,11.059199,1.624102,17.607023,2.610185,1.723001,0.195736,3.556401,1.837865,11.899956
cuda,BartForConditionalGeneration,2,39.181317,32.115236,28.841552,14.457922,4.263098,21.849488,7.622512,3.803238,1.024933,0.702467,0.431194,12.757011
cuda,BertForMaskedLM,16,19.466893,16.133616,13.328156,7.413335,1.750186,12.944206,3.086546,1.845794,0.273109,0.000010,2.633185,7.445980
cuda,BertForQuestionAnswering,16,20.374210,16.977077,13.667297,7.663818,1.766029,13.314795,3.090263,1.844139,0.263184,0.000009,2.284024,7.583274
cuda,BlenderbotSmallForCausalLM,64,18.278585,15.911304,12.140319,8.615729,1.119676,16.419618,1.873704,1.179230,0.133840,3.536553,2.422435,12.577555
cuda,BlenderbotSmallForConditionalGeneration,64,28.049549,23.296604,19.642399,10.107399,2.620094,16.587416,5.055243,2.560130,0.555047,1.464473,2.321966,10.834697
cuda,CamemBert,16,20.900783,17.502778,14.020777,8.032030,1.748405,12.853686,3.101732,1.824587,0.267157,0.000011,1.261319,6.737008
cuda,DebertaForMaskedLM,4,29.836886,24.479856,20.997150,15.465911,1.676366,24.240177,3.210591,1.825938,0.265084,15.950661,3.306788,26.673801
cuda,DebertaForQuestionAnswering,8,28.216284,22.951562,19.947133,14.503095,1.669674,25.472927,3.038465,1.801896,0.262336,17.387800,3.126554,30.297742
cuda,DebertaV2ForMaskedLM,1,37.947349,27.658798,24.516017,14.853378,2.151635,22.456261,3.438031,2.377866,0.506205,36.656886,1.316604,46.916951
cuda,DebertaV2ForQuestionAnswering,2,35.552663,25.353970,22.257493,12.553801,2.487711,20.324116,4.367156,2.953054,0.519033,37.085210,47.851713
cuda,DistilBertForMaskedLM,128,14.312642,12.802851,9.878960,6.905091,0.933039,11.020284,1.740566,0.873254,0.113547,3.414814,8.400384,8.546341
cuda,DistilBertForQuestionAnswering,256,14.308440,12.824420,9.941862,6.951398,0.926911,11.352541,1.780022,0.878581,0.110111,3.804505,10.640329,9.216283
cuda,DistillGPT2,16,15.355946,13.711727,9.787166,6.990048,1.018393,11.861937,1.898274,0.887800,0.102619,1.088178,4.031176,7.060623
cuda,ElectraForCausalLM,32,24.555182,21.218340,18.425162,12.471452,1.761611,24.900285,3.101630,1.672815,0.268090,1.858081,8.635612,16.214240
cuda,ElectraForQuestionAnswering,64,19.269111,15.947687,13.142968,7.204327,1.749561,16.157081,3.140967,1.586905,0.274713,0.000010,3.240668,10.866260
cuda,GPT2ForSequenceClassification,4,20.474167,17.311436,13.749234,8.490487,2.049593,11.630933,3.044651,1.597215,0.232174,0.279735,1.517746,5.619398
cuda,GoogleFnet,16,24.199072,22.184264,18.293799,15.478934,1.065067,24.528035,1.664071,0.913983,0.114048,4.202388,2.059219,14.441058
cuda,LayoutLMForMaskedLM,16,21.285223,17.623356,13.953092,7.845177,1.803215,13.917040,3.462540,1.622683,0.273425,1.965481,2.619838,10.007029
cuda,LayoutLMForSequenceClassification,16,21.095389,17.452134,14.042879,7.948236,1.757333,15.134013,4.105632,1.814342,0.266331,5.710246,6.248151,14.820762
cuda,M2M100ForConditionalGeneration,16,43.922474,34.755212,31.716597,18.033345,4.007501,29.662642,6.966837,4.266826,0.571240,16.289161,21.345407,32.341812
cuda,MBartForCausalLM,4,22.808744,19.420867,16.088130,10.881395,1.700634,17.807768,2.699474,1.775877,0.196888,3.616315,1.843627,12.417644
cuda,MBartForConditionalGeneration,2,41.419922,34.297917,31.033660,16.666548,4.077780,24.086156,8.076678,3.930342,1.003183,0.741930,0.391662,12.962737
cuda,MT5ForConditionalGeneration,16,31.801476,25.996690,23.060609,12.082860,3.228612,19.891242,5.500867,2.216498,0.451972,39.432444,73.438516,50.775807
cuda,MegatronBertForCausalLM,4,33.149328,26.425474,23.581608,12.064470,3.814567,18.796214,6.683680,3.172359,0.713705,0.946841,3.091435,11.818001
cuda,MegatronBertForQuestionAnswering,8,33.176314,26.516309,23.496274,11.748917,3.833238,19.383411,6.434730,3.186149,0.709754,1.451183,2.067564,13.259856
cuda,MobileBertForMaskedLM,64,46.923845,33.797324,30.812941,11.438325,5.089451,26.415919,9.414090,5.621502,2.345030,19.015213,34.531846,39.645457
cuda,MobileBertForQuestionAnswering,128,46.685676,33.528500,30.505627,11.288495,5.557472,26.553851,9.048834,5.640857,2.349306,15.098887,30.444789,36.480257
cuda,PLBartForCausalLM,8,18.019433,16.034328,13.062277,10.179171,0.926439,15.725626,1.518760,0.923567,0.104272,2.168530,1.555517,8.735965
cuda,PLBartForConditionalGeneration,4,29.895825,24.927406,21.895115,14.700263,2.234476,22.549246,3.654472,2.180678,0.279329,3.095430,2.143337,13.401396
cuda,PegasusForCausalLM,32,20.980619,17.832141,14.810929,9.731922,1.665510,16.686347,2.685213,1.737891,0.198306,4.113861,2.296487,12.907603
cuda,PegasusForConditionalGeneration,32,38.788727,34.674428,31.553777,17.204638,3.906117,26.030052,7.437677,3.926007,0.709985,2.237855,1.865518,15.368835
cuda,RobertaForCausalLM,16,20.722761,17.163994,14.206122,7.818679,1.791101,12.236189,3.472070,1.633746,0.274116,0.000008,1.639272,6.378669
cuda,RobertaForQuestionAnswering,16,20.734386,17.268511,14.333400,7.969159,1.773902,11.882544,2.905540,1.840681,0.263454,0.000012,0.914597,5.853261
cuda,Speech2Text2ForCausalLM,256,16.799503,14.955190,11.860447,9.242920,0.797535,14.781139,1.458984,0.899583,0.106029,2.479575,3.728830,8.905213
cuda,T5ForConditionalGeneration,4,24.859881,20.769400,17.726509,9.745513,2.438755,14.900593,3.766120,1.635459,0.290792,3.256378,9.336350,11.066026
cuda,T5Small,4,25.190794,21.063874,17.902874,9.920339,2.199970,15.251421,3.775424,1.638213,0.286340,3.129058,8.955798,10.869735
cuda,XGLMForCausalLM,8,33.709919,28.075100,24.903534,13.961545,3.800827,23.624163,6.068034,3.755403,0.423587,9.661402,5.387922,23.486967
cuda,XLNetLMHeadModel,8,50.960547,44.059595,40.882730,22.356136,5.220008,29.866878,15.045003,3.966281,0.856218,11.244358,13.258339
cuda,YituTechConvBert,16,28.978085,24.161319,21.046805,11.406695,3.029418,22.674441,5.101021,2.447098,0.460151,1.006386,12.659932,15.559261
