dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,adv_inception_v3,128,1.3036,171.2974,151.1928,1.0689,13.3513,12.4911,313,1,5,4
cuda,beit_base_patch16_224,64,1.1035,117.2982,31.8583,0.9992,10.9279,10.9367,468,1,5,4
cuda,botnet26t_256,128,1.2652,116.0724,86.4279,0.9861,11.6626,11.8265,336,1,5,4
cuda,cait_m36_384,4,1.1907,181.6090,92.5622,0.9880,19.3864,19.6209,1341,1,5,4
cuda,coat_lite_mini,128,1.3985,138.0788,76.0104,0.9347,11.9063,12.7386,459,1,5,4
cuda,convit_base,64,1.4419,136.3758,39.0573,1.1097,15.4685,13.9393,497,1,5,4
cuda,convmixer_768_32,32,1.0607,336.7496,30.0617,0.9959,13.4369,13.4922,230,1,4,3
cuda,convnext_base,64,1.0864,250.5528,42.5651,0.9504,15.7574,16.5803,494,1,5,4
cuda,crossvit_9_240,128,1.3297,70.7107,78.3385,0.9829,7.4529,7.5822,599,1,5,4
cuda,cspdarknet53,64,1.1979,102.7706,92.1508,1.1043,10.7665,9.7499,438,1,5,4
cuda,deit_base_distilled_patch16_224,64,1.0880,110.7143,29.5875,0.9905,10.0788,10.1751,376,1,5,4
cuda,dla102,128,1.3459,185.6589,88.2727,1.0480,18.3716,17.5303,415,1,5,4
cuda,dm_nfnet_f0,128,1.3933,140.1375,63.4935,1.1277,13.2235,11.7260,615,1,5,4
cuda,dpn107,32,1.1894,155.5250,86.7003,1.0017,11.4042,11.3845,742,1,5,4
cuda,eca_botnext26ts_256,128,1.2289,157.0994,93.7483,1.0173,16.0020,15.7302,366,1,5,4
cuda,ese_vovnet19b_dw,128,1.2310,78.4377,71.1288,1.0127,9.8990,9.7750,157,2,5,4
cuda,fbnetc_100,128,1.2347,94.4352,130.6029,0.9847,7.0842,7.1942,380,2,5,4
cuda,fbnetv3_b,128,1.2650,122.3412,155.8702,1.0030,12.4385,12.4018,606,1,5,4
cuda,gernet_l,128,1.0611,128.8342,76.6281,0.9980,8.4638,8.4809,405,1,5,4
cuda,ghostnet_100,128,1.6834,65.0544,223.0693,1.0646,5.5373,5.2016,324,1,5,4
cuda,gluon_inception_v3,128,1.3042,171.0994,148.4725,1.0689,13.3513,12.4911,313,1,5,4
cuda,gluon_xception65,32,1.0342,174.1434,85.3505,0.9923,13.9207,14.0292,352,1,5,4
cuda,gmixer_24_224,128,1.3531,107.2242,41.7393,0.9917,15.4324,15.5612,631,1,5,4
cuda,gmlp_s16_224,128,1.3629,119.1674,51.4454,0.8743,18.4390,21.0898,487,1,5,4
cuda,hrnet_w18,128,1.3126,285.5326,226.9434,1.0108,16.7721,16.5921,1369,1,4,3
cuda,inception_v3,128,1.3046,171.0816,148.9668,1.0689,13.3513,12.4911,313,1,5,4
cuda,jx_nest_base,32,1.1847,101.3581,70.6074,0.9832,10.3838,10.5610,858,1,5,4
cuda,lcnet_050,128,1.5001,23.4092,92.4743,0.9552,2.3656,2.4766,164,1,5,4
cuda,mixer_b16_224,128,1.1069,144.9214,26.4950,1.0065,15.9932,15.8891,223,1,5,4
cuda,mixnet_l,128,1.1554,211.7639,144.7927,1.0338,15.1814,14.6853,673,1,5,4
cuda,mnasnet_100,128,1.2520,73.7713,115.0186,0.9738,5.9581,6.1184,301,2,5,4
cuda,mobilenetv2_100,128,1.3181,70.1820,118.2361,1.2656,10.3112,8.1471,300,1,5,4
cuda,mobilenetv3_large_100,128,1.3125,61.2028,149.7931,0.9851,6.0360,6.1272,311,1,5,4
cuda,mobilevit_s,64,1.1921,98.4991,177.4369,0.9901,12.3998,12.5236,516,2,5,4
cuda,nfnet_l0,128,1.3963,120.9786,72.5732,0.9980,12.0041,12.0283,546,1,5,4
cuda,pit_b_224,64,1.1809,133.7288,38.8003,0.9905,12.0651,12.1807,422,1,5,4
cuda,pnasnet5large,16,1.1514,252.5200,145.1766,1.3259,18.7672,14.1543,954,1,4,3
cuda,poolformer_m36,64,1.1670,146.6797,83.2382,1.1099,16.2545,14.6449,695,1,5,4
cuda,regnety_002,128,1.2130,37.0142,97.6506,0.9579,2.7264,2.8462,364,1,5,4
cuda,repvgg_a2,128,1.1423,106.3736,56.1118,1.0050,5.5460,5.5185,393,1,5,4
cuda,res2net101_26w_4s,64,1.1356,133.2494,139.3778,1.0020,11.1593,11.1367,803,1,5,4
cuda,res2net50_14w_8s,128,1.2981,164.0033,110.7749,1.0181,15.6502,15.3719,699,1,5,4
cuda,res2next50,128,1.1779,214.3723,80.8927,1.0134,16.1121,15.8998,395,1,5,4
cuda,resmlp_12_224,128,0.9284,68.5268,35.1246,0.9868,7.1518,7.2475,199,1,5,4
cuda,resnest101e,64,1.2064,207.2599,147.5014,1.0502,17.3046,16.4771,1018,1,5,4
cuda,rexnet_100,128,1.2349,92.0945,279.0900,1.0838,12.0861,11.1518,400,1,5,4
