dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,23.537615,20.387218,17.923644,10.922987,2.699712,15.010697,3.867648,1.818329,0.252714,25.196473,9.596357
cuda,Background_Matting,4,21.401056,19.014286,16.100711,9.741000,2.469922,15.007307,5.137437,2.721131,0.201082,27.968383,10.160441
cuda,LearningToPaint,96,12.344492,11.450092,8.375770,5.938398,1.189706,8.946529,1.086192,0.649139,0.064970,24.223439,5.184766
cuda,Super_SloMo,6,20.869297,18.762286,16.001576,10.199697,2.474839,13.772022,4.972764,2.637336,0.118440,8.114562,8.073027
cuda,alexnet,128,5.201191,4.892062,2.187671,1.873219,0.173989,5.053487,0.715370,0.408942,0.012262,3.476791,3.724358
cuda,attention_is_all_you_need_pytorch,256,24.281986,21.396635,18.794048,11.430739,2.274686,16.300928,4.362865,1.929954,0.329334,31.329280,10.305272
cuda,dcgan,32,5.039250,4.749736,2.111933,1.684433,0.308970,2.373249,0.165305,0.095998,0.010238,1.167894
cuda,demucs,4,11.219588,10.361865,7.592975,6.684651,0.425764,10.720137,0.900207,0.521670,0.031832,8.681478,4.821929
cuda,densenet121,4,49.962866,44.324762,41.349901,24.392021,7.439339,31.698182,12.656100,5.274123,0.653740,55.481235,21.720557
cuda,dlrm,1024,4.473466,4.156867,1.707599,1.261934,0.168760,2.683451,0.337692,0.132842,0.014424,1.910103
cuda,drq,1,6.879956,6.404788,2.897312,2.518609,0.119441,4.036070,0.119534,0.072067,0.012702,1.788711
cuda,fastNLP_Bert,6,24.072281,20.452726,17.957888,12.000794,1.925728,15.628474,3.279032,1.695272,0.263402,6.589714,8.170818
cuda,functorch_dp_cifar10,64,10.890423,10.157863,7.513407,4.985789,1.242640,10.108735,1.939422,1.010331,0.053678,32.989881,7.429226
cuda,hf_Albert,8,19.486262,17.486641,13.745311,8.083222,1.782779,12.073485,2.720367,1.411745,0.145775,8.861716,8.399152
cuda,hf_Bart,4,31.325782,24.793612,21.969662,13.685640,2.460870,19.296889,4.153527,2.149180,0.264821,3.838565,11.375274
cuda,hf_Bert,4,20.456870,17.109984,14.412204,8.505209,2.131028,12.070546,3.037308,1.548891,0.258326,3.466000,8.066839
cuda,hf_Bert_large,4,35.210537,27.745775,25.129955,13.231207,3.599895,18.001345,6.324096,2.990893,0.709130,3.121033,13.399792
cuda,hf_BigBird,2,72.398770,60.719740,57.875751,31.302621,8.960695,45.748696,20.891847,9.805418,0.544037,7.369245,31.750243
cuda,hf_DistilBert,8,15.786540,14.177977,10.319997,7.097114,1.014595,10.877959,1.959627,0.866807,0.109064,5.407001,6.243195
cuda,hf_GPT2,4,20.993703,17.811229,15.161463,9.555726,1.941316,11.919315,3.480901,1.550630,0.227494,7.839707,6.493466
cuda,hf_GPT2_large,4,53.762102,43.071880,40.272969,22.771888,6.368722,27.401220,10.698385,4.586429,1.203741,14.519553,17.610787
cuda,hf_Longformer,2,80.478957,71.470917,67.902810,46.490798,8.854304,58.187790,21.869261,7.999803,0.429119,5.637370,27.245198
cuda,hf_Reformer,4,27.074878,23.467352,20.453746,18.304047,0.745766,21.798654,1.196204,0.673906,0.064645,5.515359,5.112600
cuda,hf_T5,8,26.289886,22.013753,18.902512,10.968412,2.638546,14.939276,3.681168,1.611828,0.289721,6.686164,9.668977
cuda,hf_T5_large,2,91.006302,69.917200,66.488265,34.823557,9.293477,45.074983,17.516733,7.011220,2.441209,26.268869,32.236024
cuda,lennard_jones,1000,4.546578,4.155430,1.416166,1.207075,0.031274,2.201669,0.070032,0.036730,0.005986,1.089736
cuda,mnasnet1_0,32,21.763851,19.872197,16.357894,10.461293,2.285959,14.101130,3.539061,1.737491,0.191759,73.629850,8.584662
cuda,mobilenet_v2,96,23.673259,21.484815,17.905356,11.628369,2.883011,14.742796,3.747876,1.880957,0.210024,88.742301,8.607528
cuda,mobilenet_v3_large,32,23.702279,21.342917,17.677729,11.201747,2.560169,16.360673,4.041347,1.918338,0.214895,91.307841,10.346353
cuda,nvidia_deeprecommender,256,5.217542,4.893529,1.809629,1.463927,0.114961,4.584393,0.086232,0.059275,0.008457,3.370251,0.485285
cuda,phlippe_densenet,128,24.958922,22.916848,19.619026,13.527770,2.465088,18.958727,4.282575,2.188062,0.207211,126.932374,10.450375
cuda,phlippe_resnet,128,11.109254,10.093328,6.916177,4.551047,0.893329,7.249920,0.916138,0.618574,0.060038,13.648881,4.536759
cuda,pytorch_CycleGAN_and_pix2pix,1,12.072156,11.272191,7.726911,5.010547,0.997084,8.067865,1.869981,0.901063,0.058419,12.637039,5.345743
cuda,pytorch_stargan,16,12.650936,11.822904,8.230294,5.435995,0.937240,8.523238,1.129797,0.493159,0.053143,26.432955,5.091702
cuda,pytorch_struct,200,7.277027,6.819770,3.933620,3.338339,0.145534,6.936768,0.167064,0.115475,0.018561,11.789433,3.970546
cuda,pytorch_unet,1,13.920107,12.863121,9.744331,6.798622,1.094022,10.864863,2.161786,1.037729,0.075886,30.809447,6.475641
cuda,resnet152,32,47.234908,41.505075,37.821779,18.871886,7.225590,21.409377,8.334565,4.144276,0.929712,31.144003,17.232356
cuda,resnet18,16,12.986358,12.112590,8.499109,6.047031,0.982918,9.320583,1.540550,0.778675,0.062467,23.689727,5.213690
cuda,resnet50,32,20.995488,19.014040,15.380099,9.287699,2.387558,12.038042,3.158197,1.638419,0.190186,31.210297,8.088307
cuda,resnext50_32x4d,8,20.734068,18.479307,14.876317,8.715996,2.426264,11.781192,2.701106,1.660748,0.177998,20.378881,8.214806
cuda,shufflenet_v2_x1_0,128,22.910452,20.713716,16.971495,10.129809,2.953278,13.870813,4.091144,2.550328,0.249331,40.303951,9.550231
cuda,soft_actor_critic,256,5.999326,5.684353,2.402930,2.200927,0.058300,3.661017,0.053296,0.041639,0.006298,1.582491
cuda,speech_transformer,32,30.038018,25.965271,23.096820,15.150489,2.480049,21.586211,4.525094,2.265512,0.299596,27.860833,12.286982
