dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,AlbertForMaskedLM,4,1.958521,0.000157
cuda,AlbertForQuestionAnswering,4,1.927492,0.000169
cuda,AllenaiLongformerBase,4,7.292686,0.000684
cuda,BartForCausalLM,4,3.236347,0.000175
cuda,BartForConditionalGeneration,2,7.669906,0.000451
cuda,BertForMaskedLM,16,3.663930,0.000146
cuda,BertForQuestionAnswering,16,3.627984,0.000151
cuda,BlenderbotForCausalLM,4,6.496893,0.000340
cuda,BlenderbotSmallForCausalLM,64,2.314590,0.000144
cuda,BlenderbotSmallForConditionalGeneration,64,5.184286,0.000288
cuda,CamemBert,16,3.681218,0.000157
cuda,DebertaForMaskedLM,4,5.714965,0.002926
cuda,DebertaForQuestionAnswering,8,5.932589,0.002954
cuda,DebertaV2ForMaskedLM,1,10.866524,0.005224
cuda,DebertaV2ForQuestionAnswering,2,11.155092,0.005198
cuda,DistilBertForMaskedLM,128,1.614493,0.000122
cuda,DistilBertForQuestionAnswering,256,1.749737,0.000149
cuda,DistillGPT2,16,1.819809,0.000145
cuda,ElectraForCausalLM,32,3.659339,0.000176
cuda,ElectraForQuestionAnswering,64,3.609312,0.000154
cuda,GPT2ForSequenceClassification,4,3.339625,0.000245
cuda,GoogleFnet,16,2.081671,0.000135
cuda,LayoutLMForMaskedLM,16,3.959292,0.000156
cuda,LayoutLMForSequenceClassification,16,3.938514,0.000186
cuda,M2M100ForConditionalGeneration,16,7.703924,0.000392
cuda,MBartForCausalLM,4,3.354910,0.000180
cuda,MBartForConditionalGeneration,2,7.657286,0.000428
cuda,MT5ForConditionalGeneration,16,6.093980,0.000369
cuda,MegatronBertForCausalLM,4,7.044935,0.000243
cuda,MegatronBertForQuestionAnswering,8,7.009212,0.000260
cuda,MobileBertForMaskedLM,64,14.944645,0.000579
cuda,MobileBertForQuestionAnswering,128,14.862487,0.000615
cuda,OPTForCausalLM,2,2.973920,0.000196
cuda,PLBartForCausalLM,8,1.841549,0.000135
cuda,PLBartForConditionalGeneration,4,3.849093,0.000216
cuda,PegasusForCausalLM,32,3.241834,0.000205
cuda,PegasusForConditionalGeneration,32,4.587277,0.000396
cuda,RobertaForCausalLM,16,3.646080,0.000149
cuda,RobertaForQuestionAnswering,16,3.645771,0.000152
cuda,Speech2Text2ForCausalLM,256,1.723011,0.000182
cuda,T5ForConditionalGeneration,4,4.270212,0.000307
cuda,T5Small,4,4.324047,0.000314
cuda,TrOCRForCausalLM,32,3.344100,0.000177
cuda,XGLMForCausalLM,8,6.048503,0.000338
cuda,XLNetLMHeadModel,8,7.371080,0.000338
cuda,YituTechConvBert,16,4.984349,0.000217
