dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,adv_inception_v3,128,1.3143,169.2714,129.0702,1.0646,13.3513,12.5417,313,1,5,4
cuda,beit_base_patch16_224,64,1.1093,116.7067,35.3494,1.0000,10.9279,10.9282,468,1,5,4
cuda,botnet26t_256,128,1.2430,118.0093,79.6295,0.9868,11.6626,11.8181,336,1,5,4
cuda,cait_m36_384,4,1.2117,177.8780,98.8617,0.9887,19.3864,19.6077,1341,1,5,4
cuda,coat_lite_mini,128,1.4500,132.7673,76.3228,0.9351,11.9063,12.7322,459,1,5,4
cuda,convit_base,64,1.4527,135.3820,44.2244,1.1106,15.4685,13.9282,497,1,5,4
cuda,convmixer_768_32,32,1.0611,334.6975,36.2027,0.9965,13.4369,13.4837,230,1,4,3
cuda,convnext_base,64,1.1003,246.4096,48.7141,0.9487,15.7574,16.6103,494,1,5,4
cuda,crossvit_9_240,128,1.3608,69.0077,76.3552,0.9840,7.4529,7.5737,599,1,5,4
cuda,cspdarknet53,64,1.1587,106.0000,83.5822,1.1062,10.7665,9.7330,438,1,5,4
cuda,deit_base_distilled_patch16_224,64,1.0918,110.7166,35.7276,0.9911,10.0788,10.1698,376,1,5,4
cuda,dla102,128,1.3551,184.0661,84.7509,1.0434,18.3716,17.6081,415,1,5,4
cuda,dm_nfnet_f0,128,1.4502,134.4473,62.9423,1.1289,13.2235,11.7137,615,1,5,4
cuda,dpn107,32,1.1401,162.0572,90.7225,1.0003,11.4042,11.4010,742,1,5,4
cuda,eca_botnext26ts_256,128,1.2331,156.1845,86.6570,1.0178,16.0020,15.7216,366,1,5,4
cuda,ese_vovnet19b_dw,128,1.2133,79.4250,64.9382,1.0138,9.8990,9.7643,157,2,5,4
cuda,fbnetc_100,128,1.1706,99.3223,116.8579,0.9866,7.0842,7.1804,380,2,5,4
cuda,fbnetv3_b,128,1.2001,128.4848,141.8466,0.9976,12.4385,12.4683,606,1,5,4
cuda,gernet_l,128,1.0402,131.2773,68.1737,0.9976,8.4638,8.4842,405,1,5,4
cuda,ghostnet_100,128,1.7562,62.2233,185.2788,1.0665,5.5373,5.1919,324,1,5,4
cuda,gluon_inception_v3,128,1.3150,169.3345,128.5869,1.0646,13.3513,12.5417,313,1,5,4
cuda,gluon_xception65,32,1.0352,173.4032,82.5520,0.9928,13.9207,14.0213,352,1,5,4
cuda,gmixer_24_224,128,1.3606,106.7384,44.7734,0.9922,15.4324,15.5542,631,1,5,4
cuda,gmlp_s16_224,128,1.3727,118.2608,52.6361,0.8747,18.4390,21.0802,487,1,5,4
cuda,hrnet_w18,128,1.1935,312.2213,221.5225,1.0120,16.7721,16.5729,1369,1,4,3
cuda,inception_v3,128,1.3138,169.3607,123.8120,1.0646,13.3513,12.5417,313,1,5,4
cuda,jx_nest_base,32,1.2073,99.3267,76.4642,0.9835,10.3838,10.5580,858,1,5,4
cuda,lcnet_050,128,1.4599,23.9872,79.6330,0.9587,2.3656,2.4674,164,1,5,4
cuda,mixer_b16_224,128,1.1092,145.2007,29.9584,1.0031,15.9932,15.9432,223,1,5,4
cuda,mixnet_l,128,1.1427,213.4832,127.8320,1.0350,15.1814,14.6685,673,1,5,4
cuda,mnasnet_100,128,1.1907,77.3482,100.4565,0.9762,5.9581,6.1033,301,2,5,4
cuda,mobilenetv2_100,128,1.2520,73.5219,104.4740,1.2684,10.3112,8.1292,300,1,5,4
cuda,mobilenetv3_large_100,128,1.2434,64.4475,127.4608,0.9865,6.0360,6.1184,311,1,5,4
cuda,mobilevit_s,64,1.1928,98.2073,168.8311,0.9908,12.3998,12.5153,516,2,5,4
cuda,nfnet_l0,128,1.4359,117.1516,64.4623,0.9996,12.0041,12.0090,546,1,5,4
cuda,pit_b_224,64,1.1932,132.1102,40.9376,0.9913,12.0651,12.1712,422,1,5,4
cuda,pnasnet5large,16,1.0679,270.5264,145.7122,1.3243,18.7672,14.1711,954,1,4,3
cuda,poolformer_m36,64,1.1912,143.3447,84.2419,1.1077,16.2545,14.6738,695,1,5,4
cuda,regnety_002,128,1.1674,38.5541,84.8641,0.9624,2.7264,2.8328,364,1,5,4
cuda,repvgg_a2,128,1.1238,107.7901,52.6284,0.9941,5.5460,5.5787,393,1,5,4
cuda,res2net101_26w_4s,64,1.0338,145.9533,130.7440,1.0047,11.1593,11.1066,803,1,5,4
cuda,res2net50_14w_8s,128,1.2771,166.3711,108.3049,1.0198,15.6502,15.3469,699,1,5,4
cuda,res2next50,128,1.1986,209.7067,75.4408,1.0143,16.1121,15.8848,395,1,5,4
cuda,resmlp_12_224,128,0.9378,68.0641,37.2104,0.9879,7.1518,7.2395,199,1,5,4
cuda,resnest101e,64,1.2332,201.8304,135.6517,1.0508,17.3046,16.4685,1018,1,5,4
cuda,rexnet_100,128,1.1970,94.6784,212.9432,1.0859,12.0861,11.1304,400,1,5,4
cuda,sebotnet33ts_256,64,1.3212,84.4194,103.2194,1.0457,10.4679,10.0105,461,2,5,4
cuda,selecsls42b,128,1.2109,75.7277,72.4785,1.0121,6.8900,6.8073,132,1,5,4
cuda,spnasnet_100,128,1.1531,85.3302,105.1493,0.9783,6.5502,6.6956,372,1,5,4
cuda,swin_base_patch4_window7_224,64,1.1832,198.2502,103.9603,0.9884,15.4454,15.6274,1378,1,5,4
cuda,swsl_resnext101_32x16d,32,1.0751,201.4923,56.3728,0.9992,15.1022,15.1139,411,1,5,4
cuda,tf_efficientnet_b0,128,1.2369,103.6855,122.9960,1.0946,11.7368,10.7223,367,1,5,4
cuda,tf_mixnet_l,128,1.1539,219.4191,129.3561,1.1166,16.7147,14.9688,688,1,5,4
cuda,tinynet_a,128,1.1629,89.2214,126.5144,1.0974,9.3704,8.5384,431,1,5,4
cuda,tnt_s_patch16_224,128,1.7136,273.1455,59.2916,1.0041,19.0046,18.9267,822,1,5,4
cuda,twins_pcpvt_base,64,1.2649,105.9211,115.0444,0.9407,11.7481,12.4891,1018,1,5,4
cuda,visformer_small,128,1.0530,121.0299,54.2728,0.9930,11.0740,11.1520,313,1,5,4
cuda,vit_base_patch16_224,64,1.0911,110.0180,30.8922,0.9958,9.9911,10.0335,373,1,5,4
cuda,volo_d1_224,64,1.3694,111.2525,63.9218,0.9641,9.6263,9.9850,614,1,5,4
cuda,xcit_large_24_p8_224,5,1.2761,105.1370,114.6791,1.0125,10.0775,9.9534,1191,1,5,4
