dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,0.8314,7.7021,0.8680
cuda,Background_Matting,4,1.0185,4.0287,0.9667
cuda,LearningToPaint,96,0.9796,1.5886,0.7529
cuda,Super_SloMo,6,0.9962,4.2495,0.9672
cuda,alexnet,128,0.9956,0.6822,0.8304
cuda,attention_is_all_you_need_pytorch,256,0.8937,7.6863,0.9420
cuda,dcgan,32,0.8956,0.5590,0.8126
cuda,demucs,4,0.9981,0.6515,0.9996
cuda,densenet121,4,0.8894,10.7851,0.8640
cuda,dlrm,2048,0.9249,0.9208,0.9992
cuda,drq,1,0.7896,0.7355,1.0000
cuda,fastNLP_Bert,6,0.8909,6.7794,0.8863
cuda,functorch_dp_cifar10,64,0.9026,1.8357,0.8996
cuda,hf_Albert,8,0.9559,6.4396,0.9358
cuda,hf_Bart,4,0.8259,8.2380,0.8140
cuda,hf_Bert,4,0.8195,6.4838,0.8516
cuda,hf_BigBird,2,0.7878,12.6928,0.9669
cuda,hf_DistilBert,8,0.9714,3.0659,0.8711
cuda,hf_GPT2,4,0.9759,5.9116,0.8501
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.9976,2.7850,0.3932
cuda,hf_T5,8,0.9459,9.2918,0.9010
cuda,lennard_jones,1000,0.7387,0.5290,1.0017
cuda,mnasnet1_0,32,0.9744,3.5896,0.8833
cuda,mobilenet_v2,96,0.9864,3.3850,0.7731
cuda,mobilenet_v3_large,32,0.9739,3.9216,0.8718
cuda,moco,32,0.9942,2.1416,1.0052
cuda,nvidia_deeprecommender,256,0.9965,0.5237,1.0000
cuda,pytorch_CycleGAN_and_pix2pix,1,0.8919,2.3882,0.8474
cuda,pytorch_stargan,16,1.0349,2.0745,0.9835
cuda,pytorch_struct,200,0.7100,0.9639,0.5048
cuda,pytorch_unet,1,0.9931,1.7519,0.8651
cuda,resnet18,16,0.9515,1.6272,0.7831
cuda,resnet50,32,0.9828,3.9059,0.8678
cuda,resnext50_32x4d,8,0.9259,3.7859,0.8655
cuda,shufflenet_v2_x1_0,128,0.9878,4.2006,0.8740
cuda,soft_actor_critic,256,0.7346,0.4336,0.9166
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,0.9233,1.5621,0.8191
cuda,tacotron2,64,0.8162,26.9343,0.4041
cuda,timm_efficientdet,1,0.7496,38.9592,0.8393
cuda,timm_efficientnet,32,0.7026,6.2636,0.7737
cuda,timm_nfnet,128,0.9967,7.3388,0.9051
cuda,timm_regnet,32,0.9063,7.8480,0.8443
cuda,timm_resnest,32,1.0099,2.2480,0.8177
cuda,timm_vision_transformer,8,0.8157,4.4954,0.8772
cuda,timm_vovnet,32,0.6027,3.9187,0.7690
cuda,tts_angular,64,0.9351,0.5644,1.0037
cuda,vgg16,64,0.9972,1.0679,0.7280
cuda,yolov3,16,0.9905,7.0755,0.8353
