dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,adv_inception_v3,128,1.463490,6.568133
cuda,botnet26t_256,128,1.395094,2.822673
cuda,cait_m36_384,2,4.070079,20.558923
cuda,coat_lite_mini,128,1.497668,4.843650
cuda,convit_base,32,1.516387,5.319261
cuda,convmixer_768_32,32,1.205952,4.509598
cuda,convnext_base,32,1.846716,6.674679
cuda,crossvit_9_240,64,1.816909,7.183589
cuda,cspdarknet53,64,2.228247,4.559544
cuda,deit_base_distilled_patch16_224,64,1.218216,3.698259
cuda,dla102,64,1.676311,7.482715
cuda,dm_nfnet_f0,128,2.255637,5.808624
cuda,dpn107,32,3.793118,10.039830
cuda,eca_botnext26ts_256,64,1.463711,3.231539
cuda,eca_halonext26ts,64,1.535038,3.491880
cuda,ese_vovnet19b_dw,128,1.099375,2.045764
cuda,fbnetc_100,128,2.017556,4.100641
cuda,fbnetv3_b,128,3.137158,7.714845
cuda,gernet_l,128,1.941888,3.591258
cuda,ghostnet_100,128,2.131440,6.334850
cuda,gluon_inception_v3,128,1.447265,6.523080
cuda,gluon_xception65,32,1.769190,8.719446
cuda,gmixer_24_224,64,1.727847,6.981215
cuda,gmlp_s16_224,64,1.642239,6.300739
cuda,hrnet_w18,2,5.599090,33.053719
cuda,inception_v3,128,1.471112,6.594107
cuda,jx_nest_base,32,2.384015,9.211107
cuda,lcnet_050,128,1.041924,1.745172
cuda,mixer_b16_224,64,1.040290,2.836262
cuda,mixnet_l,64,5.556050,8.406287
cuda,mnasnet_100,128,1.540988,3.192347
cuda,mobilenetv2_100,128,1.593607,3.153468
cuda,mobilenetv3_large_100,128,1.552758,3.577207
cuda,mobilevit_s,32,1.865304,5.463452
cuda,nfnet_l0,64,1.955700,6.066344
cuda,pit_b_224,64,1.351437,4.236199
cuda,pnasnet5large,16,4.787641,25.208010
cuda,poolformer_m36,64,2.154566,6.893014
cuda,regnety_002,128,1.641302,4.209247
cuda,repvgg_a2,128,1.902218,3.060454
cuda,res2net101_26w_4s,64,2.921733,15.126903
cuda,res2net50_14w_8s,2,2.576592,13.169039
cuda,res2next50,2,1.460560,6.254987
cuda,resmlp_12_224,128,0.964637,2.374287
cuda,resnest101e,32,3.315835,15.385534
cuda,rexnet_100,128,1.968360,4.998146
cuda,sebotnet33ts_256,64,1.671980,4.404760
cuda,selecsls42b,128,0.854799,2.497830
cuda,spnasnet_100,128,1.986135,4.028860
cuda,swsl_resnext101_32x16d,32,1.605423,7.089540
cuda,tf_efficientnet_b0,128,1.849038,5.046069
cuda,tf_mixnet_l,64,5.865098,8.502343
cuda,tinynet_a,128,2.208637,5.922428
cuda,tnt_s_patch16_224,64,2.281460,10.033001
cuda,twins_pcpvt_base,32,3.299951,14.501988
cuda,visformer_small,128,1.123442,3.390922
cuda,vit_base_patch16_224,64,1.218654,3.699995
cuda,volo_d1_224,64,1.811964,7.167664
cuda,xcit_large_24_p8_224,5,3.864864,19.098284
