,Compiler,torchbench,huggingface,timm_models
eager,eager,1.63,2.06,1.52
aot_eager,aot_eager,4.59,9.85,8.17
aot_cudagraphs,aot_cudagraphs,7.62,15.83,15.65
aot_nvfuser,aot_nvfuser,23.38,0.0,65.66
inductor,inductor,58.20,66.56,91.21
