dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,0.866714,20.388725,8.390944,3.108629,12.758403,8.340361,3.381228,0.293349,57.462930,65.124532
cuda,botnet26t_256,128,0.957668,10.471716,5.966803,2.130946,7.658114,5.323097,1.696750,0.121511,74.379178,78.275934
cuda,cait_m36_384,2,2.670178,32.718498,8.144934,4.847872,16.169078,10.844740,4.250948,0.602940,50.100753,63.347667
cuda,convit_base,32,0.860170,10.138103,2.940053,1.828621,6.602204,4.359652,1.702437,0.194556,55.329319,60.945068
cuda,convmixer_768_32,32,0.672537,11.228606,2.847291,1.295568,3.949752,2.288043,1.036988,0.178431,6.150249,8.677903
cuda,convnext_base,32,1.137009,14.933219,4.608549,2.480513,10.901764,7.517937,2.617952,0.262434,94.495977,103.440507
cuda,cspdarknet53,64,1.849623,13.408700,4.872957,1.806217,6.537344,4.146213,1.628939,0.209569,1.456674,5.337493
cuda,dm_nfnet_f0,128,1.542213,16.834912,4.930084,2.094207,7.739764,5.528507,1.425619,0.212346,1.152268,6.595386
cuda,eca_botnext26ts_256,64,1.021233,11.024680,5.961460,2.189207,8.223816,5.519733,2.030027,0.134766,96.820632,101.353388
cuda,eca_halonext26ts,64,1.056410,13.188569,7.912366,2.865803,10.863211,7.877021,2.293411,0.140499,85.967288,91.872518
cuda,ese_vovnet19b_dw,128,0.739204,6.769590,3.221689,0.854925,4.983754,3.195547,1.239666,0.104696,0.173544,2.844565
cuda,fbnetc_100,128,1.571823,12.623513,4.736639,1.677224,6.497456,4.084597,1.644504,0.203236,39.727147,43.288575
cuda,fbnetv3_b,128,2.551491,21.769684,8.007769,3.195785,11.376158,7.667826,2.620299,0.347515,57.216720,63.994014
cuda,gernet_l,128,1.469889,10.199239,3.224853,1.294191,4.586207,2.858615,1.189439,0.167527,21.013226,23.780310
cuda,ghostnet_100,128,1.648587,18.703355,7.335784,2.579026,11.482376,7.415871,2.887732,0.294332,0.383914,7.275693
cuda,gluon_inception_v3,128,0.886406,20.901096,8.540914,3.159532,12.880315,8.444279,3.433029,0.299330,1.408867,9.088315
cuda,gluon_xception65,32,1.028149,22.754556,6.374343,2.902004,9.307471,6.398731,2.049493,0.396449,28.845326,34.915700
cuda,gmixer_24_224,64,1.052170,11.541638,3.181867,1.429865,6.970298,4.840670,1.663119,0.215912,0.274737,5.625052
cuda,gmlp_s16_224,64,1.020616,17.216303,6.971331,2.066898,11.338784,8.503376,2.367563,0.207465,0.384096,6.994279
cuda,hrnet_w18,2,3.740113,68.392180,15.010332,6.244653,26.441885,19.322449,5.319709,0.830488,73.498575,91.800240
cuda,inception_v3,128,0.867947,20.307568,8.338306,3.099433,12.643112,8.294952,3.349134,0.292729,1.492282,9.081408
cuda,jx_nest_base,32,1.581234,20.394365,8.211942,3.093468,14.423102,9.980269,3.442359,0.351573,106.601618,116.491367
