dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BERT_pytorch,16,1.957898,6.558998
cuda,Background_Matting,4,0.908410,3.430661
cuda,LearningToPaint,96,0.567689,1.132927
cuda,Super_SloMo,6,1.111731,3.516457
cuda,alexnet,128,0.363345,0.348700
cuda,attention_is_all_you_need_pytorch,256,1.716635,6.977368
cuda,dcgan,32,0.338335,0.231752
cuda,demucs,4,0.651369
cuda,densenet121,4,2.212690,10.652951
cuda,drq,1,0.395852,0.360327
cuda,fastNLP_Bert,6,1.885680,5.607614
cuda,functorch_dp_cifar10,64,0.565320,1.385063
cuda,hf_Albert,8,1.424583,5.737319
cuda,hf_Bart,4,1.983185,7.185727
cuda,hf_Bert,4,1.757661,5.344283
cuda,hf_DistilBert,8,0.839894,2.520080
cuda,hf_GPT2,4,1.779554,5.075903
cuda,hf_Reformer,4,2.646226,0.281826
cuda,lennard_jones,1000,0.357873,0.159218
cuda,mnasnet1_0,32,0.887890,3.042540
cuda,mobilenet_v2,96,0.896051,2.908271
cuda,mobilenet_v3_large,32,0.994135,3.393267
cuda,moco,32,2.047038,0.016530
cuda,nvidia_deeprecommender,256,0.363812,0.181283
cuda,pytorch_CycleGAN_and_pix2pix,1,0.568772,1.929408
cuda,pytorch_stargan,16,0.566293,1.630707
cuda,pytorch_struct,200,0.429517,0.560613
cuda,pytorch_unet,1,0.623346,1.260077
cuda,resnet18,16,0.555254,1.199783
cuda,resnet50,32,0.944229,3.234430
cuda,resnext50_32x4d,8,0.945520,3.227144
cuda,shufflenet_v2_x1_0,128,1.038769,3.597674
cuda,soft_actor_critic,256,0.302682,0.133852
cuda,squeezenet1_1,32,0.508278,1.122950
cuda,timm_efficientdet,1,19.585778,25.756911
cuda,timm_efficientnet,32,1.754516,5.017696
cuda,timm_nfnet,128,2.119700,5.817954
cuda,timm_regnet,32,2.287264,6.051409
cuda,timm_resnest,32,0.639703,1.802492
cuda,timm_vision_transformer,8,1.070294,3.652243
cuda,timm_vovnet,32,1.502951,2.624290
cuda,tts_angular,64,0.500991,0.049268
cuda,vgg16,64,0.423823,0.684935
cuda,yolov3,16,2.869909,4.873590
