dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,adv_inception_v3,128,1.458827,7.235480
cuda,beit_base_patch16_224,64,1.499132,5.283718
cuda,botnet26t_256,128,1.407117,3.209391
cuda,cait_m36_384,2,4.071999,22.323992
cuda,coat_lite_mini,128,1.491524,5.730048
cuda,convmixer_768_32,32,1.203332,5.279376
cuda,convnext_base,32,1.849091,7.971183
cuda,crossvit_9_240,64,1.816111,8.221077
cuda,cspdarknet53,64,2.226213,5.572848
cuda,deit_base_distilled_patch16_224,64,1.227551,4.474226
cuda,dla102,64,1.661480,8.076904
cuda,dm_nfnet_f0,128,2.236466,7.040086
cuda,dpn107,32,3.970273,11.135827
cuda,eca_botnext26ts_256,64,1.465966,3.631369
cuda,eca_halonext26ts,64,1.546890,3.924118
cuda,ese_vovnet19b_dw,128,1.122410,2.516188
cuda,fbnetc_100,128,2.005285,4.465402
cuda,fbnetv3_b,128,3.118132,9.368942
cuda,gernet_l,128,1.950546,4.069373
cuda,ghostnet_100,128,2.144533,7.107488
cuda,gluon_inception_v3,128,1.453672,7.222264
cuda,gluon_xception65,32,1.780308,8.598578
cuda,gmixer_24_224,64,1.732802,7.787755
cuda,gmlp_s16_224,64,1.656229,7.516731
cuda,hrnet_w18,2,5.548366,28.001828
cuda,inception_v3,128,1.453657,7.240064
cuda,jx_nest_base,32,2.378763,10.653350
cuda,lcnet_050,128,1.065506,2.550521
cuda,mixer_b16_224,64,1.049870,3.663828
cuda,mixnet_l,64,5.535850,8.575372
cuda,mnasnet_100,128,1.537024,3.565689
cuda,mobilenetv2_100,128,1.551477,3.718757
cuda,mobilenetv3_large_100,128,1.538781,4.387874
cuda,mobilevit_s,32,1.852746,5.884808
cuda,nfnet_l0,64,1.956774,6.682312
cuda,pit_b_224,64,1.417733,5.436586
cuda,pnasnet5large,16,4.743971,22.553264
cuda,regnety_002,128,1.579578,4.862956
cuda,repvgg_a2,128,1.903434,3.388312
cuda,res2net101_26w_4s,64,2.900409,15.316904
cuda,res2net50_14w_8s,2,2.588582,13.684455
cuda,res2next50,2,1.464359,6.954697
cuda,resnest101e,32,3.314227,15.364133
cuda,rexnet_100,128,1.936413,5.447473
cuda,sebotnet33ts_256,64,1.689306,4.903351
cuda,selecsls42b,128,0.851372,2.992099
cuda,spnasnet_100,128,1.978297,4.400258
cuda,swin_base_patch4_window7_224,64,3.518953,13.532124
cuda,swsl_resnext101_32x16d,32,1.619210,7.797565
cuda,tf_efficientnet_b0,128,1.854287,5.360526
cuda,tf_mixnet_l,64,5.856070,8.624723
cuda,tinynet_a,128,2.191576,6.090790
cuda,tnt_s_patch16_224,64,2.294553,11.486804
cuda,twins_pcpvt_base,32,3.276017,16.360217
cuda,visformer_small,128,1.106784,3.990527
cuda,vit_base_patch16_224,64,1.203290,4.395526
cuda,volo_d1_224,64,1.805768,8.409997
