,Compiler,torchbench,huggingface,timm_models
eager,eager,"96%, 48/50","98%, 42/43","100%, 61/61"
aot_eager,aot_eager,"90%, 45/50","88%, 38/43","84%, 51/61"
aot_cudagraphs,aot_cudagraphs,"86%, 43/50","84%, 36/43","80%, 49/61"
aot_nvfuser,aot_nvfuser,"56%, 28/50","0%, 0/43","10%, 6/61"
inductor,inductor,"60%, 30/50","60%, 26/43","8%, 5/61"
