dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,2.751262,10.779670,5.397648,15.709579,7.533060,4.169673,0.556846,10.464332
cuda,beit_base_patch16_224,64,1.621762,6.033658,2.569115,8.771572,2.866876,1.334661,0.243419,1.889869,5.389129
cuda,botnet26t_256,128,1.666328,9.606734,2.498924,13.015737,5.540287,2.042870,0.132462,11.151009,6.206940
cuda,cait_m36_384,4,5.009822,16.072342,11.547332,25.433085,13.282444,5.060140,1.877944,10.252402,21.217999
cuda,coat_lite_mini,128,1.482354,7.152365,3.375725,14.369574,6.587013,2.134315,0.206070,26.908533,10.673799
cuda,convit_base,64,1.558621,6.182925,2.658597,11.985051,5.418665,1.937992,0.253919,6.142458,8.555117
cuda,convmixer_768_32,32,1.989799,4.772280,2.678998,7.113399,2.519024,0.992143,0.236544,5.118899,3.374961
cuda,convnext_base,64,2.066038,9.811229,5.819378,18.649912,7.498608,2.708787,0.453818,29.574338,14.792957
cuda,crossvit_9_240,128,2.354553,7.831889,3.615487,13.211782,5.842805,2.136987,0.367407,10.340278,9.120150
cuda,cspdarknet53,64,3.345116,6.737370,2.861759,9.310165,4.176145,1.705604,0.336265,5.546469
cuda,deit_base_distilled_patch16_224,64,1.192827,5.318445,1.752909,9.085128,3.274710,1.155188,0.188427,2.959870,5.587840
cuda,dla102,128,3.055338,9.032855,5.698798,12.006156,5.942067,2.473245,0.488842,8.832322
cuda,dm_nfnet_f0,128,2.858024,11.007531,6.302705,11.195946,5.578697,1.811231,0.301659,6.634443,0.723941
cuda,dpn107,32,5.612589,9.158349,5.734028,14.070340,6.750823,2.930863,0.473807,11.306370
cuda,eca_botnext26ts_256,128,1.825951,10.068877,3.218182,13.997803,5.981720,2.431407,0.156843,12.829951,7.222034
cuda,eca_halonext26ts,128,1.859660,12.492872,3.350290,20.519521,10.985619,3.685656,0.163516,19.159348,11.454549
cuda,ese_vovnet19b_dw,128,1.205103,4.717823,1.332972,7.067960,3.085666,1.133154,0.107038,3.725760
cuda,fbnetc_100,128,2.950113,6.912495,2.981430,8.859199,3.529104,1.722825,0.284859,5.340730
