dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.184442,6.770587,2.805110,9.459012,3.798709,1.294023,0.272717,9.694794,5.593987
cuda,Background_Matting,4,1.384285,4.720143,1.951326,7.953096,4.008468,1.740804,0.182777,5.249901
cuda,LearningToPaint,96,0.612274,2.562609,0.839708,3.364371,0.941876,0.448822,0.064816,1.673008
cuda,Super_SloMo,6,1.415257,6.353194,2.134687,7.337125,3.481355,1.306939,0.092844,3.169637
cuda,alexnet,128,0.103213,1.529037,0.173428,2.229131,0.365879,0.160456,0.011380,0.878251
cuda,attention_is_all_you_need_pytorch,256,1.813404,21.430901,2.964426,24.442670,3.899816,1.444507,0.309817,14.074603,6.084137
cuda,dcgan,32,0.119177,1.953831,0.161965,2.579854,0.158670,0.079972,0.010921,2.646164,0.794141
cuda,demucs,4,0.219230
cuda,densenet121,4,3.623544,13.786254,7.067484,20.382804,11.893605,3.771557,0.568038,13.872087
cuda,dlrm,2048,0.381648,1.064552,0.157089,1.993389,0.335734,0.106761,0.013850,1.092502
cuda,drq,1,0.186009,1.658161,0.115378,2.642050,0.097930,0.049220,0.012064,1.105526
cuda,fastNLP_Bert,6,2.177016,8.601406,2.449248,12.612132,3.584757,1.347239,0.257871,6.041079,6.558136
cuda,functorch_dp_cifar10,64,0.333736,3.425148,1.553878,5.774974,1.917964,0.653881,0.055388,5.689475,3.942427
cuda,hf_Albert,8,1.721608,3.197236,2.435465,6.649308,2.644553,1.021160,0.147875,5.968210,3.854385
cuda,hf_Bart,4,2.389472,9.686402,3.793688,13.530210,4.581056,1.731131,0.373554,4.301746,7.757042
cuda,hf_Bert,4,2.114462,6.615163,3.095357,8.751278,2.848758,1.228492,0.253113,5.322109,2.014656
cuda,hf_DistilBert,8,0.886035,3.188934,1.460487,5.065149,1.495446,0.657406,0.112797,3.383917,2.824526
cuda,hf_GPT2,4,2.038934,4.515830,1.962348,6.766684,2.696054,1.151778,0.217819,4.289362,2.174654
cuda,hf_GPT2_large,4,7.275695,12.416397,7.872910,17.110326,9.430145,3.320628,1.050229,12.801311,1.183619
cuda,hf_Reformer,4,2.147012,7.503955,0.677573,8.310866,1.066394,0.517264,0.046354,3.508246,1.524221
cuda,hf_T5,8,3.113322,6.960101,2.590968,11.775955,4.197020,1.304764,0.291268,5.741744,7.516633
cuda,hf_T5_large,2,16.905644,26.400729,18.098818,37.934162,22.129392,5.195207,2.493137,24.364290,32.507153
cuda,lennard_jones,1000,0.070486,0.963645,0.057168,1.502619,0.041679,0.028603,0.005530,0.599665
cuda,mnasnet1_0,32,1.405455,5.463257,2.405427,7.078792,2.730300,1.279489,0.185071,4.327921,2.783867
cuda,mobilenet_v2,96,1.535481,6.537670,2.489409,7.936983,3.701395,1.415491,0.214776,4.167056
cuda,mobilenet_v2_quantized_qat,96,2.429430,9.988981,5.146098,13.205472,6.058348,2.505345,0.558303,8.515738
cuda,mobilenet_v3_large,32,1.497417,6.056728,2.737316,8.352835,3.353468,1.723784,0.214028,5.113729,5.377586
cuda,nvidia_deeprecommender,256,0.151586,1.069355,0.105070,2.145293,0.087797,0.048412,0.008108,1.186445,0.380550
cuda,pytorch_CycleGAN_and_pix2pix,1,0.548426,2.342782,0.930031,4.447151,1.738911,0.594973,0.063182,3.071318
cuda,pytorch_stargan,16,0.594364,2.126206,0.718626,3.514991,0.999040,0.289428,0.042408,2.137949,20.001673
cuda,pytorch_struct,200,0.222431,1.205706,0.143122,2.617240,0.172696,0.098372,0.019830,1.563633,14.695232
cuda,pytorch_unet,1,0.583823,2.797450,0.799515,4.188538,1.557252,0.710995,0.064136,2.218822
cuda,resnet152,32,4.278098,11.170792,10.181813,12.771595,6.660969,2.667963,0.823624,12.053743,2.394008
cuda,resnet18,16,0.582007,3.148071,0.881652,4.591109,1.483716,0.561022,0.062591,2.353274,3.146246
cuda,resnet50,32,1.500936,5.033393,2.499252,6.416862,2.512184,1.134229,0.185544,4.329175,2.481148
cuda,resnet50_quantized_qat,32,2.257354,7.973338,5.038224,10.780499,5.167834,2.069366,0.492338,7.990656,2.375793
cuda,resnext50_32x4d,8,1.477639,4.235944,2.528407,5.835568,2.114604,1.119034,0.170739,4.206439,2.595614
cuda,shufflenet_v2_x1_0,128,1.662507,6.041155,2.368893,8.492983,4.055414,1.966241,0.266504,4.905442
cuda,soft_actor_critic,256,0.117409,1.582425,0.056818,2.533794,0.051468,0.030548,0.005767,1.012012
cuda,speech_transformer,32,2.660575,8.063834,2.687521,13.036822,3.822066,1.975167,0.285900,7.776556,7.058012
cuda,squeezenet1_1,32,0.249278,1.967053,0.382616,2.664521,0.560545,0.421555,0.029474,1.090627
cuda,tacotron2,64,8.161528,17.014113,3.413706,20.608963,5.706179,3.253739,0.464306,3.993784,7.307797
cuda,timm_efficientdet,1,22.059125,18.723455,14.349810,29.549705,16.281817,4.963328,1.296220,43.596140,25.545250
cuda,timm_efficientnet,32,2.484050,6.308600,3.402872,9.038235,3.913202,1.672958,0.273802,6.234236,3.034545
cuda,timm_nfnet,128,2.776849,10.744869,5.835076,11.136268,6.142544,1.813225,0.301762,6.372646,0.727465
cuda,timm_regnet,32,3.238003,5.567003,3.922859,7.381974,3.033768,1.380070,0.327105,5.853492,2.897286
cuda,timm_resnest,32,0.821851,4.936805,1.202024,8.030254,3.139138,1.204157,0.091183,27.521216,4.336802
cuda,timm_vision_transformer,8,1.184649,4.821919,1.846495,7.302498,2.602264,1.109711,0.188762,17.190399,4.394891
cuda,timm_vision_transformer_large,8,3.942605,12.976448,7.256911,17.460495,9.503456,3.368504,1.055912,12.054564,12.830898
cuda,timm_vovnet,32,1.925522,4.849417,1.728365,7.753789,3.296657,1.598756,0.137941,4.692627,2.739493
cuda,tts_angular,64,0.094269,0.970590,0.045100,1.483833,0.027555,0.014416,0.001533,0.560218
cuda,vgg16,64,0.161628,1.550160,0.257680,2.560447,0.664625,0.222267,0.019665,1.276119
cuda,yolov3,16,3.794917,23.773578,5.063161,353.888626,12.641791,5.544315,0.330014,335.288430
