dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,2.239287
cuda,Background_Matting,4,1.496724
cuda,LearningToPaint,96,0.711420
cuda,Super_SloMo,6,1.498284
cuda,alexnet,128,0.201647
cuda,attention_is_all_you_need_pytorch,256,1.903980
cuda,dcgan,32,0.219492
cuda,demucs,4,0.317869
cuda,densenet121,4,3.656534
cuda,dlrm,2048,0.482793
cuda,drq,1,0.341704
cuda,fastNLP_Bert,6,2.233606
cuda,hf_Albert,8,1.822139
cuda,hf_Bart,4,2.537738
cuda,hf_Bert,4,2.243720
cuda,hf_DistilBert,8,1.041347
cuda,hf_GPT2,4,2.166531
cuda,hf_Reformer,4,2.216709
cuda,hf_T5,8,3.416714
cuda,lennard_jones,1000,0.163038
cuda,mnasnet1_0,32,1.492292
cuda,mobilenet_v2,96,1.576661
cuda,mobilenet_v2_quantized_qat,96,2.533972
cuda,mobilenet_v3_large,32,1.568615
cuda,nvidia_deeprecommender,256,0.251797
cuda,pytorch_CycleGAN_and_pix2pix,1,0.651940
cuda,pytorch_struct,200,0.452384
cuda,pytorch_unet,1,0.663913
cuda,resnet152,32,4.444922
cuda,resnet18,16,0.679308
cuda,resnet50,32,1.559087
cuda,resnet50_quantized_qat,32,2.351566
cuda,resnext50_32x4d,8,1.559771
cuda,shufflenet_v2_x1_0,128,1.724327
cuda,soft_actor_critic,256,0.220076
cuda,speech_transformer,32,2.465775
cuda,squeezenet1_1,32,0.338957
cuda,tacotron2,64,7.865431
cuda,timm_efficientdet,1,22.153824
cuda,timm_efficientnet,32,2.615779
cuda,timm_nfnet,128,2.912626
cuda,timm_regnet,32,3.460001
cuda,timm_resnest,32,0.947449
cuda,timm_vision_transformer,8,1.275233
cuda,timm_vovnet,32,2.063155
cuda,tts_angular,64,0.190261
cuda,vgg16,64,0.258359
cuda,yolov3,16,3.874109
