dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.1150,42.2691,8.9780,0.3502
cuda,Background_Matting,4,0.8679,214.7077,5.2163,0.3596
cuda,LearningToPaint,96,0.8763,17.9843,2.4115,0.3385
cuda,Super_SloMo,6,0.8669,135.6424,4.8228,0.3630
cuda,alexnet,128,0.8042,15.4544,0.5757,0.4163
cuda,attention_is_all_you_need_pytorch,256,0.7546,95.7972,9.3896,0.2963
cuda,dcgan,32,1.2897,2.1046,0.5694,0.4581
cuda,demucs,4,1.0000,77.5614,0.3004,0.9886
cuda,densenet121,4,2.2951,28.6291,15.7372,0.3439
cuda,dlrm,0,0.0000
cuda,drq,1,1.6515,1.8578,0.8450,0.4252
cuda,fastNLP_Bert,6,0.7530,79.3310,8.7790,0.3384
cuda,functorch_dp_cifar10,64,1.9618,5.8799,1.7179,0.4445
cuda,hf_Albert,8,0.7526,99.8843,7.3837,0.2846
cuda,hf_Bart,4,0.7439,74.6421,10.2800,0.3386
cuda,hf_Bert,4,0.7406,53.5422,7.8486,0.3525
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,0.6873,56.6179,4.7238,0.3212
cuda,hf_GPT2,4,0.7413,68.1656,7.6952,0.3702
cuda,hf_GPT2_large,0,0.0000
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,0.9897,84.0344,4.7745,0.5934
cuda,hf_T5,0,0.0000
cuda,hf_T5_large,0,0.0000
cuda,lennard_jones,1000,1.0421,1.0682,0.3905,0.3711
cuda,mnasnet1_0,32,0.8657,33.2023,5.3187,0.3330
cuda,mobilenet_v2,96,0.7300,97.7371,5.9053,0.3062
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.0281,30.4284,5.7659,0.3278
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.5843,14.5868,0.6336,0.4624
cuda,pytorch_CycleGAN_and_pix2pix,1,1.3157,12.6355,2.2995,0.3920
cuda,pytorch_stargan,16,0.9359,26.0428,2.5329,0.4129
cuda,pytorch_struct,200,0.8777,4.2827,1.1587,0.4824
cuda,pytorch_unet,1,0.8465,69.2207,2.1825,0.3441
cuda,resnet152,32,0.8038,113.0354,17.6818,0.3424
cuda,resnet18,16,1.1815,10.3082,2.1681,0.3589
cuda,resnet50,32,0.7595,51.0035,5.6662,0.3368
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,1.2110,22.3138,5.5113,0.3595
cuda,shufflenet_v2_x1_0,128,0.8348,46.3313,6.3893,0.3499
cuda,soft_actor_critic,256,1.0741,0.9408,0.4874,0.4356
cuda,speech_transformer,32,1.3968,35.5964,26.6679,0.2738
cuda,squeezenet1_1,32,1.0490,12.0420,1.0344,0.3373
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,1.8379,74.5307,66.4583,0.2892
cuda,timm_efficientnet,32,0.7018,61.1493,13.7280,0.2634
cuda,timm_nfnet,0,0.0000
cuda,timm_regnet,32,0.7780,125.8635,17.0249,0.3327
cuda,timm_resnest,32,0.8053,39.3693,3.0802,0.3236
cuda,timm_vision_transformer,8,1.5022,15.6878,5.0005,0.3306
cuda,timm_vision_transformer_large,0,0.0000
cuda,timm_vovnet,32,0.7116,54.1403,8.8438,0.3202
cuda,tts_angular,64,0.9915,9.3668,0.3499,0.9829
cuda,vgg16,64,0.8590,123.9649,0.8294,0.3214
cuda,yolov3,16,0.7902,129.4173,10.1405,0.3341
