dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,hf_GPT2,4,2.097568,4.533786,1.935580,6.701845,2.699201,1.148167,0.214706,2.230053,6.414494,1.858309
cuda,hf_Reformer,4,2.002079,7.342127,0.673331,8.204063,1.070155,0.513769,0.046182,2.410032,3.540950,3.987951
cuda,hf_T5_large,2,18.079285,27.131006,18.161916,37.923438,22.071467,5.182874,2.479161,8.167941,24.530125,38.268266
cuda,lennard_jones,1000,0.070411,0.949215,0.055625,1.482574,0.040020,0.028241,0.005321,0.103895,0.696465
cuda,mnasnet1_0,32,1.390233,5.453204,2.377775,7.032038,2.724929,1.273074,0.182032,3.188452,7.222965,2.835943
cuda,mobilenet_v2,96,1.458403,6.509994,2.460313,7.553842,3.386770,1.398329,0.221844,0.389387,4.158437
cuda,mobilenet_v2_quantized_qat,96,2.412562,9.929058,5.123624,13.090302,6.040216,2.505578,0.548413,8.437233
cuda,mobilenet_v3_large,32,1.478557,6.041639,2.715462,8.028173,3.339515,1.401488,0.214919,5.890990,10.682022,5.592442
cuda,nvidia_deeprecommender,256,0.151288,1.055097,0.103218,2.129628,0.087033,0.044651,0.007935,0.520355,1.703815,0.396285
cuda,pytorch_CycleGAN_and_pix2pix,1,0.545789,2.338578,0.927970,4.249600,1.567553,0.599850,0.062768,0.204331,3.085529
cuda,pytorch_stargan,16,0.582878,2.108208,0.717942,3.528798,0.987125,0.284270,0.041454,20.344905,22.514889,20.138156
cuda,pytorch_struct,200,0.211523,1.172120,0.137200,2.494070,0.167767,0.095965,0.019402,19.706886,21.174999,19.562059
cuda,pytorch_unet,1,0.580309,2.782371,0.794785,3.980380,1.545682,0.548914,0.064680,0.214364,2.236408
cuda,resnet152,32,4.269527,11.089342,8.568686,13.441242,7.411485,2.606408,0.823805,4.018017,15.209538,2.908776
cuda,resnet18,16,0.582589,3.097166,0.879109,4.509162,1.485285,0.563174,0.063339,3.124387,5.445161,2.942274
cuda,resnet50,32,1.468359,4.796776,2.423345,6.237967,2.474263,1.114813,0.182965,3.068663,7.014057,2.693905
cuda,resnet50_quantized_qat,32,2.307486,7.880368,5.033420,10.720725,5.170977,2.073179,0.491351,8.024671,2.832131
cuda,resnext50_32x4d,8,1.460087,4.198853,2.290849,5.802822,2.104079,1.112711,0.167802,3.389375,7.364656,3.121372
cuda,shufflenet_v2_x1_0,128,1.656058,5.997180,2.334750,8.493798,3.759301,2.249772,0.265364,0.259767,5.178951
cuda,soft_actor_critic,256,0.116848,1.545823,0.057780,2.452814,0.049668,0.029492,0.005615,0.269598,1.238668
cuda,speech_transformer,32,2.633711,8.248142,2.435608,13.272195,4.267228,1.745764,0.287264,0.144679,7.720222,6.987036
cuda,squeezenet1_1,32,0.242831,1.903445,0.382032,2.616880,0.555074,0.419235,0.029459,0.137833,1.244291
cuda,timm_efficientdet,1,21.957189,18.705165,13.457274,29.090035,15.849875,4.948160,1.278078,35.338874,47.277723,59.560986
cuda,timm_efficientnet,32,2.462234,6.256553,3.070504,9.368729,3.877174,2.066441,0.276726,3.395155,9.680783,3.034467
cuda,timm_nfnet,128,2.758800,10.612668,5.770344,10.499524,5.556003,1.796383,0.298569,1.392882,7.201947,0.733838
cuda,timm_regnet,32,3.161707,5.465653,3.551361,7.232733,2.963973,1.363183,0.323806,3.338457,8.776218,2.880849
cuda,timm_resnest,32,0.820332,4.879309,1.179575,7.713063,2.860759,1.184671,0.091834,15.714945,28.101771,19.768976
cuda,timm_vision_transformer,8,1.148710,4.759206,1.808095,7.213587,2.578888,1.089799,0.182292,14.954614,18.670727,19.286328
cuda,timm_vision_transformer_large,8,3.908792,12.638069,7.111989,17.440617,9.511681,3.321793,1.064018,12.289424,12.244764,24.446285
cuda,timm_vovnet,32,1.950720,4.802344,1.748927,7.418852,3.282488,1.330203,0.139867,2.896477,7.325875,2.544398
cuda,tts_angular,64,0.094880,0.981950,0.044706,1.497026,0.027025,0.014315,0.001469,0.093446,0.655423
cuda,vgg16,64,0.161371,1.575753,0.257816,2.451663,0.551122,0.223175,0.019490,0.211181,1.358117
cuda,yolov3,16,3.791352,23.989429,4.645933,345.338920,13.194305,5.021298,0.331873,0.812610,326.930306
