dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,1.881178
cuda,beit_base_patch16_224,64,1.343013
cuda,botnet26t_256,128,1.438273
cuda,cait_m36_384,4,3.793639
cuda,coat_lite_mini,128,1.254754
cuda,convit_base,64,1.341798
cuda,convmixer_768_32,32,1.399882
cuda,convnext_base,64,1.663382
cuda,crossvit_9_240,128,1.932466
cuda,cspdarknet53,64,2.618082
cuda,deit_base_distilled_patch16_224,64,1.125473
cuda,dla102,128,2.123900
cuda,dm_nfnet_f0,128,2.219533
cuda,dpn107,32,4.310026
cuda,eca_botnext26ts_256,128,1.563216
cuda,eca_halonext26ts,128,1.646935
cuda,ese_vovnet19b_dw,128,1.118935
cuda,fbnetc_100,128,2.310998
cuda,fbnetv3_b,128,3.790932
cuda,gernet_l,128,2.186890
cuda,ghostnet_100,128,3.340430
cuda,gluon_inception_v3,128,1.917882
cuda,gluon_xception65,32,2.357108
cuda,gmixer_24_224,128,1.737252
cuda,gmlp_s16_224,128,1.533991
cuda,hrnet_w18,128,7.356335
cuda,inception_v3,128,1.884838
cuda,jx_nest_base,32,2.246622
cuda,lcnet_050,128,1.127664
cuda,mixer_b16_224,128,0.848278
cuda,mixnet_l,128,3.403571
cuda,mnasnet_100,128,1.839285
cuda,mobilenetv2_100,128,1.898592
cuda,mobilenetv3_large_100,128,1.802190
cuda,mobilevit_s,64,2.052950
cuda,nfnet_l0,128,1.907933
cuda,pit_b_224,64,1.216119
cuda,pnasnet5large,16,5.246774
cuda,poolformer_m36,64,1.896834
cuda,regnety_002,128,1.808019
cuda,repvgg_a2,128,2.179911
cuda,res2net101_26w_4s,64,3.613101
cuda,res2net50_14w_8s,128,3.168983
cuda,res2next50,128,1.974143
cuda,resmlp_12_224,128,0.764850
cuda,resnest101e,64,3.840064
cuda,rexnet_100,128,2.340498
cuda,sebotnet33ts_256,64,1.925992
cuda,selecsls42b,128,0.893318
cuda,spnasnet_100,128,2.281001
cuda,swin_base_patch4_window7_224,64,3.296597
cuda,swsl_resnext101_32x16d,32,2.108676
cuda,tf_efficientnet_b0,128,2.243551
cuda,tf_mixnet_l,128,3.820525
cuda,tinynet_a,128,2.425974
cuda,tnt_s_patch16_224,128,2.347435
cuda,twins_pcpvt_base,64,3.055874
cuda,visformer_small,128,1.030730
cuda,vit_base_patch16_224,64,1.085979
cuda,volo_d1_224,64,1.618475
cuda,xcit_large_24_p8_224,5,3.525779
