dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,14.956370,13.014618,5.219827,1.926726,10.034796,3.581652,1.274267,0.159821,1.298640,1.449488,8.133694
cuda,AlbertForQuestionAnswering,4,14.933872,12.976321,5.143564,1.908545,9.929270,3.574628,1.273154,0.154469,0.946858,1.034778,7.734692
cuda,AllenaiLongformerBase,4,61.939381,53.125677,31.724149,6.489237,39.294470,17.131824,6.021397,0.453454,16.472508,3.289488,30.912665
cuda,BartForCausalLM,4,19.445618,16.145887,7.661788,2.155287,10.818928,4.106173,1.837279,0.343669,2.139482,2.401691,7.753009
cuda,BartForConditionalGeneration,2,48.611570,39.951323,18.083073,6.027750,24.723988,11.282012,4.643159,1.415256,0.543269,1.246773,13.517306
cuda,BertForMaskedLM,16,19.573211,16.028540,7.024076,2.252176,10.086310,4.430264,1.874385,0.352321,1.809608,2.192432,7.247405
cuda,BertForQuestionAnswering,16,19.786889,16.230428,7.192413,2.229824,10.209505,4.409007,1.875967,0.343038,1.391061,1.814310,6.760286
cuda,BlenderbotSmallForCausalLM,64,12.562046,10.363387,4.485314,1.408449,6.731641,2.512065,1.253426,0.202345,2.826929,6.560666,2.533783
cuda,BlenderbotSmallForConditionalGeneration,64,32.443727,26.776889,12.198865,3.848638,16.214052,7.449766,3.093312,0.755734,1.881692,1.735066,9.946858
cuda,CamemBert,16,19.637464,16.087790,7.051574,2.234434,10.100877,4.382977,1.854052,0.353972,0.682483,1.077972,6.088612
cuda,DebertaForMaskedLM,4,33.318094,26.248818,16.020736,3.137835,19.610626,5.795713,2.706790,0.404859,15.116030,2.645162,22.122913
cuda,DebertaForQuestionAnswering,8,33.295171,26.266716,16.077993,3.098692,19.478305,5.741184,2.693196,0.397610,16.190058,3.009638,22.968150
cuda,DebertaV2ForMaskedLM,1,51.072253,37.453850,19.400964,4.595927,22.578600,7.277183,3.759588,0.702666,33.796897,1.619417,42.037445
cuda,DebertaV2ForQuestionAnswering,2,51.315106,37.721254,19.594802,5.146368,23.604801,8.704163,4.408226,0.719732,34.449996,0.575699,44.073110
cuda,DistilBertForMaskedLM,128,11.557362,9.995244,5.320886,1.160866,7.226860,2.321500,1.009181,0.146335,1.400107,4.006964,4.530840
cuda,DistilBertForQuestionAnswering,256,11.758887,10.188154,5.465770,1.148904,7.498427,2.369490,1.018060,0.141084,0.800301,3.013436,4.044537
cuda,DistillGPT2,16,10.230668,8.741817,4.604010,1.281155,6.604102,2.217336,0.945004,0.133336,1.716426,2.733529,5.054301
cuda,ElectraForCausalLM,32,21.592994,17.976243,8.857730,2.251074,14.839682,4.550515,1.916573,0.349771,3.692852,4.003764,12.052726
cuda,ElectraForQuestionAnswering,64,19.816638,16.278127,7.253613,2.223599,12.542920,4.455308,1.872955,0.361623,2.124469,2.419596,9.760505
cuda,GPT2ForSequenceClassification,4,18.039172,14.882053,6.762791,2.682716,9.565694,3.843902,1.707495,0.300677,1.600690,2.378646,7.195394
cuda,LayoutLMForMaskedLM,16,21.388430,17.512905,8.317629,2.286459,11.474043,4.514151,1.888770,0.356073,1.826308,2.585057,7.391968
cuda,LayoutLMForSequenceClassification,16,21.406820,17.567623,8.429622,2.317899,13.199848,5.258892,2.164323,0.349682,6.526659,7.293604,13.736872
cuda,M2M100ForConditionalGeneration,16,46.802819,38.280341,16.914770,6.138714,24.320538,10.034909,4.613451,1.029721,4.344145,11.392406,18.189151
cuda,MBartForCausalLM,4,19.693432,16.424433,7.894185,2.260551,11.445722,4.259884,1.883451,0.370912,2.153949,2.325844,8.085478
cuda,MBartForConditionalGeneration,2,48.679995,39.813749,17.302782,6.370439,25.080836,12.016931,5.509917,1.552978,0.585954,0.635685,15.047739
cuda,MT5ForConditionalGeneration,16,31.530746,26.227638,11.494019,4.041675,17.105006,7.839774,2.896043,0.580890,4.156971,23.596773,14.021299
cuda,MegatronBertForCausalLM,4,37.855519,30.738062,13.071467,5.143136,18.952316,9.425427,3.727604,1.017485,1.075084,1.990976,12.352867
cuda,MegatronBertForQuestionAnswering,8,37.745337,30.638220,12.938085,5.034705,18.742290,9.192110,3.665829,1.029016,1.337491,1.642386,12.418994
cuda,MobileBertForMaskedLM,64,51.508240,42.903946,12.677214,6.719166,29.407495,15.089140,6.194389,4.081579,3.044512,4.473114,26.898216
cuda,MobileBertForQuestionAnswering,128,51.539376,42.915452,12.635235,6.635694,29.427447,15.021919,6.159775,4.398436,2.755495,2.880823,26.583720
cuda,OPTForCausalLM,2,19.652647,16.479218,7.970605,2.263651,11.041795,4.616829,1.960677,0.340184,2.463415,3.158569,8.105479
cuda,PLBartForCausalLM,8,11.538080,9.869447,5.357222,1.119906,7.486587,2.161329,0.961306,0.142016,1.326781,1.524543,4.637133
cuda,PLBartForConditionalGeneration,4,25.142093,20.869801,9.365334,3.108775,13.211317,5.491969,2.412140,0.500025,2.598787,2.758279,9.711231
cuda,PegasusForCausalLM,32,19.361331,16.025609,7.698916,2.386850,11.489814,4.052584,1.898314,0.373217,2.651973,2.487829,8.951018
cuda,PegasusForConditionalGeneration,32,37.293911,32.905108,12.657220,4.684983,21.338663,9.319495,4.113478,0.978826,1.912451,0.643353,15.538032
cuda,RobertaForCausalLM,16,19.666073,16.125000,7.089179,2.258557,9.884689,4.441893,1.868741,0.347467,0.721774,1.438381,5.898679
cuda,RobertaForQuestionAnswering,16,19.493041,15.979496,7.022452,2.203739,9.741490,4.351463,1.835386,0.340474,0.402831,0.765385,5.447282
cuda,Speech2Text2ForCausalLM,256,12.010381,10.288290,6.142863,0.990114,8.524532,1.919576,1.116814,0.141823,1.479837,1.342424,4.911164
cuda,T5ForConditionalGeneration,4,22.623247,19.011594,9.226442,2.880690,12.961035,5.191950,2.323705,0.362241,3.057321,8.102212,9.814368
cuda,T5Small,4,22.693338,19.070407,9.277571,2.897095,12.956246,5.200057,2.335235,0.365621,3.043271,7.928335,9.761046
cuda,TrOCRForCausalLM,32,19.192981,15.916155,7.483874,2.076310,10.591142,4.041012,1.814195,0.340711,1.251988,1.346976,6.736168
cuda,XGLMForCausalLM,8,38.586290,32.033162,14.098308,5.085916,21.758686,9.438839,3.831270,1.060671,4.333900,32.793219,17.331885
cuda,XLNetLMHeadModel,8,51.198001,42.932322,18.871492,7.089359,24.695807,13.825692,4.166452,1.057254,11.162542,13.237965
cuda,YituTechConvBert,16,28.936613,23.908033,10.508798,3.969373,16.327500,6.668027,2.802694,0.584260,6.096328,9.347648,16.072068
