dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,21.991662,18.650626,8.316257,2.980318,11.633533,4.791646,1.964949,0.365598,0.489590,13.347144,6.929600
cuda,Background_Matting,4,19.375587,16.981150,8.431413,3.195918,11.810157,6.172109,2.740379,0.288178,0.449969,7.154120
cuda,LearningToPaint,96,8.167524,7.228750,3.769450,1.136547,4.510437,1.482400,0.686283,0.094546,0.236658,2.166072
cuda,Super_SloMo,6,19.226246,17.172059,9.337597,3.196013,12.192497,6.496926,2.483713,0.176677,0.372913,6.528882
cuda,alexnet,128,2.967441,2.721824,2.189082,0.208780,3.412602,0.876900,0.310043,0.020401,0.155401,1.596994
cuda,attention_is_all_you_need_pytorch,256,22.495475,19.572805,9.629127,2.933887,12.619756,5.269545,2.147796,0.445161,0.395577,13.616960,6.464710
cuda,dcgan,32,2.788391,2.600296,1.991505,0.219036,2.626842,0.237662,0.104608,0.016221,0.111149,0.975739
cuda,demucs,4,2.460905,1.718229,1.513057,0.129872,1.375956,0.164773,0.082695,0.013089
cuda,densenet121,4,49.715094,43.665513,21.433010,8.406494,26.114262,14.645430,5.050347,0.780038,0.769978,14.187545
cuda,drq,1,3.120319,2.784754,2.189138,0.157987,3.259773,0.225927,0.115878,0.020840,0.375965,1.615970
cuda,fastNLP_Bert,6,21.941587,18.582382,9.716736,2.359833,13.257586,4.753104,2.035437,0.358716,0.786336,5.733355,6.818093
cuda,functorch_dp_cifar10,64,7.540740,6.841214,3.927934,1.513042,6.438858,2.399117,0.813004,0.082621,0.758116,4.833214,0.576124
cuda,hf_Albert,8,14.517269,12.585029,4.983574,2.088802,8.117958,3.329263,1.271659,0.158956,3.292049,4.079093,8.607072
cuda,hf_Bart,4,26.393761,22.300057,10.506863,2.955111,14.599608,5.602148,2.419600,0.500311,3.277996,4.203035,10.486253
cuda,hf_Bert,4,19.314697,15.945264,7.066087,2.249694,10.115039,4.393381,1.847764,0.349595,0.757990,2.059584,6.183059
cuda,hf_Bert_large,4,37.398210,30.436318,12.827569,4.867004,17.675291,8.926564,3.616158,0.954411,1.073707,1.880880,11.029526
cuda,hf_DistilBert,8,11.407694,9.810892,5.256762,1.347757,7.209576,2.121977,1.020044,0.146437,2.182790,5.201519,5.550020
cuda,hf_GPT2,4,17.524928,14.590837,6.557152,2.359471,9.658984,4.090544,1.707193,0.301476,2.354695,3.712712,7.924460
cuda,hf_Longformer,2,61.225031,52.709462,31.500818,6.490420,38.893782,17.300782,5.995524,0.459596,16.073477,4.551642,30.333098
cuda,hf_Reformer,4,13.297112,10.961622,8.846460,0.956815,9.388896,1.465434,0.762002,0.070327,2.367611,3.139324,3.915558
cuda,hf_T5,8,22.602281,19.099165,8.919700,2.572894,12.799020,5.433017,2.059286,0.365499,2.739175,7.002077,9.332899
cuda,hf_T5_large,2,87.952203,71.447387,31.210016,10.595459,47.220470,26.166150,7.949968,2.937938,4.663110,26.202877,31.846426
cuda,lennard_jones,1000,2.095050,1.932641,1.574439,0.075096,2.115441,0.102346,0.063298,0.009120,0.104079,0.726250
cuda,mnasnet1_0,32,18.551309,16.440790,8.124530,2.715787,10.116713,4.247840,2.092267,0.258973,2.813941,7.648177,2.510312
cuda,mobilenet_v2,96,20.344715,18.183332,9.177335,2.922595,10.655619,4.741890,1.993032,0.295015,0.232077,4.769722
cuda,mobilenet_v3_large,32,20.535181,18.205418,9.020609,3.036510,11.648647,5.097588,2.056431,0.295471,30.262331,36.064961,30.010674
cuda,nvidia_deeprecommender,256,2.471491,2.259154,1.727002,0.132515,2.794424,0.161044,0.086372,0.012995,0.552724,1.761307,0.424799
cuda,phlippe_densenet,128,19.645988,17.448304,8.796091,2.950073,11.240458,5.169594,2.238324,0.285129,0.331017,5.855526
cuda,phlippe_resnet,128,7.638465,6.774068,3.610034,1.068827,4.115793,1.263898,0.665551,0.090196,0.168635,1.915409
cuda,pytorch_CycleGAN_and_pix2pix,1,7.680104,6.904881,3.409316,1.284354,5.567538,2.107273,0.834746,0.086609,0.149479,3.643222
