dev,name,batch_size,speedup
cuda,adv_inception_v3,128,1.3872
cuda,beit_base_patch16_224,0,0.0000
cuda,botnet26t_256,128,1.3043
cuda,cait_m36_384,4,1.3294
cuda,coat_lite_mini,128,1.4639
cuda,convit_base,64,1.2444
cuda,convmixer_768_32,64,1.0653
cuda,convnext_base,64,0.7138
cuda,crossvit_9_240,0,0.0000
cuda,cspdarknet53,64,1.1344
cuda,deit_base_distilled_patch16_224,0,0.0000
cuda,densenet121,128,1.3049
cuda,dla102,128,1.5086
cuda,dm_nfnet_f0,0,0.0000
cuda,dpn107,64,1.0862
cuda,eca_botnext26ts_256,128,1.2792
cuda,eca_halonext26ts,128,1.2701
cuda,ecaresnet101d,128,1.3383
cuda,ese_vovnet19b_dw,128,1.2117
cuda,fbnetc_100,128,1.1044
cuda,fbnetv3_b,128,1.0631
cuda,gernet_l,128,0.9212
cuda,ghostnet_100,128,2.0370
cuda,gluon_inception_v3,128,1.3882
cuda,gluon_senet154,64,1.1291
cuda,gluon_xception65,32,1.1118
cuda,gmixer_24_224,128,1.6851
cuda,gmlp_s16_224,128,1.5436
cuda,hardcorenas_a,128,1.2981
cuda,hrnet_w18,128,1.4966
cuda,inception_v3,128,1.3881
cuda,jx_nest_base,0,0.0000
cuda,lcnet_050,128,1.5689
cuda,legacy_senet154,64,1.1280
cuda,levit_128,0,0.0000
cuda,mixer_b16_224,128,1.2572
cuda,mixnet_l,128,1.1156
cuda,mnasnet_100,128,1.1751
cuda,mobilenetv2_100,128,1.1710
cuda,mobilenetv3_large_100,128,1.2004
cuda,mobilevit_s,0,0.0000
cuda,nasnetalarge,0,0.0000
cuda,nfnet_l0,128,1.4519
cuda,pit_b_224,64,1.4248
cuda,pnasnet5large,0,0.0000
cuda,poolformer_m36,64,1.1061
cuda,regnety_002,128,2.0944
cuda,repvgg_a2,128,0.9417
cuda,res2net101_26w_4s,128,1.2724
cuda,res2net50_14w_8s,128,1.4089
cuda,res2next50,128,1.3963
cuda,resmlp_12_224,128,0.9809
cuda,resnest101e,64,1.4723
cuda,resnet18,128,1.3702
cuda,rexnet_100,128,1.2205
cuda,sebotnet33ts_256,128,1.2872
cuda,selecsls42b,128,1.4044
cuda,spnasnet_100,128,1.0515
cuda,swin_base_patch4_window7_224,0,0.0000
cuda,swsl_resnext101_32x16d,32,1.0928
cuda,tf_efficientnet_b0,128,1.1923
cuda,tf_mixnet_l,128,1.1107
cuda,tinynet_a,128,1.0770
cuda,tnt_s_patch16_224,128,2.0947
cuda,twins_pcpvt_base,128,1.1448
cuda,visformer_small,128,1.2379
cuda,vit_base_patch16_224,0,0.0000
cuda,volo_d1_224,0,0.0000
cuda,xcit_large_24_p8_224,0,0.0000
