dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,27.457473,22.660766,19.296228,10.357950,2.607127,16.266078,4.402835,2.083077,0.323718,11.492890,28.718407,20.219725
cuda,Background_Matting,4,24.169635,20.685470,16.679156,9.385526,2.535055,16.933726,5.819598,3.001047,0.237990,18.435863,32.042785,28.719362
cuda,LearningToPaint,96,13.411281,12.009862,8.536534,5.775851,1.002685,9.549847,1.244261,0.730835,0.073893,12.685155,24.519362,17.541684
cuda,Super_SloMo,6,24.277645,21.379517,17.598646,10.724689,2.680419,16.726235,5.925419,2.935920,0.146879,8.835014,7.207067
cuda,alexnet,128,6.286295,5.785826,2.798924,2.395943,0.176543,5.822000,0.941973,0.323524,0.015300,4.082352,7.696158,3.932996
cuda,attention_is_all_you_need_pytorch,256,26.832031,22.582576,19.743547,10.891167,2.506919,17.953004,4.930560,2.288932,0.384448,14.507062,32.960213,24.312264
cuda,dcgan,32,5.972625,5.531535,2.575213,2.053861,0.337067,3.140160,0.211140,0.114611,0.012587,0.116874,1.555938
cuda,demucs,4,14.839501,13.285690,9.775290,8.721333,0.453645,13.692922,1.146103,0.668087,0.048293,6.119391,8.785554,11.577075
cuda,densenet121,4,52.222352,44.941730,41.791507,24.026236,6.760677,35.806912,13.804843,5.562991,0.692465,28.847084,56.904528,48.211036
cuda,dlrm,1024,5.408645,5.034951,2.384974,1.736098,0.175293,3.156057,0.386271,0.166725,0.016807,0.127852,1.737274
cuda,drq,1,7.929642,7.239578,3.314110,2.805413,0.131025,4.474049,0.190911,0.112050,0.015743,0.411561,2.225719
cuda,fastNLP_Bert,6,28.711981,23.795411,21.048398,13.382489,2.023087,18.876783,4.226377,2.090388,0.311200,0.382461,6.874516,8.094360
cuda,functorch_dp_cifar10,64,12.332083,11.125035,8.172104,5.362762,1.304053,10.832876,2.189403,1.082747,0.065789,26.312578,35.239443,33.164181
cuda,hf_Albert,8,21.414428,18.773131,14.921237,7.691604,1.869860,13.373642,3.486045,1.554657,0.157018,0.002501,9.504819,7.719576
cuda,hf_Bart,4,38.567648,28.137851,25.242690,15.258042,2.660363,23.080367,4.625728,2.694203,0.282886,4.069721,4.189371,14.807768
cuda,hf_Bert,4,24.258215,19.266562,16.178654,8.547020,2.001814,13.854021,4.006043,1.937264,0.288223,0.002563,3.446051,7.498238
cuda,hf_Bert_large,4,42.089272,31.312622,28.287903,13.100170,3.834043,21.341488,7.846184,3.750587,0.817542,0.002481,3.281494,12.456094
