dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,PLBartForCausalLM,8,22.985053,19.393252,15.918138,11.902867,1.091230,18.128492,2.503943,1.134121,0.108529,1.892519,7.420704
cuda,PLBartForConditionalGeneration,4,39.341056,30.059029,27.017977,16.612598,2.623083,25.746911,5.277949,2.728843,0.287408,3.519037,12.010947
cuda,PegasusForCausalLM,32,26.898829,20.960243,17.892491,10.593977,1.999462,18.196560,3.810265,2.304059,0.214625,3.292221,9.797547
cuda,PegasusForConditionalGeneration,32,46.168496,40.913948,37.813832,18.781427,5.254576,29.777977,9.239089,5.003288,0.957061,1.960166,17.193179
cuda,RobertaForCausalLM,16,25.808711,20.230355,16.982849,8.802818,2.321539,13.111563,3.846396,1.967389,0.287958,2.024465,6.820887
cuda,RobertaForQuestionAnswering,16,25.599519,19.841274,16.599799,8.673828,2.036487,13.028088,4.113262,1.955046,0.284216,1.319803,6.585225
cuda,Speech2Text2ForCausalLM,256,19.621693,16.122838,13.283913,9.671672,0.905978,15.250633,1.796787,1.090625,0.110568,4.103052,6.582885
cuda,T5ForConditionalGeneration,4,29.624209,23.889982,20.098572,10.354186,2.579863,16.512242,4.777560,1.938111,0.304414,8.767304,8.980840
cuda,T5Small,4,28.386968,22.822596,19.716091,10.395108,2.626372,16.405686,4.813980,1.976174,0.302580,9.191271,8.884839
cuda,TrOCRForCausalLM,32,29.957080,23.481579,20.277740,13.008248,1.888718,20.217698,3.594963,2.381258,0.216579,1.816911,9.506811
cuda,XGLMForCausalLM,8,44.066500,34.076675,30.960313,16.007477,4.557842,27.750477,8.478447,5.251744,0.439698,5.026057,16.711173
cuda,XLNetLMHeadModel,8,60.655869,50.249054,46.960564,24.402185,6.298615,32.063989,16.302081,4.508443,0.975956,11.471625,14.568416
cuda,YituTechConvBert,16,40.851178,29.595401,26.186536,14.023139,3.663971,26.596280,6.544305,3.010059,0.544296,14.990475,16.892652
