,Compiler,torchbench,huggingface,timm_models
eager,eager,"93%, 53/57","100%, 45/45","68%, 41/60"
aot_eager,aot_eager,"91%, 52/57","100%, 45/45","92%, 55/60"
inductor,inductor,"89%, 51/57","87%, 39/45","92%, 55/60"
inductor_no_cudagraphs,inductor_no_cudagraphs,"89%, 51/57","98%, 44/45","93%, 56/60"
