dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,27.910795,22.622108,19.060929,10.368491,2.860582,16.363241,4.416935,2.105030,0.320379,28.563714,9.092348
cuda,Background_Matting,4,24.327478,20.468082,16.286958,9.344713,2.562790,16.797542,5.833818,2.980289,0.233698,32.336045,10.224092
cuda,LearningToPaint,96,14.052880,12.629174,8.795115,5.979225,1.264051,10.251878,1.264772,0.739210,0.075343,24.129149,5.617079
cuda,Super_SloMo,6,24.065707,21.099812,17.869399,10.938583,2.710804,16.878657,6.003036,2.972277,0.150045,8.804735,7.427166
cuda,alexnet,128,7.123648,6.622432,2.758686,2.348789,0.180854,5.981100,0.951061,0.329540,0.015400,3.823967,3.781441
cuda,attention_is_all_you_need_pytorch,256,28.145674,23.758905,20.233121,11.086887,2.554155,18.146696,5.026656,2.370871,0.381904,32.618188,10.164391
cuda,dcgan,32,5.964747,5.533060,2.556803,2.030956,0.338549,3.092143,0.215569,0.115513,0.012469,1.415031
cuda,demucs,4,14.146608,12.365742,9.283123,8.156668,0.455060,13.025594,1.149404,0.671772,0.044527,8.803788,5.355452
cuda,densenet121,4,52.813514,44.929440,41.746559,23.710181,6.752364,36.083059,13.895863,6.290711,0.709821,56.286728,19.969528
cuda,dlrm,1024,5.441359,5.040179,2.364112,1.713007,0.175698,3.169112,0.391151,0.165763,0.016333,1.645781
cuda,drq,1,7.477462,6.615710,3.161954,2.656042,0.132853,4.263872,0.192806,0.111705,0.015843,1.753716
cuda,fastNLP_Bert,6,28.741378,23.654551,20.911765,13.284899,2.305944,18.915242,3.973077,2.387777,0.316875,7.050689,8.134018
cuda,functorch_dp_cifar10,64,14.613309,13.094878,8.971836,6.013304,1.362931,11.907942,2.554667,1.108051,0.067625,34.029619,7.344045
