dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,fbnetc_100,128,28.944559,23.883861,20.711285,12.414965,3.411084,18.498309,4.994574,2.510412,0.304361,43.469946,96.293107,53.212468
cuda,fbnetv3_b,128,45.005330,36.690211,33.476055,17.593371,5.977999,26.933654,9.171202,4.288093,0.643293,54.421603,108.056483,70.179848
cuda,gernet_l,128,24.214646,19.253116,16.099525,8.680821,2.868520,13.472855,2.988711,1.876634,0.237972,22.787998,46.362823,30.665663
cuda,ghostnet_100,128,40.575083,33.104034,29.916639,17.360078,4.821340,29.074281,8.425634,4.199375,0.483518,98.741971,178.591769,115.640696
cuda,gluon_inception_v3,128,39.163157,33.252252,30.084694,17.361593,5.304744,26.642374,9.435206,5.062634,0.577884,44.450397,101.117867,59.409256
cuda,gluon_xception65,32,42.358045,34.657892,31.496882,14.322708,6.013441,20.194461,7.628954,3.632074,0.714468,15.031703,32.631305,27.425058
cuda,gmixer_24_224,128,28.173616,21.940302,18.801885,9.480843,2.510889,17.186561,5.797996,2.979453,0.400797,0.002451,7.092684,10.685268
cuda,gmlp_s16_224,128,30.564415,24.285630,20.097906,10.787276,3.085325,20.246625,6.180725,3.133287,0.433914,0.002560,13.227752,12.802182
cuda,hrnet_w18,128,105.543360,95.679403,91.514737,42.275793,18.507305,59.911734,29.383780,12.470715,5.048654,41.272845,87.236469,78.787776
cuda,inception_v3,128,40.528820,34.573417,30.405346,17.465955,5.312022,26.858230,9.660923,5.073996,0.584279,41.512566,96.465781,56.612227
cuda,jx_nest_base,32,36.935107,30.275049,27.084502,15.294394,4.186733,28.526305,10.772911,4.208900,0.596371,11.600571,23.796517,29.354788
cuda,lcnet_050,128,19.076411,16.711175,13.414700,8.808879,2.037797,13.308296,3.059397,1.530072,0.127057,36.598105,67.482572,43.265075
cuda,mixer_b16_224,128,18.671077,15.520592,12.097843,7.357262,1.423325,12.571692,2.257708,1.302603,0.156490,0.002452,6.011937,6.765964
cuda,mixnet_l,128,40.635990,31.928379,28.485710,16.311443,4.129195,26.459071,7.153688,4.336251,0.528587,63.784669,101.986693,78.404533
cuda,mnasnet_100,128,25.436352,21.486532,18.050352,11.299856,2.554884,17.208683,4.061780,2.080578,0.217241,43.350354,90.776204,52.015518
cuda,mobilenetv2_100,128,26.655829,22.606383,19.060738,11.837238,2.674777,17.281146,4.230904,2.091383,0.233345,41.131073,91.591843,49.461035
cuda,mobilenetv3_large_100,128,28.353128,24.116289,20.607856,13.134573,2.960829,20.959860,5.081286,2.711779,0.256284,66.996544,121.010714,77.997016
cuda,mobilevit_s,64,37.986108,32.556363,29.145843,20.056327,4.418623,36.767131,14.120911,6.511798,0.391505,51.291722,99.509835,72.924443
cuda,nfnet_l0,128,26.323341,20.739686,17.219706,8.450874,3.116537,16.703207,5.068403,2.258415,0.276367,28.501174,37.376115,40.103992
cuda,pit_b_224,64,23.289889,19.586135,16.163929,9.927649,2.120894,16.360434,4.280403,2.138068,0.260170,0.002577,11.481589,8.729277
cuda,pnasnet5large,16,74.010079,65.604343,62.122962,30.248609,11.197663,46.596204,21.931181,10.004818,1.951723,27.184436,48.498271,55.640882
cuda,poolformer_m36,64,42.177065,34.449013,31.012623,17.733663,5.950330,32.188155,15.372032,6.348206,0.616612,17.177202,33.576179,37.969045
cuda,regnety_002,128,25.182139,20.437234,17.049635,10.090087,2.576279,16.330622,4.263770,2.084000,0.240691,41.045744,70.546517,50.063541
cuda,repvgg_a2,128,24.578349,19.750579,16.365445,8.846126,2.971945,13.146228,3.394742,1.929891,0.217100,13.006181,25.619783,20.494023
cuda,res2net101_26w_4s,64,62.381731,51.905480,48.561863,23.104402,8.345600,34.607306,15.427019,7.096709,1.493530,27.722105,57.977602,48.286964
cuda,res2net50_14w_8s,128,56.662719,47.638762,44.205346,21.059645,7.484736,33.695334,14.297040,6.735178,1.222176,18.087411,35.493906,38.830352
cuda,res2next50,128,34.924707,29.787632,26.279862,13.981436,4.531744,21.751236,7.642841,3.880050,0.501454,16.601098,35.770332,29.249719
cuda,resmlp_12_224,128,16.337155,13.470904,9.979372,6.715765,1.037766,20.821741,2.180545,1.778249,0.130069,0.002468,7.872894,15.235910
cuda,resnest101e,64,58.106818,47.013483,43.571979,20.463651,7.832956,32.076608,12.332894,6.641825,1.176130,44.130538,81.327904,64.256279
cuda,rexnet_100,128,36.626286,30.858132,27.411275,17.578995,3.981818,29.690171,6.582288,3.280227,0.325290,127.473046,214.102331,143.858630
cuda,sebotnet33ts_256,64,31.618477,27.251656,23.857647,16.383284,3.676397,25.087258,8.458184,3.307031,0.219569,37.790920,61.898752,50.391862
cuda,selecsls42b,128,21.756052,19.266175,15.712279,10.263111,2.192737,17.215394,4.444092,2.396796,0.176888,27.775851,58.732572,37.082958
cuda,spnasnet_100,128,29.300459,24.243493,20.815511,12.553550,3.304127,18.833402,4.979290,2.485415,0.289710,47.236655,99.882220,57.065605
cuda,swin_base_patch4_window7_224,64,45.346946,36.845524,33.442618,19.146546,4.994914,39.121039,14.394386,6.517693,0.727360,23.765529,32.040379,49.135587
cuda,swsl_resnext101_32x16d,32,35.392125,29.175896,25.825538,11.833736,4.998105,17.374034,6.197176,2.985351,0.487659,6.723614,10.761680,17.672527
cuda,tf_efficientnet_b0,128,30.808613,25.782177,22.199535,13.491543,3.520310,21.876750,5.715861,2.757330,0.298699,64.612944,110.201787,76.771371
cuda,tf_mixnet_l,128,41.471667,32.267198,28.860640,16.658467,4.157681,27.235119,7.394067,4.543040,0.537157,64.008615,100.974351,79.086248
cuda,tinynet_a,128,33.940957,28.082212,24.704772,14.360688,3.806061,23.085454,6.541011,3.378320,0.373903,67.534244,113.581003,80.372415
cuda,tnt_s_patch16_224,128,36.726016,29.629250,26.308228,13.049147,3.693926,23.398521,8.290992,3.870965,0.749508,7.928396,13.118176,22.326360
cuda,twins_pcpvt_base,64,49.713962,38.780609,35.405848,17.957709,5.598210,33.336080,13.165919,5.546047,1.382756,38.891824,70.044739,60.336320
cuda,visformer_small,128,23.101465,20.342797,16.814864,11.245521,2.453995,16.699733,3.536071,1.683093,0.200338,18.782224,34.816726,26.862441
cuda,vit_base_patch16_224,64,20.322703,17.172435,13.703613,8.319283,1.611731,19.893487,3.525925,1.787967,0.224731,2.338286,3.877553,15.669519
cuda,volo_d1_224,64,31.917116,26.861484,23.592593,13.232131,3.328932,23.383830,7.930748,3.553308,0.442074,13.516741,24.209958,27.271635
cuda,xcit_large_24_p8_224,5,60.809693,47.288092,43.730094,20.879022,8.496912,37.742711,17.001550,7.562459,2.038412,0.002919,32.922947,26.002872
