dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,BERT_pytorch,16,0.7992,67.3243,11.5292,0.8671,2.5823,2.9782,542,2,15,7
cuda,Background_Matting,4,0.1369,919.4419,11.3554,0.6486,6.0289,9.2956,187,2,13,7
cuda,LearningToPaint,96,0.7771,14.7415,2.8860,0.7131,0.6661,0.9341,75,2,13,7
cuda,Super_SloMo,6,0.1795,443.2558,9.7096,0.8220,3.7536,4.5662,378,2,13,7
cuda,alexnet,128,0.9968,9.8593,0.7734,0.7935,1.3371,1.6850,26,2,13,7
cuda,attention_is_all_you_need_pytorch,256,0.9097,59.8247,11.0429,0.9066,3.5980,3.9685,552,2,13,7
cuda,dcgan,32,0.6951,3.0395,0.7067,0.7957,0.0573,0.0720,17,2,13,7
cuda,demucs,4,0.9997,53.5561,2.1543,0.9664,4.3422,4.4933,89,7,16,8
cuda,densenet121,4,0.7154,75.7965,18.0694,0.9783,0.5013,0.5124,435,2,13,7
cuda,dlrm,1024,0.8537,4.8431,0.7833,0.9944,4.3716,4.3963,40,2,7,5
cuda,drq,1,0.7608,4.2416,1.0119,0.8852,0.0620,0.0700,34,3,12,7
cuda,fastNLP_Bert,6,0.8506,61.4727,11.0778,0.8878,4.1226,4.6438,451,9,18,9
cuda,functorch_dp_cifar10,64,0.9101,11.0785,2.4027,0.8396,0.1920,0.2286,73,2,13,7
cuda,hf_Albert,8,0.9560,71.4687,7.9970,0.9008,5.8962,6.5453,440,2,12,7
cuda,hf_Bart,4,0.7772,74.8166,18.0652,0.8430,4.8273,5.7263,648,12,24,11
cuda,hf_Bert,4,0.8358,47.2393,10.5091,0.8353,3.3479,4.0083,371,2,12,7
cuda,hf_Bert_large,4,0.8759,93.8398,21.2690,0.8521,7.9635,9.3458,719,2,12,7
cuda,hf_BigBird,2,0.7713,250.9897,37.2535,0.9268,5.2433,5.6576,2911,67,69,12
cuda,hf_DistilBert,8,0.9584,32.6156,5.2174,0.8146,3.1594,3.8784,207,2,12,7
cuda,hf_GPT2,4,0.9589,49.9102,9.5323,0.8198,4.6124,5.6263,639,2,12,7
cuda,hf_GPT2_large,4,0.9716,215.2591,30.1273,0.8303,22.5399,27.1468,1887,2,12,7
cuda,hf_Longformer,2,0.5660,198.8186,31.0656,0.8296,4.1911,5.0517,1716,162,139,13
cuda,hf_Reformer,4,0.9666,83.8371,6.0016,0.8004,1.4973,1.8706,502,48,107,14
cuda,hf_T5,8,0.8489,210.7466,12.7396,0.8891,14.3347,16.1228,811,2,12,7
cuda,hf_T5_large,2,0.8034,272.4991,55.9672,0.8302,15.8642,19.1084,2935,2,12,7
cuda,lennard_jones,1000,0.7344,2.1080,0.5959,0.9997,0.0182,0.0183,13,2,13,7
cuda,mnasnet1_0,32,0.7358,30.3056,6.8045,0.8666,0.8464,0.9767,156,2,13,7
cuda,mobilenet_v2,96,0.7782,60.4280,6.9659,0.7651,4.0274,5.2639,157,2,13,7
cuda,mobilenet_v3_large,32,0.7887,34.0380,7.6987,0.8395,0.8524,1.0153,191,2,13,7
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9992,10.2372,0.7571,0.8055,3.3858,4.2032,17,2,13,7
cuda,phlippe_densenet,128,0.7760,29.3501,6.9375,0.9982,0.7554,0.7568,190,2,13,7
cuda,phlippe_resnet,128,0.7688,11.5948,2.7993,0.8640,0.1286,0.1489,75,2,13,7
cuda,pytorch_CycleGAN_and_pix2pix,1,0.8970,14.7190,2.9021,0.8568,0.3358,0.3919,95,2,13,7
cuda,pytorch_stargan,16,0.8098,18.1588,3.2472,0.9690,0.6652,0.6865,60,2,13,7
cuda,pytorch_struct,200,0.7581,6.0589,1.3232,0.5168,0.7145,1.3825,45,2,13,7
cuda,pytorch_unet,1,0.2052,194.2966,4.4178,0.7154,1.9769,2.7632,75,2,13,7
cuda,resnet152,32,0.7630,83.9721,19.9659,0.8954,3.6467,4.0726,519,2,13,7
cuda,resnet18,16,0.7692,12.0447,2.8580,0.8055,0.3814,0.4734,73,2,13,7
