dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,22.269158,18.876188,16.491665,9.550407,2.481305,14.539695,3.818286,1.781653,0.247205,24.994167,7.653455
cuda,Background_Matting,4,19.790227,17.765374,14.696445,8.391515,2.286272,14.937690,5.030616,2.689379,0.201137,29.289540,9.005562
cuda,LearningToPaint,96,11.629557,10.714497,7.653051,5.062032,0.899724,8.720375,1.333089,0.654830,0.064980,23.998985,4.631006
cuda,Super_SloMo,6,20.062357,17.924477,15.218031,9.099868,2.604362,13.507045,4.976542,2.401271,0.118197,7.141860,8.000257
cuda,alexnet,128,6.074492,5.761739,2.296622,1.978601,0.169760,5.482893,0.853372,0.281625,0.012110,3.683082,4.243614
cuda,attention_is_all_you_need_pytorch,256,23.751433,20.826082,17.596442,9.842631,2.131669,16.477712,4.451845,1.973464,0.340028,31.432664,8.980245
cuda,dcgan,32,6.005098,5.707772,2.322617,1.890137,0.309921,2.890923,0.165730,0.097837,0.010279,1.325610
cuda,demucs,4,12.774747,11.944479,8.506278,7.638869,0.405396,12.344749,0.897974,0.525013,0.031702,9.023517,5.136986
cuda,densenet121,4,46.561910,41.168624,37.617247,21.457184,6.544332,32.160894,12.965169,5.195944,0.652173,55.832346,17.729092
cuda,dlrm,1024,5.294484,4.986380,2.107117,1.678913,0.300526,3.079234,0.336274,0.131782,0.014409,1.713213
cuda,drq,1,6.728383,6.248993,2.741153,2.366612,0.114901,3.862220,0.118632,0.071609,0.013300,1.622349
cuda,fastNLP_Bert,6,24.261588,20.772437,17.698862,11.486702,1.787318,16.729130,3.399746,1.734242,0.272324,6.532798,7.207173
cuda,functorch_dp_cifar10,64,11.279026,10.538973,7.470525,4.915167,1.168087,10.843696,1.944341,1.012742,0.052956,35.363195,7.168542
cuda,hf_Albert,8,19.008146,16.680061,12.832369,7.028942,2.066123,11.746090,2.729455,1.421896,0.148416,8.973730,6.937109
cuda,hf_Bart,4,29.187432,22.477998,19.706036,11.695610,2.263767,18.955364,3.721490,2.161525,0.266056,4.058686,9.745636
cuda,hf_Bert,4,18.833407,15.503866,12.888886,6.954134,1.720516,11.740070,3.238457,1.533127,0.260739,3.136784,6.667899
cuda,hf_Bert_large,4,34.155262,26.542197,23.537475,11.334439,3.699387,18.789932,6.475240,3.081891,0.735996,3.090976,11.490460
cuda,hf_BigBird,2,69.520046,58.839413,55.377759,29.640272,8.388340,48.949139,21.163324,10.774584,0.555714,8.552437,28.807417
cuda,hf_DistilBert,8,13.883580,12.327984,9.360773,6.163084,0.917639,10.013266,1.760810,0.863693,0.110259,5.452380,4.852288
cuda,hf_GPT2,4,20.464342,17.237336,14.096855,8.440416,1.823441,11.932336,3.515079,1.607189,0.234367,7.732406,5.472485
cuda,hf_GPT2_large,4,50.797613,39.897568,36.801459,19.900882,5.707418,28.707988,11.233257,4.656458,1.197773,14.560104,14.999749
cuda,hf_Longformer,2,73.963014,64.729977,61.942516,39.220207,8.505894,52.804944,22.720013,7.463537,0.438526,5.986058,22.799687
cuda,hf_Reformer,4,24.128225,20.514887,17.903737,15.966278,0.714986,19.452373,1.424505,0.715786,0.064300,5.438142,4.306995
cuda,hf_T5,8,23.968857,19.678915,17.007236,9.119702,2.120754,14.438036,3.918416,1.593407,0.280960,6.685631,7.659622
cuda,hf_T5_large,2,84.727929,62.794459,59.722775,28.485791,8.385159,42.444392,17.315418,6.004502,2.436378,26.140433,24.035501
cuda,lennard_jones,1000,3.962206,3.578161,1.221089,1.018983,0.028782,1.753252,0.070401,0.037520,0.005960,0.768260
cuda,mnasnet1_0,32,19.873446,18.009867,15.288923,9.180748,2.172937,14.067853,3.549751,1.735837,0.189131,72.706896,7.420540
cuda,mobilenet_v2,96,22.417621,20.438752,16.871141,10.471183,2.778575,15.170968,3.813919,1.913638,0.216851,88.870853,7.674107
cuda,mobilenet_v3_large,32,21.657129,19.517553,16.580182,9.743045,2.473132,15.945952,4.061672,1.928107,0.216591,96.434318,8.865373
cuda,nvidia_deeprecommender,256,5.130179,4.798415,1.708637,1.359612,0.108716,4.493986,0.085037,0.058626,0.008575,3.252570,0.488961
cuda,phlippe_densenet,128,23.764568,21.497736,18.268332,12.127634,2.326471,18.821978,4.283505,2.234130,0.217353,128.586955,9.207933
cuda,phlippe_resnet,128,10.769476,9.736411,6.652156,4.297409,0.841278,7.029531,0.915005,0.626704,0.061027,13.796135,3.641307
cuda,pytorch_CycleGAN_and_pix2pix,1,11.286166,10.502464,7.395327,4.738591,0.913152,8.232625,1.795935,0.894555,0.058456,13.670132,4.471760
cuda,pytorch_stargan,16,11.860704,11.035718,7.729857,4.868830,0.868751,8.174231,1.139149,0.498535,0.053752,27.216385,4.253224
cuda,pytorch_struct,200,7.078279,6.613359,3.753041,3.164883,0.132934,6.841817,0.169073,0.116641,0.019106,11.583526,3.986807
cuda,pytorch_unet,1,13.278035,12.209240,9.124475,6.153622,1.230510,10.674765,2.179516,1.056633,0.077231,32.017626,5.833861
cuda,resnet152,32,42.854686,37.209004,34.412145,14.948414,6.774593,20.327883,8.388576,4.156707,0.897746,33.031870,12.707980
cuda,resnet18,16,11.279577,10.401155,7.720491,5.274664,0.932853,8.627740,1.534769,0.782725,0.062581,24.305453,4.356351
cuda,resnet50,32,18.553412,16.593723,13.899751,7.856447,2.224556,11.770142,3.137053,1.628331,0.185611,32.204182,6.496175
cuda,resnext50_32x4d,8,18.321883,15.998170,13.291539,7.221345,2.057070,11.431886,2.951499,1.646436,0.178433,19.096437,6.626036
cuda,shufflenet_v2_x1_0,128,21.761539,19.261023,15.708361,8.943834,2.403983,14.477022,4.281542,2.498473,0.252010,41.854942,8.145302
cuda,soft_actor_critic,256,5.101565,4.783680,1.920809,1.709442,0.057276,2.872885,0.053930,0.040606,0.006439,1.227518
cuda,speech_transformer,32,26.920081,22.887464,20.413339,12.567297,2.490137,20.129743,4.421536,2.207012,0.297063,27.747574,10.275883
cuda,squeezenet1_1,32,7.444921,6.799374,3.223246,2.399956,0.389338,6.688550,1.219230,0.768554,0.033122,4.700262,9.443115
cuda,timm_efficientnet,32,23.650807,20.040303,17.258976,9.979349,2.684449,16.401508,4.429190,2.084465,0.262434,93.558360,9.324828
cuda,timm_nfnet,128,23.007240,18.194778,15.258821,7.350947,3.461807,14.669044,4.793830,2.090927,0.253846,29.031286,11.008611
cuda,timm_regnet,32,24.112774,19.265739,16.419353,8.363726,3.158244,13.274048,4.048855,1.970248,0.321653,28.864050,8.308572
cuda,timm_resnest,32,14.698383,13.496106,10.763649,7.683808,1.196617,13.244504,3.024276,1.466496,0.090419,69.701875,7.075352
cuda,timm_vision_transformer,32,15.755776,13.489752,10.710134,6.462022,1.397715,11.548747,2.556458,1.384196,0.181868,15.282943,6.609010
cuda,timm_vovnet,32,17.939639,15.290032,12.463185,7.585170,1.748600,13.219894,3.616864,1.757307,0.136093,29.325491,7.784218
cuda,tts_angular,64,3.985645,3.707714,1.219790,1.099391,0.049165,1.760826,0.028702,0.018776,0.001963,0.713926
cuda,vgg16,64,5.639659,5.213457,2.551600,2.081755,0.224289,5.316389,0.902259,0.347560,0.019539,3.473281,4.470511
cuda,yolov3,16,28.909942,25.209690,22.421050,13.449716,3.662911,20.209431,6.415557,2.929298,0.339781,65.373565,10.694990
