dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,33.606971,29.584239,26.969990,15.609927,4.390496,24.184344,9.014910,4.743913,0.544501,44.275311,98.943923,57.579341
cuda,beit_base_patch16_224,64,20.187271,17.544161,14.228685,9.051290,1.494290,14.983614,3.404799,1.761007,0.240346,0.799796,2.882860,8.378746
cuda,botnet26t_256,128,23.863360,21.545413,18.072386,13.463476,2.282292,19.638134,5.888909,2.410639,0.129997,27.984455,55.368909,36.580700
cuda,cait_m36_384,4,47.083172,38.576733,35.335821,16.440443,5.399724,32.827374,12.628553,7.228360,1.892370,7.576808,20.334281,29.910921
cuda,coat_lite_mini,128,22.843568,20.497461,17.086847,12.038769,2.062410,23.594190,6.847103,2.740953,0.210449,13.616642,39.195487,27.382447
cuda,convit_base,64,21.488660,18.990263,15.418026,9.439367,2.076438,17.012877,4.470941,2.143959,0.259304,5.991575,8.593080,15.812543
cuda,convmixer_768_32,32,19.588683,18.059959,14.469523,6.530094,2.760454,11.201145,2.614663,1.764537,0.260386,3.740068,11.417840,2.748832
cuda,convnext_base,64,23.852795,19.309122,15.804818,9.157601,2.937084,18.364753,4.738676,2.394692,0.448874,5.849180,7.179181,18.210247
cuda,crossvit_9_240,128,26.641238,22.909237,19.357136,10.707731,2.643314,22.868713,6.487530,3.106697,0.396168,20.485041,31.650612,35.538344
cuda,cspdarknet53,64,27.410877,22.890115,19.554104,11.029269,3.065544,17.751902,4.265645,2.408053,0.319373,23.640443,50.988883,33.687592
cuda,deit_base_distilled_patch16_224,64,17.810606,15.740936,12.193030,7.749251,1.229096,14.170508,2.780562,1.519563,0.189260,2.765593,3.911325,10.544568
