dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,BERT_pytorch,16,0.8727,56.8433,8.7919,0.8854,2.9107,3.2876,538,1,5,4
cuda,Background_Matting,4,0.1872,976.8842,9.4968,0.8165,11.5193,14.1089,183,1,5,4
cuda,LearningToPaint,96,0.8096,17.2441,2.2810,0.7194,0.9495,1.3200,71,1,5,4
cuda,Super_SloMo,6,0.2446,485.1767,8.0851,0.9035,6.3301,7.0063,374,1,5,4
cuda,alexnet,128,0.9970,12.2904,0.4950,0.8767,1.6088,1.8352,22,1,5,4
cuda,attention_is_all_you_need_pytorch,256,0.9603,75.0139,8.2793,0.9238,4.7293,5.1195,548,1,5,4
cuda,dcgan,32,0.7528,2.3929,0.5072,0.8428,0.0788,0.0935,13,1,5,4
cuda,demucs,4,0.9984,75.0365,1.2715,0.9977,5.1786,5.1906,83,4,7,5
cuda,densenet121,4,0.6981,75.4906,13.9042,0.8891,0.7033,0.7910,431,1,5,4
cuda,dlrm,1024,0.9469,3.8067,0.6093,0.9945,4.3721,4.3964,36,1,4,3
cuda,drq,1,0.7439,3.3647,0.7011,0.9800,0.0588,0.0600,30,2,4,3
cuda,fastNLP_Bert,6,0.9609,62.0830,7.8800,0.9109,5.3672,5.8924,445,6,9,6
cuda,functorch_dp_cifar10,64,1.0239,7.8669,1.6796,0.9209,0.1866,0.2026,69,1,5,4
cuda,gat,0,0.0000
cuda,gcn,0,0.0000
cuda,hf_Albert,8,0.9969,75.0555,6.0255,0.9487,6.5757,6.9312,436,1,4,3
cuda,hf_Bart,4,0.9287,58.7235,12.2111,0.9734,5.7607,5.9180,642,9,15,7
cuda,hf_Bert,4,0.9659,40.5000,7.7469,0.8920,4.1537,4.6563,367,1,4,3
cuda,hf_Bert_large,4,0.9567,95.9941,15.8827,0.8872,9.5187,10.7288,715,1,4,3
cuda,hf_BigBird,2,0.8033,243.6918,32.9594,0.9851,6.1191,6.2116,2905,64,60,8
cuda,hf_DistilBert,8,0.9403,41.4327,3.7301,0.8990,4.3259,4.8121,203,1,4,3
cuda,hf_GPT2,4,0.9455,52.7073,7.2378,0.8882,5.7904,6.5194,635,1,4,3
cuda,hf_GPT2_large,4,0.9621,248.8732,23.0834,0.8611,26.2394,30.4707,1883,1,4,3
cuda,hf_Longformer,2,0.5676,246.4066,28.3737,0.8571,5.5763,6.5063,1710,159,130,9
