dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,timm_efficientnet,32,16.324975,14.557173,7.652769,2.800394,10.475212,4.920902,1.934589,0.333967,39.529605,45.269678,39.239305
cuda,timm_nfnet,128,14.913835,12.883043,5.501094,3.237757,11.497589,5.234968,1.822469,0.292857,1.182189,10.549077,0.709318
cuda,timm_regnet,32,17.519162,15.220597,7.189074,3.282267,9.213979,4.507321,1.637120,0.390119,19.264456,24.704926,18.849299
cuda,timm_resnest,32,9.260481,8.757662,5.987742,1.436469,8.396078,3.229329,1.333078,0.114837,33.510041,44.362050,37.403403
cuda,timm_vision_transformer,8,8.580530,7.832833,4.000659,1.359035,7.385973,2.747391,1.158821,0.177392,12.669672,15.724234,17.479228
cuda,timm_vision_transformer_large,8,24.845940,22.386829,9.285199,4.675354,15.981435,8.164423,3.425562,1.025697,11.378461,12.152990,22.975789
cuda,timm_vovnet,32,11.719529,10.376084,5.932065,1.877902,8.222530,3.849240,1.551105,0.180514,3.235210,7.476755,2.905126
cuda,tts_angular,64,1.091655,1.001495,0.897838,0.046499,1.394322,0.027507,0.014961,0.001564,0.098958,0.644202
cuda,vgg16,64,2.035553,1.937955,1.529753,0.263507,2.708938,0.731050,0.312271,0.021746,0.213611,1.664881
cuda,yolov3,16,20.828701,19.225079,10.690047,3.750595,13.531209,7.027232,2.553138,0.468499,0.545204,7.278879
