,Compiler,torchbench,huggingface,timm_models
eager,eager,1.58,2.67,1.94
aot_eager,aot_eager,5.43,8.47,7.50
inductor,inductor,25.59,29.89,38.64
inductor_no_cudagraphs,inductor_no_cudagraphs,25.34,29.34,36.28
