dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,2.656949
cuda,beit_base_patch16_224,64,1.792336
cuda,coat_lite_mini,128,1.602563
cuda,convit_base,64,1.760251
cuda,convnext_base,64,2.227819
cuda,cspdarknet53,64,3.225820
cuda,deit_base_distilled_patch16_224,64,1.342194
cuda,dm_nfnet_f0,128,2.931055
cuda,ese_vovnet19b_dw,128,1.425508
cuda,fbnetc_100,128,2.821916
cuda,gernet_l,128,2.685873
cuda,gluon_inception_v3,128,2.673503
cuda,inception_v3,128,2.669875
cuda,lcnet_050,128,1.444129
cuda,mnasnet_100,128,2.262197
cuda,mobilenetv2_100,128,2.307669
cuda,mobilenetv3_large_100,128,2.234901
cuda,nfnet_l0,128,2.574883
cuda,pit_b_224,64,1.541580
cuda,pnasnet5large,16,7.385042
cuda,regnety_002,128,2.210524
cuda,repvgg_a2,128,2.713617
cuda,res2net50_14w_8s,128,4.626764
cuda,res2next50,128,2.709868
cuda,resmlp_12_224,128,1.016286
cuda,selecsls42b,128,1.330718
cuda,spnasnet_100,128,2.783434
cuda,tf_efficientnet_b0,128,2.566603
cuda,vit_base_patch16_224,64,1.312741
