dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,Background_Matting,4,1.578293
cuda,LearningToPaint,96,0.681284
cuda,Super_SloMo,6,1.862263
cuda,alexnet,128,0.196315
cuda,dcgan,32,0.211625
cuda,demucs,4,0.313639
cuda,densenet121,4,3.538655
cuda,drq,1,0.184020
cuda,fastNLP_Bert,6,2.140814
cuda,functorch_dp_cifar10,64,0.532822
cuda,hf_Albert,8,1.581074
cuda,hf_Bert,4,2.151797
cuda,hf_BigBird,2,9.971955
cuda,hf_DistilBert,8,0.826066
cuda,hf_GPT2,4,1.956515
cuda,hf_Longformer,2,7.758708
cuda,hf_Reformer,4,2.959462
cuda,lennard_jones,1000,0.159590
cuda,mnasnet1_0,32,1.430974
cuda,mobilenet_v2,96,1.514361
cuda,mobilenet_v3_large,32,1.532646
cuda,nvidia_deeprecommender,256,0.245156
cuda,pytorch_CycleGAN_and_pix2pix,1,0.618467
cuda,pytorch_stargan,16,0.645638
cuda,pytorch_struct,200,0.316988
cuda,pytorch_unet,1,0.755642
cuda,resnet18,16,0.692127
cuda,resnet50,32,1.497693
cuda,resnext50_32x4d,8,1.498762
cuda,shufflenet_v2_x1_0,128,1.655843
cuda,soft_actor_critic,256,0.222469
cuda,speech_transformer,32,4.585330
cuda,squeezenet1_1,32,0.335216
cuda,timm_efficientnet,32,2.514513
cuda,timm_regnet,32,3.318591
cuda,timm_resnest,32,0.922187
cuda,timm_vision_transformer,8,1.205130
cuda,timm_vovnet,32,1.985729
cuda,tts_angular,64,0.217245
cuda,vgg16,64,0.250578
cuda,yolov3,16,3.817901
