dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.151673,6.525562,2.052669,8.390060,3.473855,1.233433,0.252428,14.271758,4.017635
cuda,Background_Matting,4,1.441324,4.939145,1.760825,7.970835,4.033505,1.778495,0.176080,4.858638
cuda,LearningToPaint,96,0.633209,2.633924,0.776775,3.411245,0.932887,0.449611,0.065819,1.584206
cuda,Super_SloMo,6,1.665481,7.516309,2.175416,8.251739,3.918454,1.718728,0.089105,2.969266
cuda,alexnet,128,0.097839,1.526293,0.167785,2.216044,0.365719,0.163274,0.011135,0.862322
cuda,attention_is_all_you_need_pytorch,256,1.716423,21.275972,1.942563,23.498853,3.331352,1.618270,0.283005,21.205114,4.475293
cuda,dcgan,32,0.115176,1.265232,0.152934,1.840174,0.137850,0.062702,0.010592,0.734039
cuda,demucs,4,0.221324
cuda,densenet121,4,3.454049,13.861862,5.306096,20.031286,11.666427,3.643227,0.568456,11.676026
cuda,dlrm,2048,0.373737,1.120800,0.147426,2.097175,0.338135,0.105830,0.013547,1.130958
cuda,drq,1,0.184979,1.643187,0.109535,2.622693,0.096527,0.048415,0.011333,1.095566
cuda,fastNLP_Bert,6,2.092699,8.191903,1.791419,11.529710,2.730233,1.591646,0.238557,5.476675,5.223649
cuda,functorch_dp_cifar10,64,0.448858,2.856200,1.396347,5.333950,1.794069,0.563199,0.058905,3.912937,6.568729
cuda,hf_Albert,8,1.597340,2.942021,1.866635,5.983820,2.410219,0.982242,0.135632,4.985613,5.704597
cuda,hf_Bart,4,2.312652,8.893046,2.743973,12.538105,4.109038,1.610811,0.338505,5.533066,6.503065
cuda,hf_Bert,4,2.050825,6.276551,1.853845,8.678890,2.846305,1.188254,0.239215,4.342710,0.519094
cuda,hf_BigBird,2,10.275609,5.233963,1.458766,9.413176,2.194668,0.940718,0.186137,5.732362,0.439234
cuda,hf_DistilBert,8,0.846305,3.090392,1.282038,4.773394,1.384293,0.631980,0.108994,3.011420,3.362166
cuda,hf_GPT2,4,2.029679,4.196758,1.578857,6.575589,2.582783,1.126334,0.204788,4.034923,3.552596
cuda,hf_GPT2_large,4,7.166089,10.168188,4.762507,16.090751,8.514377,3.206062,0.996329,10.915663,2.131441
cuda,hf_Reformer,4,3.236897,8.542049,0.682037,9.483950,1.266593,0.552801,0.055872,6.069951,1.669010
cuda,hf_T5,8,3.020652,6.453681,1.802812,10.922511,3.570557,1.192656,0.263646,6.081445,6.375424
cuda,hf_T5_large,2,16.777104,20.516931,8.067417,31.081400,16.165526,4.682922,2.184255,33.672282,19.055661
cuda,lennard_jones,1000,0.070001,0.961103,0.055772,1.499016,0.043699,0.028857,0.005383,0.597143
cuda,mnasnet1_0,32,1.340435,5.341978,2.253279,6.962661,2.663808,1.257102,0.183626,3.947437,5.883919
cuda,mobilenet_v2,96,1.427894,6.246865,2.000794,7.738162,3.543075,1.372701,0.218633,3.751516
cuda,mobilenet_v2_quantized_qat,96,2.437561,8.683946,3.840908,12.147987,6.072103,2.344338,0.501673,7.870569
cuda,mobilenet_v3_large,32,1.440784,5.968677,2.260267,8.201447,3.515033,1.345389,0.213033,4.571804,12.609272
