dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.3086,31.0616,1.0630
cuda,beit_base_patch16_224,64,1.1027,19.4559,1.0607
cuda,botnet26t_256,128,1.2605,42.6349,0.9624
cuda,cait_m36_384,4,1.1550,63.5776,1.1746
cuda,coat_lite_mini,128,1.2684,65.7340,1.0246
cuda,convit_base,64,1.2427,28.5643,0.9008
cuda,convmixer_768_32,32,1.0745,23.1114,0.9968
cuda,convnext_base,64,1.4810,71.8297,0.9981
cuda,crossvit_9_240,128,1.3014,41.9221,0.8853
cuda,cspdarknet53,64,1.2381,20.9300,1.0666
cuda,deit_base_distilled_patch16_224,64,1.0831,20.3848,1.0805
cuda,dla102,128,1.3703,27.8543,1.0421
cuda,dm_nfnet_f0,128,1.4258,27.6032,1.0963
cuda,dpn107,32,1.2008,35.3080,0.9908
cuda,eca_botnext26ts_256,128,1.2541,49.4973,1.3608
cuda,eca_halonext26ts,128,1.2450,59.8173,1.3403
cuda,ese_vovnet19b_dw,128,1.2463,11.7688,1.0926
cuda,fbnetc_100,128,1.2651,19.6173,0.9971
cuda,fbnetv3_b,128,1.2977,33.0760,1.0510
cuda,gernet_l,128,1.0715,16.3073,0.9932
cuda,ghostnet_100,128,1.8309,29.7295,1.1252
cuda,gluon_inception_v3,128,1.3075,30.6226,1.0630
cuda,gluon_xception65,32,1.0747,35.3731,0.9929
cuda,gmixer_24_224,128,1.2074,32.8115,1.6267
cuda,gmlp_s16_224,128,1.1900,43.5311,0.9827
cuda,hrnet_w18,128,1.3780,94.1314,1.0121
cuda,inception_v3,128,1.3082,30.5189,1.0630
cuda,jx_nest_base,32,1.2496,65.6176,1.0604
cuda,lcnet_050,128,1.6927,12.1311,0.9655
cuda,mixer_b16_224,128,1.0608,22.9112,1.0538
cuda,mixnet_l,128,1.1495,28.1475,1.0619
cuda,mnasnet_100,128,1.2823,16.6640,0.9921
cuda,mobilenetv2_100,128,1.3558,17.2110,1.2829
cuda,mobilenetv3_large_100,128,1.3443,18.9243,1.0413
cuda,mobilevit_s,64,1.1675,99.1834,1.3596
cuda,nfnet_l0,128,1.3291,19.7476,1.4934
cuda,pit_b_224,64,1.1768,17.2859,1.0753
cuda,pnasnet5large,16,1.1932,68.9719,1.3351
cuda,poolformer_m36,64,1.1487,43.1996,1.0698
cuda,regnety_002,128,1.3175,17.0888,1.0399
cuda,repvgg_a2,128,1.1684,16.8425,0.9903
cuda,res2net101_26w_4s,64,1.1892,48.4206,1.0167
cuda,res2net50_14w_8s,128,1.3244,44.2782,1.0211
cuda,res2next50,128,1.2745,25.6496,1.0161
cuda,resmlp_12_224,128,0.8177,25.3350,0.7979
cuda,resnest101e,64,1.2718,60.8792,1.1036
cuda,rexnet_100,128,1.2205,24.2758,1.4763
cuda,sebotnet33ts_256,64,1.2705,57.7967,0.9709
cuda,selecsls42b,128,1.2530,14.7859,1.0049
cuda,spnasnet_100,128,1.2544,19.4384,0.9927
cuda,swin_base_patch4_window7_224,64,1.1294,90.5076,1.0516
cuda,swsl_resnext101_32x16d,32,1.0714,30.4872,0.9925
cuda,tf_efficientnet_b0,128,1.2643,21.5269,1.3823
cuda,tf_mixnet_l,128,1.1673,29.3197,1.1453
cuda,tinynet_a,128,1.2010,24.0037,1.5856
cuda,tnt_s_patch16_224,128,1.5440,33.0095,0.8623
cuda,twins_pcpvt_base,64,1.1729,80.8248,1.0856
cuda,visformer_small,128,1.0139,24.2331,0.9934
cuda,vit_base_patch16_224,64,1.0762,19.9694,1.0835
cuda,volo_d1_224,64,1.3610,36.5146,1.0658
cuda,xcit_large_24_p8_224,5,1.3153,78.8071,1.0578
