dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BartForCausalLM,2,1.364772,3.533010
cuda,BertForQuestionAnswering,64,1.604706,3.786469
cuda,BlenderbotSmallForCausalLM,64,0.993479,2.422131
cuda,BlenderbotSmallForConditionalGeneration,32,2.281477,6.770667
cuda,CamemBert,1,1.603041,3.726990
cuda,DebertaForMaskedLM,4,3.599549,5.329729
cuda,DistilBertForMaskedLM,16,0.740526,1.958792
cuda,DistilBertForQuestionAnswering,32,0.726581,1.943136
cuda,DistillGPT2,1,0.951204,1.794469
cuda,ElectraForCausalLM,1,1.607705,3.773208
cuda,ElectraForQuestionAnswering,64,1.613190,3.836569
cuda,GoogleFnet,1,1.028984,1.659930
cuda,LayoutLMForSequenceClassification,16,1.802314,3.863678
cuda,MBartForCausalLM,16,1.468130,3.624187
cuda,MT5ForConditionalGeneration,2,3.401959,9.504727
cuda,MegatronBertForCausalLM,2,3.247454,8.165228
cuda,MegatronBertForQuestionAnswering,8,3.205456,7.997294
cuda,MobileBertForMaskedLM,16,7.843213,21.628742
cuda,MobileBertForQuestionAnswering,32,7.713481,21.006519
cuda,OPTForCausalLM,4,1.430814,3.866917
cuda,PLBartForCausalLM,16,0.738391,1.843052
cuda,PLBartForConditionalGeneration,8,1.985583,5.045267
cuda,PegasusForCausalLM,8,1.400271,3.749595
cuda,PegasusForConditionalGeneration,4,3.186648,9.952293
cuda,RobertaForCausalLM,4,1.601724,3.740774
cuda,RobertaForQuestionAnswering,64,1.608809,3.793367
cuda,Speech2Text2ForCausalLM,64,0.776492,1.839570
cuda,T5ForConditionalGeneration,4,2.331837,6.148080
cuda,T5Small,1,2.331799,6.046331
cuda,TrOCRForCausalLM,8,1.342621,3.525230
cuda,YituTechConvBert,1,2.252963,6.599051
