dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,0.9967,4.5865,28.9773
cuda,AlbertForQuestionAnswering,2,0.9997,4.6021,27.8199
cuda,AllenaiLongformerBase,1,0.7453,14.2540,16.1680
cuda,BartForCausalLM,2,0.9666,3.9955,25.4210
cuda,BartForConditionalGeneration,1,0.9311,10.3445,36.3428
cuda,BertForMaskedLM,64,0.9641,4.4347,27.0164
cuda,BertForQuestionAnswering,64,0.9876,4.2825,17.7336
cuda,BigBird,1,0.8015,10.9610,11.3167
cuda,BlenderbotSmallForCausalLM,64,0.9109,2.8130,25.2992
cuda,BlenderbotSmallForConditionalGeneration,32,0.8977,6.8798,20.0985
cuda,CamemBert,1,0.7770,4.0548,8.0901
cuda,DebertaForMaskedLM,4,0.7594,6.9750,13.3091
cuda,DebertaForQuestionAnswering,4,0.6901,7.1364,9.2568
cuda,DistilBertForMaskedLM,16,0.9271,2.0619,7.6318
cuda,DistilBertForQuestionAnswering,32,0.9320,2.0639,6.7112
cuda,DistillGPT2,1,0.8042,2.0756,6.6267
cuda,ElectraForCausalLM,1,0.7628,4.0918,1.6974
cuda,ElectraForQuestionAnswering,64,0.9870,4.4191,23.5821
cuda,GPT2ForSequenceClassification,4,0.9770,4.3510,25.3928
cuda,GoogleFnet,1,0.7313,2.1044,5.8427
cuda,LayoutLMForMaskedLM,16,0.9730,4.6831,32.6323
cuda,LayoutLMForSequenceClassification,16,0.9910,4.5623,23.3922
cuda,M2M100ForConditionalGeneration,2,0.7216,10.0635,32.0775
cuda,MBartForCausalLM,16,0.9360,3.9429,21.2111
cuda,MBartForConditionalGeneration,8,0.7547,10.3076,30.0180
cuda,MT5ForConditionalGeneration,2,0.7836,9.7015,21.4566
cuda,MegatronBertForCausalLM,2,0.7571,8.4180,21.5419
cuda,MegatronBertForQuestionAnswering,8,0.7602,8.4834,22.4751
cuda,MobileBertForMaskedLM,16,0.7349,21.2564,6.8471
cuda,MobileBertForQuestionAnswering,32,0.7374,21.6257,6.1580
cuda,OPTForCausalLM,4,0.7517,3.8372,9.1312
cuda,PLBartForCausalLM,16,0.9103,1.9946,10.5787
cuda,PLBartForConditionalGeneration,8,0.7551,5.0844,12.4241
cuda,PegasusForCausalLM,8,0.7105,3.9672,16.2482
cuda,PegasusForConditionalGeneration,4,0.7405,9.7510,26.5574
cuda,RobertaForCausalLM,4,0.7581,4.1254,7.6381
cuda,RobertaForQuestionAnswering,64,0.9882,4.2577,17.7337
cuda,Speech2Text2ForCausalLM,64,0.8804,2.0727,5.3329
cuda,T5ForConditionalGeneration,4,0.9559,6.6592,21.0762
cuda,T5Small,1,0.8401,6.2471,7.9036
cuda,TrOCRForCausalLM,8,0.8504,3.8214,16.3732
cuda,XGLMForCausalLM,1,0.7152,7.6712,38.8550
cuda,XLNetLMHeadModel,4,0.9611,15.1737,38.9079
cuda,YituTechConvBert,1,0.7556,6.2627,7.8743
