dev,name,batch_size,speedup
cuda,adv_inception_v3,128,1.5999
cuda,beit_base_patch16_224,128,0.9868
cuda,botnet26t_256,128,1.4697
cuda,cait_m36_384,4,1.2536
cuda,coat_lite_mini,128,1.2319
cuda,convit_base,0,0.0000
cuda,convmixer_768_32,64,1.0864
cuda,convnext_base,64,0.5796
cuda,crossvit_9_240,64,1.3700
cuda,cspdarknet53,64,1.3093
cuda,deit_base_distilled_patch16_224,128,1.0055
cuda,densenet121,128,1.5771
cuda,dla102,128,1.8575
cuda,dm_nfnet_f0,0,0.0000
cuda,dpn107,64,1.1943
cuda,eca_botnext26ts_256,0,0.0000
cuda,eca_halonext26ts,0,0.0000
cuda,ecaresnet101d,128,1.5832
cuda,ese_vovnet19b_dw,128,1.3691
cuda,fbnetc_100,128,1.3519
cuda,fbnetv3_b,128,1.2615
cuda,gernet_l,128,1.0896
cuda,ghostnet_100,0,0.0000
cuda,gluon_inception_v3,128,1.5967
cuda,gluon_senet154,64,1.2751
cuda,gluon_xception65,32,1.2734
cuda,gmixer_24_224,128,1.1066
cuda,gmlp_s16_224,128,1.2563
cuda,hardcorenas_a,128,1.5523
cuda,hrnet_w18,128,1.7843
cuda,inception_v3,128,1.5974
cuda,jx_nest_base,0,0.0000
cuda,lcnet_050,128,1.8277
cuda,legacy_senet154,64,1.2722
cuda,levit_128,0,0.0000
cuda,mixer_b16_224,128,0.9959
cuda,mixnet_l,128,1.2165
cuda,mnasnet_100,128,1.4584
cuda,mobilenetv2_100,128,1.4474
cuda,mobilenetv3_large_100,128,1.4618
cuda,mobilevit_s,0,0.0000
cuda,nasnetalarge,0,0.0000
cuda,nfnet_l0,128,1.4342
cuda,pit_b_224,64,1.2010
cuda,pnasnet5large,0,0.0000
cuda,poolformer_m36,64,1.2743
cuda,regnety_002,128,2.0402
cuda,repvgg_a2,128,1.1210
cuda,res2net101_26w_4s,128,1.5266
cuda,res2net50_14w_8s,128,1.7038
cuda,res2next50,128,1.6468
cuda,resmlp_12_224,128,1.0386
cuda,resnest101e,64,1.5287
cuda,resnet18,128,1.6422
cuda,rexnet_100,0,0.0000
cuda,sebotnet33ts_256,0,0.0000
cuda,selecsls42b,128,1.6952
cuda,spnasnet_100,128,1.3283
cuda,swin_base_patch4_window7_224,64,1.2387
cuda,swsl_resnext101_32x16d,32,1.2795
cuda,tf_efficientnet_b0,0,0.0000
cuda,tf_mixnet_l,128,1.2256
cuda,tinynet_a,0,0.0000
cuda,tnt_s_patch16_224,128,1.0272
cuda,twins_pcpvt_base,0,0.0000
cuda,visformer_small,128,1.1840
cuda,vit_base_patch16_224,128,0.9828
cuda,volo_d1_224,0,0.0000
cuda,xcit_large_24_p8_224,0,0.0000
