dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,27.768407,24.427172,21.651174,12.124781,8.312947,15.890640,4.216922,2.116846,0.340167,11.598110,28.002209,23.880994
cuda,Background_Matting,4,21.752646,19.575706,16.412070,8.856317,2.633506,15.781548,5.699024,2.979340,0.248984,15.063082,30.140469,24.827606
cuda,LearningToPaint,96,13.624578,12.713260,9.110799,6.137993,1.216127,10.101577,1.262124,0.748451,0.080484,13.677100,26.095331,18.936591
cuda,Super_SloMo,6,24.014870,21.816984,18.512741,10.929045,2.738185,16.735559,6.075742,2.729575,0.159173,8.532245,17.227148,8.160940
cuda,alexnet,128,6.170177,5.852902,2.784828,2.354638,0.695887,6.173135,0.946729,0.328289,0.015854,5.171696,9.696461,5.022857
cuda,attention_is_all_you_need_pytorch,256,29.145269,26.143143,23.222308,13.773947,10.325408,18.235462,4.768371,2.347850,0.424543,14.497732,32.934287,29.517570
cuda,dcgan,32,5.057510,4.765943,2.219019,1.661165,0.210111,2.623547,0.210436,0.116387,0.013143,0.121405,1.443454
cuda,demucs,4,12.245033,11.393854,8.781974,7.745015,0.457959,12.496675,1.177148,0.677362,0.044991,6.260717,9.384567,11.500030
cuda,densenet121,4,52.671561,47.534346,44.055161,23.880917,7.170193,34.848223,14.248119,5.777897,0.731035,28.619722,55.961863,47.710954
cuda,drq,1,6.169042,5.690338,2.886088,2.376906,0.732640,3.629780,0.190548,0.112886,0.016559,0.275120,2.273715
cuda,fastNLP_Bert,6,29.054992,25.532934,23.065166,14.703165,7.864002,18.100564,4.334624,2.147102,0.328052,0.395445,6.729513,11.848770
cuda,functorch_dp_cifar10,64,11.417603,10.655092,8.027585,5.236175,1.535259,10.510798,2.395525,0.971924,0.070679,27.273368,36.023570,34.159961
cuda,hf_Albert,8,25.927429,23.617363,21.069571,13.663118,8.078274,18.870306,3.304845,1.571956,0.161956,2.456944,9.924192,15.902774
cuda,hf_Bart,4,38.226753,31.235676,28.469293,17.909024,10.078867,22.882879,4.722525,2.728400,0.304080,4.220156,4.279647,19.523671
cuda,hf_Bert,4,28.492416,23.867965,21.178352,12.325452,7.738641,16.169807,4.199250,2.018431,0.314967,0.622601,8.123183,12.398247
cuda,hf_Bert_large,4,47.507823,38.112906,35.503023,19.251838,14.884620,24.249764,8.294506,3.885016,0.976747,0.726226,12.412098,20.976289
cuda,hf_BigBird,2,78.952042,68.217877,65.426321,36.524252,24.322767,48.839967,22.320682,10.634467,0.611889,15.824193,9.843003,53.169470
cuda,hf_DistilBert,8,15.955890,14.279880,11.717518,7.419263,4.284144,10.044927,1.899317,1.067476,0.129464,2.151254,6.535658,9.154888
cuda,hf_GPT2,4,22.865453,19.557922,16.947405,9.524544,6.998557,11.721834,3.589226,1.851020,0.285835,0.366147,2.788922,9.733687
cuda,hf_GPT2_large,4,58.010978,47.308336,44.521695,22.486048,19.025332,31.603674,12.779397,5.567543,1.544176,1.089632,2.548605,30.150647
cuda,hf_Reformer,4,22.984756,20.430755,17.841704,15.246475,2.120688,17.341990,1.346890,0.780524,0.060823,0.456850,5.152476,4.773581
cuda,hf_T5,8,34.139087,29.599802,26.959663,17.488284,9.700609,21.892849,4.222041,1.986447,0.279231,4.101315,10.569543,18.443296
cuda,hf_T5_large,2,102.962647,84.155195,81.307591,43.455984,36.233471,51.793101,18.918103,7.475179,1.837622,6.801855,37.447226,52.319360
cuda,lennard_jones,1000,4.090792,3.825102,1.465250,1.024327,0.507793,1.557096,0.084343,0.063446,0.007476,0.105760,1.152688
cuda,mnasnet1_0,32,22.843016,20.923443,17.937133,10.253103,2.685956,15.621321,3.791318,2.253751,0.223633,40.250236,76.508661,48.503662
cuda,mobilenet_v2,96,24.704758,22.709196,19.548455,11.724524,3.023794,16.882078,4.163149,2.098785,0.247576,46.343226,100.133056,54.737533
cuda,mobilenet_v3_large,32,25.134179,22.990214,19.884274,11.818063,3.334557,19.091765,4.523860,2.198049,0.250518,67.467649,104.088025,78.286212
cuda,nvidia_deeprecommender,256,5.321005,4.992396,2.199879,1.688143,1.116337,4.127090,0.140554,0.090150,0.010574,0.693576,4.260150,0.560143
cuda,phlippe_densenet,128,26.103712,24.029251,20.892801,13.509635,2.991728,20.172903,4.570123,2.375428,0.237326,59.798256,131.792532,69.658427
cuda,phlippe_resnet,128,11.086379,10.208225,7.137683,4.327775,1.111429,6.969732,1.047846,0.696616,0.073530,9.186574,17.075753,13.015245
cuda,pytorch_CycleGAN_and_pix2pix,1,12.392130,11.568661,8.458727,5.231987,1.086489,8.940786,1.994071,1.021979,0.074776,10.135209,20.058052,15.003298
cuda,pytorch_stargan,16,11.983882,11.165623,8.046636,4.816229,0.955446,8.004998,1.237395,0.547032,0.063947,14.772286,29.405013,18.999007
cuda,pytorch_struct,200,6.091781,5.608900,2.830087,1.996608,1.450017,5.733187,0.417786,0.171315,0.023067,0.000003,5.206424,8.801047
cuda,pytorch_unet,1,14.233980,13.142504,10.048851,6.534309,1.320911,10.878293,2.212372,1.142751,0.091988,22.513119,40.019672,28.268844
