dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,39.130865,35.171007,31.824389,18.192845,5.412838,28.082182,9.329559,5.103643,0.629802,47.134166,104.920472,62.820414
cuda,beit_base_patch16_224,64,25.351080,22.585457,18.601818,11.580473,6.539797,16.448333,3.917019,2.096815,0.304870,1.095513,3.215295,12.669363
cuda,botnet26t_256,128,25.519097,23.238231,20.397527,15.001828,4.258395,21.758277,6.218156,2.849328,0.153409,24.522453,50.940359,35.685678
cuda,cait_m36_384,4,61.052208,52.144102,49.302299,24.653100,23.161117,36.377047,15.821423,7.963931,2.428535,8.879152,22.113269,44.384579
cuda,coat_lite_mini,128,27.276492,24.810449,21.945368,15.428160,7.773130,26.180519,7.822330,3.504963,0.251710,13.540946,42.336212,32.228570
cuda,convit_base,64,24.952930,22.338809,19.444023,11.793615,8.224839,18.522727,5.491674,2.562341,0.319807,6.015271,9.503558,21.155962
cuda,convmixer_768_32,32,21.507604,19.852526,16.980958,6.971299,3.456138,12.081497,3.685901,2.128812,0.333724,3.643803,12.479569,2.843523
cuda,convnext_base,64,31.306909,26.549774,22.360225,13.128821,8.341843,23.099185,5.888408,3.101584,0.579628,13.649869,31.590250,32.209245
cuda,crossvit_9_240,128,33.081978,29.189158,26.280136,15.032063,11.560179,26.465378,7.656146,3.681200,0.505616,19.312664,34.352252,42.566375
cuda,cspdarknet53,64,29.611105,25.247308,22.406991,11.920686,4.218849,18.246279,5.085783,2.700180,0.360965,25.423888,54.336653,36.258414
cuda,deit_base_distilled_patch16_224,64,22.221899,20.009910,16.707961,10.346773,6.281707,20.699463,4.175925,1.962291,0.263965,2.420114,3.720766,19.203603
cuda,dla102,128,37.943831,33.515982,30.685309,15.259581,5.093438,22.911861,8.007199,3.958947,0.607203,18.237360,40.305338,31.663956
cuda,dm_nfnet_f0,128,26.489514,21.891905,19.036188,9.426172,3.987824,17.570045,5.561838,2.339032,0.300128,24.444283,30.095262,37.064466
cuda,dpn107,32,45.983280,38.882831,35.857146,17.883357,5.705114,27.206453,8.103468,4.480673,0.606119,16.024138,29.484702,31.924083
cuda,eca_botnext26ts_256,128,27.424840,24.972902,22.032282,15.805061,4.509494,22.670646,6.331497,2.897584,0.171183,30.870744,56.583426,42.420093
