dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,16.397733,14.718917,6.861992,2.591441,10.231131,4.155215,1.608710,0.331121,8.945270,6.073334
cuda,Background_Matting,4,16.157637,15.145714,7.766809,3.064986,11.291229,6.118162,2.436178,0.281371,6.698588
cuda,LearningToPaint,96,7.012533,6.595553,3.594366,1.387230,4.277783,1.396781,0.643945,0.095743,2.113410
cuda,Super_SloMo,6,16.303699,15.124545,8.385349,2.925220,11.255147,5.940215,2.213416,0.144743,5.882701
cuda,alexnet,128,2.143943,2.051412,1.657649,0.227122,2.999866,0.922741,0.279331,0.016208,1.575543
cuda,attention_is_all_you_need_pytorch,256,17.505691,16.077156,7.834028,2.323520,10.362831,4.361418,1.734772,0.365899,9.545665,5.201962
cuda,dcgan,32,2.118403,2.021570,1.500447,0.213794,2.111563,0.219824,0.088366,0.013641,0.833014
cuda,demucs,4,0.279305
cuda,densenet121,4,41.311158,38.956337,19.506332,7.432537,25.196191,14.735654,4.580681,0.783019,13.401456
cuda,dlrm,1024,1.975900,1.774449,1.243217,0.185387,2.236605,0.381351,0.131490,0.016475,1.186976
cuda,drq,1,2.592822,2.397951,1.880869,0.150779,3.017218,0.170129,0.085787,0.015713,1.295878
cuda,fastNLP_Bert,6,17.335314,15.547693,8.229180,2.335163,11.132507,3.684195,1.653874,0.303252,4.347131,5.615934
cuda,functorch_dp_cifar10,64,6.111249,5.851765,3.326747,1.251146,6.063344,2.338039,0.694208,0.074115,4.030444,3.260427
cuda,hf_Albert,8,12.407923,10.836349,3.736368,1.997241,6.973856,3.083700,1.150230,0.149948,5.570472,2.638619
cuda,hf_Bart,4,20.769460,18.698979,8.538999,2.725712,12.809781,4.667303,1.979127,0.414272,4.145661,7.123966
cuda,hf_Bert,4,14.356528,12.598618,5.235193,2.034523,8.061495,3.601367,1.500109,0.305288,4.957290,0.416705
cuda,hf_Bert_large,4,27.571523,24.016296,9.445735,4.434513,13.571820,6.881443,2.852998,0.793209,8.748796,0.405750
cuda,hf_DistilBert,8,7.807518,7.036447,3.242006,1.268488,5.386643,1.850426,0.810241,0.122391,3.463857,1.817689
cuda,hf_GPT2,4,13.666155,11.914880,5.196244,2.173419,7.989789,3.433280,1.400979,0.252237,5.055647,1.852842
cuda,hf_GPT2_large,4,40.289083,34.662252,14.848895,7.210758,21.548234,11.284042,4.115394,1.291713,15.178102,1.530640
cuda,hf_Longformer,2,55.033831,47.628110,28.495453,7.375446,34.349158,15.609619,4.546824,0.420772,0.736794,13.543357
cuda,hf_Reformer,4,11.895866,9.970336,8.243626,0.771212,9.125540,1.411211,0.614068,0.056013,3.176610,1.690546
cuda,hf_T5,8,18.288756,15.838673,7.289035,2.358369,11.140790,4.573959,1.569081,0.293983,5.896304,6.343215
cuda,hf_T5_large,2,68.417799,56.910793,23.202062,9.884048,37.737572,20.815201,5.942860,2.314958,23.688860,24.912905
cuda,lennard_jones,1000,1.362614,1.287226,0.970288,0.075726,1.522778,0.075115,0.047561,0.006927,0.632730
cuda,mnasnet1_0,32,16.398042,15.454280,8.082391,2.827696,9.692188,4.245373,1.767377,0.268273,4.829392,2.304859
