dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,DistillGPT2,16,8.555678,7.651093,4.142740,1.173474,6.063744,1.828636,0.773559,0.112467,2.176065,2.345914,5.319221
cuda,ElectraForCausalLM,32,16.320991,14.363551,6.963122,2.030631,10.604680,3.390146,1.879882,0.298282,3.136702,2.550962,8.911987
cuda,ElectraForQuestionAnswering,64,14.625082,12.684413,5.327567,2.045310,8.046156,3.610651,1.508329,0.294998,1.712363,6.577696,1.330072
cuda,GPT2ForSequenceClassification,4,13.783925,11.853860,5.354497,2.449194,7.930096,3.210041,1.401890,0.253955,1.526018,6.643702,1.243146
cuda,LayoutLMForMaskedLM,16,14.894584,12.728837,5.235547,2.041921,8.093323,3.623663,1.492699,0.301667,1.791684,6.791264,1.420217
cuda,LayoutLMForSequenceClassification,16,14.717328,12.569010,5.139214,2.034512,9.210222,4.254501,1.708419,0.293758,6.432245,12.638669,6.036722
cuda,M2M100ForConditionalGeneration,16,35.280306,31.139693,13.128497,4.942726,21.388799,8.287851,3.709510,0.826456,4.887325,11.598459,18.335314
cuda,MBartForCausalLM,4,15.701411,14.023905,6.860005,2.043870,10.347040,3.546419,1.429489,0.296235,2.184755,2.256657,7.814645
cuda,MBartForConditionalGeneration,2,36.116076,32.033342,13.381302,5.777951,19.992969,9.312917,3.642999,1.172895,0.981026,0.588982,13.633305
cuda,MT5ForConditionalGeneration,16,25.212806,21.622697,9.202533,3.517162,15.674150,6.455026,2.171968,0.470880,4.336921,20.240270,14.514635
cuda,MegatronBertForCausalLM,4,28.085844,24.343877,9.726005,4.694411,14.691168,7.402468,3.035636,0.871256,1.133224,10.995439,0.413634
cuda,MegatronBertForQuestionAnswering,8,27.996172,24.249741,9.587298,4.644153,14.367469,7.272666,2.929426,0.845814,1.255851,10.883390,0.508691
cuda,MobileBertForMaskedLM,64,46.337502,38.403190,11.323525,7.574837,24.182602,13.338689,5.074326,2.898661,3.137583,23.957069,1.742173
cuda,MobileBertForQuestionAnswering,128,46.491830,38.561682,11.451850,7.764059,25.337924,13.725952,5.521646,3.171885,2.659696,25.083121,1.001979
cuda,OPTForCausalLM,2,15.085260,13.535726,6.365370,2.009327,9.820511,3.907249,1.575120,0.274367,2.374113,2.880938,7.933873
cuda,PLBartForCausalLM,8,9.487587,8.674459,4.780261,1.054553,7.065746,1.818138,0.783694,0.121367,1.371304,1.514402,4.761487
cuda,PLBartForConditionalGeneration,4,19.832855,17.608687,7.821153,2.698692,11.934469,4.665086,1.982270,0.413264,2.565782,2.638409,9.733010
cuda,PegasusForCausalLM,32,14.959311,13.396144,6.465946,2.340456,10.147941,3.293139,1.490273,0.303990,2.688689,2.458813,8.809940
cuda,PegasusForConditionalGeneration,32,34.939580,30.929433,12.293770,5.248514,20.079768,8.540526,3.790980,0.853752,2.553625,0.653040,15.847045
cuda,RobertaForCausalLM,16,15.358807,13.399213,5.895867,2.055035,8.416353,3.627990,1.518039,0.298922,0.716775,0.705009,5.391855
cuda,RobertaForQuestionAnswering,16,14.326829,12.410969,5.100708,2.004676,7.433711,3.494756,1.478905,0.288585,0.390615,4.828336
cuda,Speech2Text2ForCausalLM,256,9.702319,8.822938,5.327204,0.903786,7.792913,1.491754,0.732987,0.120120,1.494248,1.346158,4.912649
cuda,T5ForConditionalGeneration,4,18.488371,15.890621,7.535131,2.661125,11.202153,4.278739,1.582265,0.300869,3.084579,6.484582,9.539557
cuda,T5Small,4,18.120683,15.602666,7.405452,2.409325,11.171024,4.217972,1.844404,0.301266,2.951379,6.327290,9.479567
cuda,TrOCRForCausalLM,32,15.102093,13.440784,6.269784,1.912088,9.801663,3.457659,1.469157,0.290156,1.305687,1.352362,6.844213
cuda,XGLMForCausalLM,8,29.960162,26.728675,11.417188,5.046308,17.616726,7.130224,2.975725,0.789854,4.864491,32.821825,16.323545
cuda,XLNetLMHeadModel,8,42.105907,37.797641,17.307920,8.101497,20.812660,11.681266,3.333142,0.818466,8.520175,11.895842
cuda,YituTechConvBert,16,22.390271,19.631047,8.374697,3.739082,13.758718,5.440267,2.223264,0.490711,6.255270,8.165270,15.537111
