dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,mobilenet_v3_large,32,17.106603,16.117457,8.242811,3.033296,10.796722,4.606289,2.222656,0.287219,30.832064,36.537747,30.553161
cuda,nvidia_deeprecommender,256,1.820827,1.671766,1.228297,0.116813,2.329188,0.118905,0.076800,0.016321,0.573374,1.797733,0.437331
cuda,phlippe_resnet,128,6.443300,6.048097,3.344419,1.188739,3.815961,1.194673,0.625056,0.091937,0.211589,1.912288
cuda,pytorch_CycleGAN_and_pix2pix,1,6.245165,5.853357,2.845435,1.184566,4.846989,1.897223,0.721724,0.078449,0.206690,3.436984
cuda,pytorch_stargan,16,6.652406,6.260041,3.330663,0.967806,4.329115,1.203371,0.422214,0.063862,19.711142,39.014919,21.846496
cuda,pytorch_struct,200,2.225967,2.032593,1.253574,0.177637,2.773696,0.228742,0.133900,0.022518,15.753399,17.463242,15.628079
cuda,pytorch_unet,1,7.921348,7.440615,4.061323,1.332563,5.762138,2.494100,0.926448,0.100510,0.259081,3.342399
cuda,resnet152,32,42.268631,39.500345,16.899079,8.480443,18.945161,11.107257,3.797657,1.135397,3.291567,14.147577,2.192737
cuda,resnet18,16,7.336678,6.944913,4.238821,1.262839,5.246654,2.001684,0.758050,0.090317,2.849393,5.161613,2.640693
cuda,resnet50,32,15.269363,14.327108,7.040256,2.645377,8.534706,3.837365,1.536717,0.260984,2.989350,7.234698,2.741134
cuda,resnext50_32x4d,8,14.320961,13.367773,6.006701,2.526413,8.015166,3.333201,1.498443,0.232637,2.894931,7.537404,2.651898
cuda,shufflenet_v2_x1_0,128,17.933542,16.840302,8.580978,3.144289,10.858104,5.449524,2.491229,0.388056,0.584833,6.133127
cuda,soft_actor_critic,256,2.075779,1.932531,1.636245,0.069400,2.593360,0.071659,0.042551,0.006696,0.325365,1.357422
cuda,speech_transformer,32,20.009561,17.929856,8.886009,2.931885,12.831004,5.032151,2.166746,0.306247,0.146935,7.157632
cuda,squeezenet1_1,32,3.455399,3.263424,2.337157,0.505047,3.914960,1.523535,0.625805,0.047849,0.163750,2.262261
cuda,timm_efficientdet,1,65.969856,55.863009,25.214374,12.578479,37.738163,20.944422,6.081327,1.526206,33.816163,46.041187,59.395083
cuda,timm_efficientnet,32,19.547161,17.624227,8.804459,3.474032,11.822522,5.631401,2.162127,0.342100,37.779046,44.412773,37.437057
cuda,timm_nfnet,128,16.938607,14.875681,5.849747,3.756516,10.755945,5.048125,1.810336,0.284062,1.180578,9.988127,0.670675
cuda,timm_regnet,32,20.396822,17.971987,7.669231,3.559266,10.397899,5.200027,1.894848,0.378773,21.134535,27.577166,20.555922
cuda,timm_resnest,32,10.659970,10.088091,6.418226,1.485750,9.135157,3.468190,1.387614,0.115084,31.078529,41.532213,35.335179
cuda,timm_vision_transformer,8,10.554708,9.615697,4.475515,1.846020,10.243947,2.891179,1.336497,0.219662,11.982281,15.120923,19.673714
cuda,timm_vision_transformer_large,8,31.879181,28.784047,11.375573,5.684593,27.137652,10.180860,3.987351,1.248461,11.375976,11.806523,33.404030
cuda,timm_vovnet,32,13.242692,11.820532,6.325937,2.176917,8.942900,4.239207,1.604771,0.186893,2.963408,7.841890,2.717832
cuda,tts_angular,64,1.213819,1.093280,0.971749,0.048337,1.488354,0.028824,0.015008,0.001665,0.101087,0.669034
cuda,vgg16,64,2.651591,2.516322,1.867435,0.330252,2.997702,0.904714,0.371926,0.028462,0.201252,1.672404
cuda,yolov3,16,24.102911,22.368459,11.353986,4.432872,14.401457,7.644158,2.685083,0.441767,0.615423,8.260225
