dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,0.9995,1.5185,8.4632
cuda,beit_base_patch16_224,64,0.9999,1.5903,12.1668
cuda,botnet26t_256,128,0.9994,1.2848,7.1246
cuda,cait_m36_384,2,1.0000,3.3470,21.1550
cuda,coat_lite_mini,128,1.0000,1.5545,7.5603
cuda,convit_base,32,0.9908,2.4469,8.4533
cuda,convmixer_768_32,32,0.9998,1.7742,7.9666
cuda,convnext_base,32,0.9980,1.5619,9.3367
cuda,crossvit_9_240,64,1.0037,1.5214,3.5519
cuda,cspdarknet53,64,0.9990,1.6274,6.9118
cuda,deit_base_distilled_patch16_224,64,0.9992,1.3377,11.8260
cuda,densenet121,64,1.0169,2.6423,4.8159
cuda,dla102,64,0.9993,1.4539,6.9473
cuda,dm_nfnet_f0,128,0.9998,2.2832,11.1728
cuda,dpn107,32,0.9991,2.7807,10.4026
cuda,eca_botnext26ts_256,64,0.9989,1.1357,4.8570
cuda,eca_halonext26ts,64,0.9985,1.2697,4.8759
cuda,ecaresnet101d,64,1.0046,1.9001,8.2918
cuda,ese_vovnet19b_dw,128,0.9990,0.9273,5.5186
cuda,fbnetc_100,128,0.9993,1.4762,3.9347
cuda,fbnetv3_b,128,1.0089,2.4013,6.1377
cuda,gernet_l,128,0.9988,1.4366,6.0313
cuda,ghostnet_100,128,1.0047,1.3132,3.0985
cuda,gluon_inception_v3,128,0.9997,1.5295,8.4632
cuda,gluon_senet154,32,1.0041,3.1065,12.6993
cuda,gluon_xception65,32,0.9992,1.4827,9.1571
cuda,gmixer_24_224,64,0.9990,1.4373,5.8548
cuda,gmlp_s16_224,64,0.9988,1.4099,7.0911
cuda,hardcorenas_a,128,0.9991,1.1055,3.5130
cuda,hrnet_w18,2,1.0064,4.6520,1.4173
cuda,inception_v3,128,0.9996,1.5369,8.4632
cuda,jx_nest_base,32,0.9991,1.9217,12.0866
cuda,lcnet_050,128,1.0101,0.8433,1.2982
cuda,legacy_senet154,32,1.0008,2.8947,12.7038
cuda,mixer_b16_224,64,0.9993,0.9562,7.9385
cuda,mixnet_l,64,1.0097,3.9197,4.2715
cuda,mnasnet_100,128,0.9991,1.3010,3.3826
cuda,mobilenetv2_100,128,0.9989,1.3044,5.5008
cuda,mobilenetv3_large_100,128,1.0100,1.3179,3.3552
cuda,mobilevit_s,32,1.0079,1.4520,3.8168
cuda,nasnetalarge,16,1.0038,5.1420,12.9552
cuda,nfnet_l0,64,1.0070,1.8153,5.0344
cuda,pit_b_224,64,0.9993,1.5112,14.3134
cuda,pnasnet5large,16,1.0048,4.1435,14.1825
cuda,poolformer_m36,64,0.9996,2.2251,13.4766
cuda,regnety_002,128,1.0145,1.2562,1.5734
cuda,repvgg_a2,128,0.9995,1.3990,4.4528
cuda,res2net101_26w_4s,64,1.0018,2.3902,8.1685
cuda,res2net50_14w_8s,2,1.0005,2.0253,1.6420
cuda,res2next50,2,1.0027,1.3420,1.6018
cuda,resmlp_12_224,128,0.9989,0.9687,5.0509
cuda,resnest101e,32,1.0023,2.8177,7.0115
cuda,resnet18,128,0.9984,0.5996,2.4074
cuda,rexnet_100,128,1.0039,1.5122,6.4591
cuda,sebotnet33ts_256,64,0.9998,1.5362,7.6496
cuda,selecsls42b,128,0.9991,0.8327,5.0325
cuda,spnasnet_100,128,0.9995,1.4318,3.6028
cuda,swin_base_patch4_window7_224,64,0.9993,2.8670,14.8298
cuda,swsl_resnext101_32x16d,32,0.9990,1.5251,17.9876
cuda,tf_efficientnet_b0,128,0.9992,1.4863,6.2036
cuda,tf_mixnet_l,64,1.0109,4.2327,4.6391
cuda,tinynet_a,128,1.0065,1.5764,5.2556
cuda,tnt_s_patch16_224,64,0.9992,2.2733,8.3047
cuda,twins_pcpvt_base,32,1.0068,2.6701,6.1920
cuda,visformer_small,128,1.0000,1.1529,8.9263
cuda,vit_base_patch16_224,64,0.9996,1.2957,11.7591
cuda,volo_d1_224,64,0.9996,1.8337,8.7490
cuda,xcit_large_24_p8_224,5,0.9976,3.2041,11.3389
