dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,adv_inception_v3,128,0.915544
cuda,beit_base_patch16_224,64,1.085540
cuda,botnet26t_256,128,0.991063
cuda,cait_m36_384,2,2.640347
cuda,coat_lite_mini,128,1.124974
cuda,convit_base,32,1.944392
cuda,convmixer_768_32,32,0.744823
cuda,convnext_base,32,1.235888
cuda,crossvit_9_240,64,1.228945
cuda,cspdarknet53,64,1.301887
cuda,deit_base_distilled_patch16_224,64,1.001148
cuda,densenet121,64,2.230257
cuda,dla102,64,1.059659
cuda,dm_nfnet_f0,128,1.755560
cuda,dpn107,32,2.293941
cuda,eca_botnext26ts_256,64,0.929688
cuda,eca_halonext26ts,64,1.061934
cuda,ecaresnet101d,64,1.411510
cuda,ese_vovnet19b_dw,128,0.758263
cuda,fbnetc_100,128,1.177428
cuda,fbnetv3_b,128,1.881062
cuda,gernet_l,128,1.156222
cuda,ghostnet_100,128,0.930170
cuda,gluon_inception_v3,128,0.924371
cuda,gluon_senet154,32,2.341713
cuda,gluon_xception65,32,1.064215
cuda,gmixer_24_224,64,1.131554
cuda,gmlp_s16_224,64,1.072312
cuda,hardcorenas_a,128,0.904142
cuda,hrnet_w18,2,3.649105
cuda,inception_v3,128,0.932451
cuda,jx_nest_base,32,1.434669
cuda,lcnet_050,128,0.735222
cuda,legacy_senet154,32,2.074045
cuda,mixer_b16_224,64,0.727647
cuda,mixnet_l,64,3.492333
cuda,mnasnet_100,128,1.082343
cuda,mobilenetv2_100,128,1.078647
cuda,mobilenetv3_large_100,128,1.081424
cuda,mobilevit_s,32,1.213985
cuda,nasnetalarge,16,3.771991
cuda,nfnet_l0,64,1.497448
cuda,pit_b_224,64,0.950213
cuda,pnasnet5large,16,3.080874
cuda,poolformer_m36,64,1.577430
cuda,regnety_002,128,1.026424
cuda,repvgg_a2,128,1.123593
cuda,res2net101_26w_4s,64,1.813799
cuda,res2net50_14w_8s,2,1.580154
cuda,res2next50,2,1.079651
cuda,resmlp_12_224,128,0.724937
cuda,resnest101e,32,2.217316
cuda,resnet18,128,0.512676
cuda,rexnet_100,128,1.164281
cuda,sebotnet33ts_256,64,1.240311
cuda,selecsls42b,128,0.625464
cuda,spnasnet_100,128,1.162752
cuda,swin_base_patch4_window7_224,64,2.234398
cuda,swsl_resnext101_32x16d,32,1.024755
cuda,tf_efficientnet_b0,128,1.156394
cuda,tf_mixnet_l,64,3.789975
cuda,tinynet_a,128,1.276726
cuda,tnt_s_patch16_224,64,1.516608
cuda,twins_pcpvt_base,32,2.093996
cuda,visformer_small,128,0.812819
cuda,vit_base_patch16_224,64,0.881077
cuda,volo_d1_224,64,1.269132
cuda,xcit_large_24_p8_224,5,2.407175
