,Compiler,torchbench,huggingface,timm_models
eager,eager,"98%, 48/49","100%, 43/43","100%, 68/68"
ts_nvfuser,ts_nvfuser,"92%, 45/49","95%, 41/43","78%, 53/68"
aot_eager,aot_eager,"73%, 36/49","35%, 15/43","93%, 63/68"
aot_cudagraphs,aot_cudagraphs,"71%, 35/49","26%, 11/43","88%, 60/68"
aot_nvfuser,aot_nvfuser,"24%, 12/49","0%, 0/43","12%, 8/68"
inductor_cudagraphs,inductor_cudagraphs,"63%, 31/49","81%, 35/43","82%, 56/68"
