dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,0.9999,3.4938,8.4962
cuda,beit_base_patch16_224,64,0.9348,15.5688,16.6663
cuda,botnet26t_256,128,0.8958,14.0138,9.8002
cuda,cait_m36_384,2,1.0441,45.0971,23.6967
cuda,coat_lite_mini,0,0.0000
cuda,convit_base,0,0.0000
cuda,convmixer_768_32,32,1.0587,6.6097,8.0517
cuda,convnext_base,32,0.9456,25.1192,11.7944
cuda,crossvit_9_240,0,0.0000
cuda,cspdarknet53,64,0.9601,7.7293,6.9129
cuda,deit_base_distilled_patch16_224,0,0.0000
cuda,densenet121,64,1.0829,6.2023,5.0009
cuda,dla102,64,1.0018,3.6702,6.9631
cuda,dm_nfnet_f0,128,0.9982,2.9920,11.1732
cuda,dpn107,32,0.8604,13.3324,15.9702
cuda,eca_botnext26ts_256,64,0.8920,14.5078,6.0867
cuda,eca_halonext26ts,64,0.8892,16.3481,6.0807
cuda,ecaresnet101d,64,0.8761,12.2630,14.0335
cuda,ese_vovnet19b_dw,128,0.9447,7.1718,6.8218
cuda,fbnetc_100,0,0.0000
cuda,fbnetv3_b,128,1.1073,27.0616,6.4396
cuda,gernet_l,128,0.9335,7.8742,7.4190
cuda,ghostnet_100,128,1.0522,18.5871,3.2385
cuda,gluon_inception_v3,128,0.9998,3.5590,8.4962
cuda,gluon_senet154,32,1.0607,17.2496,15.3260
cuda,gluon_xception65,32,1.0530,17.5814,9.9281
cuda,gmixer_24_224,64,0.9744,12.8221,8.6149
cuda,gmlp_s16_224,64,0.8035,10.9762,9.6633
cuda,hardcorenas_a,128,1.0723,17.9518,3.8460
cuda,hrnet_w18,2,1.1033,25.0004,1.4216
cuda,inception_v3,128,1.0000,3.5558,8.4962
cuda,jx_nest_base,0,0.0000
cuda,lcnet_050,128,1.0529,4.8542,1.3011
cuda,legacy_senet154,0,0.0000
cuda,mixer_b16_224,64,0.8231,9.1067,10.5972
cuda,mixnet_l,0,0.0000
cuda,mnasnet_100,0,0.0000
cuda,mobilenetv2_100,0,0.0000
cuda,mobilenetv3_large_100,0,0.0000
cuda,mobilevit_s,32,1.1114,20.0630,4.4630
cuda,nasnetalarge,16,1.0042,10.4380,12.9589
cuda,nfnet_l0,64,1.0845,26.0571,6.3828
cuda,pit_b_224,64,0.9007,22.0707,21.8451
cuda,pnasnet5large,16,1.0058,7.8509,14.1794
cuda,poolformer_m36,64,0.9246,14.5980,17.6210
cuda,regnety_002,128,1.1154,18.0156,1.9563
cuda,repvgg_a2,128,1.0251,13.4965,6.7808
cuda,res2net101_26w_4s,64,1.0465,8.5001,8.1844
cuda,res2net50_14w_8s,2,1.0257,7.6151,1.6425
cuda,res2next50,2,1.0527,5.2419,1.6029
cuda,resmlp_12_224,128,1.1486,8.4679,7.2586
cuda,resnest101e,32,1.0825,17.5550,7.9237
cuda,resnet18,128,0.9993,1.4457,2.4094
cuda,rexnet_100,0,0.0000
cuda,sebotnet33ts_256,64,0.9091,21.0107,10.4862
cuda,selecsls42b,128,0.9994,2.0267,5.0301
cuda,spnasnet_100,0,0.0000
cuda,swin_base_patch4_window7_224,64,0.9775,47.1347,20.9974
cuda,swsl_resnext101_32x16d,32,0.9941,4.0732,17.9868
cuda,tf_efficientnet_b0,128,0.9992,2.6724,6.2060
cuda,tf_mixnet_l,64,1.0109,5.9720,4.6401
cuda,tinynet_a,128,1.0628,28.2373,5.7487
cuda,tnt_s_patch16_224,0,0.0000
cuda,twins_pcpvt_base,32,1.0321,65.8809,8.3453
cuda,visformer_small,128,0.8850,16.6577,12.7036
cuda,vit_base_patch16_224,64,0.8813,12.8188,15.5780
cuda,volo_d1_224,0,0.0000
cuda,xcit_large_24_p8_224,5,1.0005,5.3359,11.3376
