dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,0.9993,384.7177,5.4848,0.9222
cuda,AlbertForQuestionAnswering,4,1.0007,381.0268,5.5323,0.9399
cuda,AllenaiLongformerBase,4,0.6352,392.1472,21.2109,0.9308
cuda,BartForCausalLM,4,0.9619,128.7238,5.1694,0.9067
cuda,BartForConditionalGeneration,2,0.9878,152.8611,13.7308,0.8824
cuda,BertForMaskedLM,16,0.9693,139.1851,5.7668,0.9392
cuda,BertForQuestionAnswering,16,0.9901,112.6275,6.0140,0.9323
cuda,BlenderbotForCausalLM,4,0.9893,95.3091,10.0998,1.0018
cuda,BlenderbotSmallForCausalLM,64,0.9132,71.6356,3.7452,0.8374
cuda,BlenderbotSmallForConditionalGeneration,64,0.9502,130.8395,9.4904,0.8953
cuda,CamemBert,16,0.9686,140.6683,5.8174,0.9372
cuda,DebertaForMaskedLM,4,0.7521,81.1307,11.4375,0.9829
cuda,DebertaForQuestionAnswering,8,0.9505,86.6513,11.3170,1.0448
cuda,DebertaV2ForMaskedLM,1,0.6820,131.5350,17.9171,0.9997
cuda,DebertaV2ForQuestionAnswering,2,0.7963,134.0174,18.0935,0.9824
cuda,DistilBertForMaskedLM,128,0.9500,129.1517,3.0963,0.8829
cuda,DistilBertForQuestionAnswering,256,0.9965,145.0864,2.9880,0.9594
cuda,DistillGPT2,16,0.9501,127.0216,3.0470,0.8833
cuda,ElectraForCausalLM,32,0.9370,114.7586,5.9195,0.8814
cuda,ElectraForQuestionAnswering,64,0.9916,127.5102,5.8373,0.9522
cuda,GPT2ForSequenceClassification,4,0.9758,106.0776,5.9735,0.9064
cuda,GoogleFnet,16,0.9992,101.9740,2.9931,0.9204
cuda,LayoutLMForMaskedLM,16,0.9705,141.7395,6.2316,0.9393
cuda,LayoutLMForSequenceClassification,16,0.9906,115.3126,6.2093,0.9326
cuda,M2M100ForConditionalGeneration,16,0.9842,120.5236,13.5141,0.9050
cuda,MBartForCausalLM,4,0.9617,128.7103,5.2885,0.9068
cuda,MBartForConditionalGeneration,2,0.9893,154.1471,14.5039,0.8820
cuda,MT5ForConditionalGeneration,16,0.9185,97.8749,11.6121,0.8698
cuda,MegatronBertForCausalLM,4,0.9889,104.0338,11.2763,0.8908
cuda,MegatronBertForQuestionAnswering,8,0.9878,175.6768,11.0556,0.9167
cuda,MobileBertForMaskedLM,64,0.9300,172.1450,22.6597,0.8257
cuda,MobileBertForQuestionAnswering,128,0.9859,154.4601,22.7304,0.9908
cuda,OPTForCausalLM,2,0.9169,183.1478,5.4051,0.9234
cuda,PLBartForCausalLM,8,0.9503,125.3909,2.9500,0.8875
cuda,PLBartForConditionalGeneration,4,0.9602,127.8914,7.1741,0.9321
cuda,PegasusForCausalLM,32,0.9564,89.9018,5.1899,0.8798
cuda,PegasusForConditionalGeneration,32,0.9813,180.7589,13.0920,0.9483
cuda,RobertaForCausalLM,16,0.9706,147.6218,5.8108,0.9389
cuda,RobertaForQuestionAnswering,16,0.9897,113.0481,5.8132,0.9323
cuda,Speech2Text2ForCausalLM,256,0.9264,69.8888,2.9753,0.8392
cuda,T5ForConditionalGeneration,4,0.8277,126.7481,8.1271,0.9589
cuda,T5Small,4,0.8273,127.8742,8.3764,0.9589
cuda,TrOCRForCausalLM,32,0.9539,175.4832,5.3603,0.8736
cuda,XGLMForCausalLM,8,0.9534,86.2808,11.0074,0.8979
cuda,XLNetLMHeadModel,8,0.9631,388.8128,18.2246,0.9279
cuda,YituTechConvBert,16,0.9705,161.5084,8.7472,0.9321
