dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.8933,254.0786,8.4591,0.8615
cuda,beit_base_patch16_224,64,0.9736,132.6392,4.6450,0.9529
cuda,botnet26t_256,128,0.9008,166.8387,4.3154,0.8434
cuda,cait_m36_384,4,1.0007,217.8149,15.9567,0.9347
cuda,coat_lite_mini,128,0.9987,192.4251,4.5847,0.8772
cuda,convit_base,64,0.9997,197.2001,5.0983,0.8816
cuda,convmixer_768_32,32,0.9806,372.3850,6.0471,0.9855
cuda,convnext_base,64,0.9983,264.9874,5.4441,0.9157
cuda,crossvit_9_240,128,0.9976,98.8030,7.1466,0.8653
cuda,cspdarknet53,64,0.8366,149.7270,7.3088,0.8516
cuda,deit_base_distilled_patch16_224,64,0.9988,120.3332,3.8701,0.9433
cuda,dla102,128,0.8834,305.8357,9.5692,0.9178
cuda,dm_nfnet_f0,128,0.9994,206.1695,6.7077,0.8940
cuda,dpn107,32,0.8954,205.3428,13.3831,0.9301
cuda,eca_botnext26ts_256,128,0.7203,223.7898,5.0953,0.7674
cuda,eca_halonext26ts,128,0.7277,229.7920,5.1767,0.7687
cuda,ese_vovnet19b_dw,128,0.8948,109.1046,2.8362,0.8883
cuda,fbnetc_100,128,0.8262,144.5754,6.4300,0.8524
cuda,fbnetv3_b,128,0.8342,188.8380,11.4036,0.7842
cuda,gernet_l,128,0.9025,178.1192,6.0967,0.7876
cuda,ghostnet_100,128,0.8003,143.7763,9.7943,0.8784
cuda,gluon_inception_v3,128,0.8902,255.0308,8.6054,0.8615
cuda,gluon_xception65,32,0.8942,204.9932,10.9906,0.9364
cuda,gmixer_24_224,128,0.8346,175.9453,6.5038,0.9719
cuda,gmlp_s16_224,128,0.9995,152.8910,6.0685,0.9783
cuda,hrnet_w18,128,0.8213,510.0020,31.5750,0.9264
cuda,inception_v3,128,0.8932,254.2563,8.6673,0.8615
cuda,jx_nest_base,32,0.9938,122.5444,8.4891,0.8959
cuda,lcnet_050,128,0.7714,47.6034,3.3321,0.7536
cuda,mixer_b16_224,128,1.0009,158.9207,2.8168,0.9658
cuda,mixnet_l,128,0.8334,292.9712,10.1289,0.8451
cuda,mnasnet_100,128,0.8154,117.2246,5.2933,0.9029
cuda,mobilenetv2_100,128,0.8276,114.3656,5.5605,0.7623
cuda,mobilenetv3_large_100,128,0.8219,100.9705,5.5184,0.8596
cuda,mobilevit_s,64,0.7167,160.4905,6.8534,0.7667
cuda,nfnet_l0,128,0.7869,223.6039,6.6174,0.8272
cuda,pit_b_224,64,0.9992,158.9537,4.2214,0.7916
cuda,pnasnet5large,16,0.9420,308.0121,21.1347,1.0125
cuda,poolformer_m36,64,0.9990,175.4925,6.6928,0.9509
cuda,regnety_002,128,0.8323,62.2970,5.2377,0.8115
cuda,repvgg_a2,128,0.8676,141.3472,6.0215,0.8030
cuda,res2net101_26w_4s,64,0.8678,175.8354,17.2494,0.9271
cuda,res2net50_14w_8s,128,0.8664,265.6071,15.8661,0.9052
cuda,res2next50,128,0.8889,232.8705,8.6371,0.9155
cuda,resmlp_12_224,128,0.9979,71.7023,2.5216,0.9427
cuda,resnest101e,64,0.9003,255.9394,15.3051,0.9517
cuda,rexnet_100,128,0.7359,158.2597,7.3280,0.7851
cuda,sebotnet33ts_256,64,0.7642,146.4385,6.2879,0.7109
cuda,selecsls42b,128,0.8635,103.8335,3.7611,0.8931
cuda,spnasnet_100,128,0.8076,126.8040,7.0328,0.9113
cuda,swin_base_patch4_window7_224,64,0.9792,242.8509,11.5411,0.9275
cuda,swsl_resnext101_32x16d,32,0.9162,240.5385,9.3973,0.8919
cuda,tf_efficientnet_b0,128,0.7187,182.8253,6.7092,0.7690
cuda,tf_mixnet_l,128,0.8370,302.5929,11.0643,0.8572
cuda,tinynet_a,128,0.7055,151.4745,7.7025,0.7796
cuda,tnt_s_patch16_224,128,0.9987,472.1510,9.2087,0.9770
cuda,twins_pcpvt_base,64,0.9967,138.2370,11.5742,0.9183
cuda,visformer_small,128,0.9524,134.8136,4.0342,0.9370
cuda,vit_base_patch16_224,64,0.9992,119.5200,3.7851,0.9418
cuda,volo_d1_224,64,0.9783,157.1569,6.7921,0.9209
cuda,xcit_large_24_p8_224,5,0.9663,141.9305,15.1249,0.9173
