dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,AlbertForMaskedLM,4,0.9999,385.1817,1.7320,1.0000,17.1890,17.1891,439,1,4,3
cuda,AlbertForQuestionAnswering,4,0.9987,383.3181,1.7414,1.0000,16.7994,16.7994,439,1,4,3
cuda,AllenaiLongformerBase,4,0.9501,261.9803,9.0182,0.8613,11.2370,13.0473,1713,159,130,9
cuda,BartForCausalLM,4,0.9974,125.1082,3.5297,0.9673,11.9283,12.3310,482,14,11,8
cuda,BartForConditionalGeneration,2,0.9912,152.7141,7.5783,1.0000,13.7366,13.7366,1258,1,4,3
cuda,BertForMaskedLM,16,0.9905,135.8383,3.4155,1.0000,15.4503,15.4505,370,1,4,3
cuda,BertForQuestionAnswering,16,0.9883,112.3142,3.3891,1.0000,11.5224,11.5225,377,1,4,3
cuda,BlenderbotForCausalLM,4,0.9447,107.5680,6.3881,0.9923,31.3480,31.5913,934,26,11,8
cuda,BlenderbotSmallForCausalLM,64,0.9964,64.6764,2.5696,0.9735,9.8731,10.1416,327,10,11,8
cuda,BlenderbotSmallForConditionalGeneration,64,0.9932,120.5525,4.9637,1.0000,14.2441,14.2441,840,1,4,3
cuda,CamemBert,16,0.9904,137.1841,3.5850,1.0000,15.6524,15.6525,377,1,4,3
cuda,DebertaForMaskedLM,4,0.7345,82.7617,5.8465,0.9751,5.9448,6.0968,720,92,154,12
cuda,DebertaForQuestionAnswering,8,0.8843,92.7002,5.8276,0.9614,7.5693,7.8735,727,92,154,12
cuda,DebertaV2ForMaskedLM,1,0.6720,133.1249,11.1081,0.9877,12.4135,12.5679,925,176,277,12
cuda,DebertaV2ForQuestionAnswering,2,0.7057,150.3663,11.0643,0.9762,12.3927,12.6952,932,176,277,12
cuda,DistilBertForMaskedLM,128,0.9964,122.2791,1.6803,1.0000,15.0926,15.0926,206,1,4,3
cuda,DistilBertForQuestionAnswering,256,0.9971,144.6010,1.7860,1.0000,13.8149,13.8149,214,1,4,3
cuda,DistillGPT2,16,0.9944,121.3706,1.8074,1.0000,14.7986,14.7986,330,1,4,3
cuda,ElectraForCausalLM,32,0.9873,107.5011,3.5196,0.9983,15.1264,15.1516,375,4,7,5
cuda,ElectraForQuestionAnswering,64,0.9901,126.3591,3.4522,1.0000,14.2891,14.2894,378,1,4,3
cuda,GPT2ForSequenceClassification,4,0.9887,104.3471,3.3518,1.0000,11.3622,11.3622,644,1,4,3
cuda,GoogleFnet,16,0.9960,102.6509,2.1574,0.9979,12.1376,12.1629,209,28,45,7
cuda,LayoutLMForMaskedLM,16,0.9903,138.4441,3.7553,1.0000,15.4801,15.4803,396,1,4,3
cuda,LayoutLMForSequenceClassification,16,0.9886,115.0124,3.7173,1.0001,11.5557,11.5550,394,1,4,3
cuda,M2M100ForConditionalGeneration,16,1.0251,115.4279,7.2370,0.9873,12.6466,12.8091,1200,18,17,7
cuda,MBartForCausalLM,4,0.9971,124.7591,3.4945,0.9674,11.9452,12.3478,481,14,11,8
cuda,MBartForConditionalGeneration,2,0.9919,152.3352,7.5287,1.0000,13.7535,13.7535,1263,1,4,3
cuda,MT5ForConditionalGeneration,16,0.9927,89.7754,6.1798,1.0006,13.0997,13.0914,1173,1,4,3
cuda,MegatronBertForCausalLM,4,0.9763,104.4041,7.4397,1.0000,10.6300,10.6300,721,1,4,3
cuda,MegatronBertForQuestionAnswering,8,0.9850,175.3473,7.3687,1.0000,16.7231,16.7232,724,1,4,3
cuda,MobileBertForMaskedLM,64,0.9346,137.7856,15.3347,1.0000,9.4875,9.4875,1447,1,3,2
cuda,MobileBertForQuestionAnswering,128,0.9439,157.9562,15.4301,1.0000,10.5072,10.5073,1451,1,3,2
cuda,OPTForCausalLM,2,0.9960,169.4539,3.4106,0.9813,15.8984,16.2017,533,14,11,8
cuda,PLBartForCausalLM,8,0.9955,122.0005,2.1160,0.9807,15.3250,15.6270,254,8,11,8
cuda,PLBartForConditionalGeneration,4,0.9957,122.4406,5.4233,0.9802,15.6113,15.9270,658,10,14,7
cuda,PegasusForCausalLM,32,0.9964,85.7210,3.3211,0.9575,9.1097,9.5145,478,16,12,8
cuda,PegasusForConditionalGeneration,32,0.9930,173.2346,4.1776,0.9979,15.7523,15.7859,1244,7,14,5
cuda,RobertaForCausalLM,16,0.9911,144.2162,3.4746,1.0000,15.4441,15.4442,381,1,4,3
cuda,RobertaForQuestionAnswering,16,0.9883,112.7346,3.4246,1.0000,11.5225,11.5225,384,1,4,3
cuda,Speech2Text2ForCausalLM,256,0.9961,63.9910,1.9321,0.9561,9.1300,9.5494,261,10,12,8
cuda,T5ForConditionalGeneration,4,0.9880,105.8702,4.2576,1.0000,10.9163,10.9163,798,1,4,3
cuda,T5Small,4,0.9876,105.8958,4.2878,1.0000,10.9163,10.9163,798,1,4,3
cuda,TrOCRForCausalLM,32,0.9968,168.3603,3.4535,0.9529,16.9658,17.8048,481,14,11,8
cuda,XGLMForCausalLM,8,0.9518,84.2623,5.8795,0.9817,11.0691,11.2752,998,28,12,8
cuda,XLNetLMHeadModel,8,0.9980,380.8277,7.3066,1.0000,20.6621,20.6621,764,1,6,4
cuda,YituTechConvBert,16,0.9898,156.7813,5.0236,0.9983,14.4224,14.4473,634,4,7,5
