dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,adv_inception_v3,128,3.975654,0.000137
cuda,beit_base_patch16_224,64,2.700845,0.000202
cuda,botnet26t_256,128,2.403990,0.000287
cuda,cait_m36_384,4,8.580757,0.000462
cuda,coat_lite_mini,128,2.375887,0.000193
cuda,convit_base,64,2.604491,0.000202
cuda,convmixer_768_32,32,1.504812,0.000120
cuda,convnext_base,64,4.584727,0.000213
cuda,crossvit_9_240,128,3.729670,0.000231
cuda,cspdarknet53,64,4.447154,0.000478
cuda,deit_base_distilled_patch16_224,64,2.127610,0.000143
cuda,dla102,128,4.364351,0.000159
cuda,dm_nfnet_f0,128,4.587085,0.000280
cuda,dpn107,32,7.543513,0.000790
cuda,eca_botnext26ts_256,128,2.545160,0.000305
cuda,ese_vovnet19b_dw,128,1.809700,0.000226
cuda,fbnetc_100,128,3.650697,0.000501
cuda,fbnetv3_b,128,6.132063,0.000612
cuda,gernet_l,128,3.784328,0.000412
cuda,ghostnet_100,128,5.571189,0.000140
cuda,gluon_inception_v3,128,4.046295,0.000143
cuda,gluon_xception65,32,5.242585,0.000150
cuda,gmixer_24_224,128,3.693249,0.000237
cuda,gmlp_s16_224,128,3.665939,0.000187
cuda,hrnet_w18,128,8.730947,0.000485
cuda,inception_v3,128,4.027371,0.000135
cuda,jx_nest_base,32,4.719134,0.000276
cuda,lcnet_050,128,1.725259,0.000255
cuda,mixer_b16_224,128,1.875417,0.000114
cuda,mixnet_l,128,6.417853,0.000520
cuda,mnasnet_100,128,2.985615,0.000397
cuda,mobilenetv2_100,128,3.041795,0.000354
cuda,mobilenetv3_large_100,128,3.068081,0.000318
cuda,mobilevit_s,64,3.753796,0.000341
cuda,nfnet_l0,128,3.871303,0.000262
cuda,pit_b_224,64,2.520515,0.000182
cuda,pnasnet5large,16,7.860895,0.000461
cuda,poolformer_m36,64,5.355313,0.000307
cuda,regnety_002,128,3.408327,0.000326
cuda,repvgg_a2,128,3.654720,0.000396
cuda,res2net101_26w_4s,64,7.083573,0.000278
cuda,res2net50_14w_8s,128,6.038099,0.000236
cuda,res2next50,128,3.493427,0.000161
cuda,resmlp_12_224,128,1.870169,0.000129
cuda,resnest101e,64,7.603337,0.000329
cuda,rexnet_100,128,4.067841,0.000370
cuda,sebotnet33ts_256,64,3.246388,0.000367
cuda,selecsls42b,128,1.552830,0.000112
cuda,spnasnet_100,128,3.645059,0.000434
cuda,swin_base_patch4_window7_224,64,6.124282,0.000431
cuda,swsl_resnext101_32x16d,32,4.241805,0.000209
cuda,tf_efficientnet_b0,128,3.659680,0.000356
cuda,tf_mixnet_l,128,6.969850,0.000543
cuda,tinynet_a,128,4.184674,0.000436
cuda,tnt_s_patch16_224,128,4.487046,0.000264
cuda,twins_pcpvt_base,64,6.545193,0.000325
cuda,visformer_small,128,2.043097,0.000135
cuda,vit_base_patch16_224,64,2.116561,0.000148
cuda,volo_d1_224,64,3.454326,0.000217
cuda,xcit_large_24_p8_224,5,8.000814,0.000418
