dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,23.758450,20.252500,16.963765,9.848501,2.264407,15.262848,4.087723,1.796437,0.248911,24.453712,7.863885
cuda,Background_Matting,4,19.950930,17.877060,14.515727,8.359390,2.294930,15.153633,5.165134,2.708435,0.201217,27.680349,9.265019
cuda,LearningToPaint,96,12.709266,11.822844,8.078469,5.621403,1.132972,9.796877,1.089961,0.652317,0.064478,23.454568,5.379204
cuda,Super_SloMo,6,20.558298,18.452952,15.180403,9.352893,2.598609,14.492188,4.935963,2.410210,0.118348,7.868295,8.191957
cuda,alexnet,128,6.210448,5.902775,2.289693,1.974423,0.166779,5.539661,0.711109,0.411200,0.011922,3.740883,4.386787
cuda,attention_is_all_you_need_pytorch,256,23.855344,20.990027,17.450840,10.052890,2.070904,16.458387,4.322519,1.915076,0.331908,31.309082,8.886739
cuda,dcgan,32,5.718188,5.432694,2.323272,1.900069,0.311287,2.999810,0.161960,0.096026,0.010175,1.425090
cuda,demucs,4,13.263203,12.434852,8.750177,7.889007,0.401302,12.570321,0.890178,0.520954,0.031220,8.731052,5.107384
cuda,densenet121,4,46.837154,41.512362,37.597079,21.473886,6.027869,32.806396,12.620205,5.728227,0.635756,54.425792,17.832263
cuda,dlrm,1024,5.027915,4.724024,1.907320,1.482705,0.157920,3.029615,0.328657,0.129412,0.013977,1.851267
cuda,drq,1,6.444977,5.983515,2.726983,2.368454,0.110677,3.996955,0.115382,0.070364,0.012459,1.750225
cuda,fastNLP_Bert,6,25.058891,21.616837,18.147709,11.884166,1.780512,17.014293,3.270868,1.699126,0.260746,6.487133,7.257671
cuda,functorch_dp_cifar10,64,11.374209,10.636625,7.566192,5.039902,1.165177,10.863166,1.934657,1.007926,0.052892,33.596292,7.059408
cuda,hf_Albert,8,16.876912,14.710597,11.781245,6.359118,1.824241,10.891630,2.644662,1.383006,0.143991,8.783253,6.495598
cuda,hf_Bart,4,30.165554,23.601925,20.413440,12.526357,2.281661,20.261114,3.945315,2.155385,0.264800,3.780897,10.237419
cuda,hf_Bert,4,20.113348,16.754047,13.657470,7.619745,1.744926,12.595617,3.282452,1.541281,0.259678,3.136687,6.886580
cuda,hf_Bert_large,4,33.464484,26.088343,23.096536,11.295561,3.581899,18.455952,6.267875,2.989055,0.711725,3.112421,11.068911
cuda,hf_BigBird,2,67.996586,57.123984,53.753170,27.830725,8.577672,46.560694,19.862386,9.531364,0.539034,8.101332,28.247331
cuda,hf_DistilBert,8,14.342079,12.780579,9.246323,6.217227,1.090524,10.286811,1.963372,0.854798,0.107793,5.275692,5.252234
cuda,hf_GPT2,4,20.620400,17.409556,14.308785,8.663149,1.809730,12.257272,3.479060,1.566667,0.226073,7.838153,5.558134
cuda,hf_GPT2_large,4,49.399748,38.641002,35.823723,19.235623,5.629909,27.828974,11.038193,4.612979,1.165549,14.538596,14.691694
cuda,hf_Longformer,2,75.957661,67.160463,63.803270,42.276008,7.768370,58.403007,22.414747,7.288888,0.417885,6.012452,24.514087
cuda,hf_Reformer,4,26.296439,22.738495,19.725958,17.563789,0.685893,21.730144,1.180805,0.664777,0.062883,5.557896,4.952866
cuda,hf_T5,8,24.974266,20.683910,17.086585,9.201760,2.159783,15.173315,4.196855,1.593777,0.279711,6.698659,8.387157
cuda,hf_T5_large,2,86.044065,63.648028,60.435195,28.841897,8.472085,42.764757,17.320171,6.052859,2.470830,26.354621,24.108412
cuda,lennard_jones,1000,4.369133,4.114491,1.373842,1.168514,0.028749,2.087708,0.073019,0.036793,0.005954,0.953840
cuda,mnasnet1_0,32,20.967345,19.077025,15.186900,9.384247,2.328080,14.562922,3.522107,1.738177,0.184859,72.951620,7.682839
cuda,mobilenet_v2,96,22.794265,20.853437,16.912023,10.647452,2.329821,15.339306,3.724435,1.878156,0.212767,88.811655,7.401701
cuda,mobilenet_v3_large,32,22.285096,20.186993,16.317359,9.892300,2.431475,16.550847,4.056185,1.914961,0.221328,94.159492,9.295937
cuda,nvidia_deeprecommender,256,5.140379,4.813298,1.680586,1.337115,0.106751,4.591097,0.083222,0.057423,0.008440,3.370145,0.488954
cuda,phlippe_densenet,128,23.710196,21.669745,18.383814,12.334893,2.288821,19.036779,4.279067,2.203739,0.205490,129.170592,9.170532
cuda,phlippe_resnet,128,10.255050,9.378578,6.520407,4.149887,0.842031,6.717866,0.913249,0.624012,0.060772,13.629543,3.475773
