dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,adv_inception_v3,128,1.392861,5.276152
cuda,beit_base_patch16_224,64,1.367933,3.819152
cuda,botnet26t_256,128,1.161619,2.238822
cuda,cait_m36_384,2,4.090569,15.893258
cuda,convmixer_768_32,32,1.162031,3.666095
cuda,convnext_base,32,1.925597,5.984974
cuda,crossvit_9_240,64,1.790636,5.771234
cuda,cspdarknet53,64,1.657574,3.502053
cuda,deit_base_distilled_patch16_224,64,1.098279,3.363591
cuda,densenet121,64,2.961849,8.275301
cuda,dla102,64,1.579935,5.860342
cuda,dm_nfnet_f0,128,2.223762,4.870172
cuda,dpn107,32,2.949352,7.535399
cuda,eca_botnext26ts_256,64,1.226403,2.684664
cuda,eca_halonext26ts,64,1.294052,2.916458
cuda,ecaresnet101d,64,2.119665,7.698838
cuda,ese_vovnet19b_dw,128,0.904071,1.756385
cuda,fbnetc_100,128,1.485353,3.141264
cuda,fbnetv3_b,128,2.478417,5.376650
cuda,gernet_l,128,1.474289,2.942654
cuda,ghostnet_100,128,1.362933,5.097745
cuda,gluon_inception_v3,128,1.355022,5.214401
cuda,gluon_senet154,32,3.544024,14.379425
cuda,gluon_xception65,32,1.762146,6.401158
cuda,gmixer_24_224,64,1.693198,5.738200
cuda,gmlp_s16_224,64,1.626809,5.186018
cuda,hardcorenas_a,128,1.103971,2.208984
cuda,hrnet_w18,2,5.429186,20.992456
cuda,inception_v3,128,1.350605,5.170129
cuda,lcnet_050,128,0.873008,1.421960
cuda,legacy_senet154,32,3.170778,14.467531
cuda,mixer_b16_224,64,1.008235,2.419782
cuda,mixnet_l,64,4.053433,6.761083
cuda,mnasnet_100,128,1.337116,2.443232
cuda,mobilenetv2_100,128,1.212010,2.237124
cuda,mobilenetv3_large_100,128,1.248203,2.871006
cuda,mobilevit_s,32,1.643283,4.456484
cuda,nasnetalarge,16,5.634440,23.867424
cuda,nfnet_l0,64,2.039356,5.497846
cuda,pnasnet5large,16,4.535573,17.152746
cuda,poolformer_m36,64,2.143724,5.804198
cuda,regnety_002,128,1.339415,3.410801
cuda,repvgg_a2,128,1.432505,2.520232
cuda,res2net101_26w_4s,64,2.773963,11.101768
cuda,res2net50_14w_8s,2,2.412356,10.120661
cuda,res2next50,2,1.388576,5.037154
cuda,resmlp_12_224,128,0.984231,2.172262
cuda,resnest101e,32,3.439574,11.905127
cuda,resnet18,128,0.590529,0.947489
cuda,rexnet_100,128,1.566777,3.953310
cuda,sebotnet33ts_256,64,1.485686,3.649856
cuda,selecsls42b,128,0.869214,2.156978
cuda,spnasnet_100,128,1.488544,3.141657
cuda,swin_base_patch4_window7_224,64,3.051927,9.161027
cuda,swsl_resnext101_32x16d,32,1.659575,5.637402
cuda,tf_efficientnet_b0,128,1.510447,3.959897
cuda,tf_mixnet_l,64,4.349298,6.829519
cuda,tinynet_a,128,1.699136,4.668105
cuda,tnt_s_patch16_224,64,2.256225,8.270281
cuda,visformer_small,128,1.044501,2.724163
cuda,vit_base_patch16_224,64,1.076100,3.180473
cuda,volo_d1_224,64,1.827800,6.318959
cuda,xcit_large_24_p8_224,5,3.617999,14.184464
