dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,1.460968
cuda,Background_Matting,4,0.619222
cuda,LearningToPaint,96,0.451918
cuda,Super_SloMo,6,0.823166
cuda,alexnet,128,0.351358
cuda,attention_is_all_you_need_pytorch,256,1.218234
cuda,dcgan,32,0.338605
cuda,demucs,4,0.530960
cuda,densenet121,4,1.335390
cuda,dlrm,2048,0.554027
cuda,drq,1,0.350962
cuda,fastNLP_Bert,6,1.418651
cuda,hf_Albert,8,1.172707
cuda,hf_Bart,4,1.418501
cuda,hf_Bert,4,1.339706
cuda,hf_BigBird,2,6.780281
cuda,hf_DistilBert,8,0.615237
cuda,hf_GPT2,4,1.318659
cuda,hf_Longformer,2,1.223567
cuda,hf_Reformer,4,1.417672
cuda,hf_T5,8,2.012821
cuda,mnasnet1_0,32,0.608905
cuda,mobilenet_v2,96,0.625676
cuda,mobilenet_v3_large,32,0.680063
cuda,moco,32,1.361367
cuda,nvidia_deeprecommender,256,0.345081
cuda,pytorch_CycleGAN_and_pix2pix,1,0.459489
cuda,pytorch_stargan,16,0.467982
cuda,pytorch_struct,200,0.387912
cuda,pytorch_unet,1,0.501866
cuda,resnet18,16,0.450081
cuda,resnet50,32,0.691023
cuda,resnext50_32x4d,8,0.664409
cuda,shufflenet_v2_x1_0,128,0.723986
cuda,soft_actor_critic,256,0.295437
cuda,speech_transformer,32,1.555631
cuda,squeezenet1_1,32,0.442768
cuda,tacotron2,64,11.628443
cuda,timm_efficientdet,1,11.715124
cuda,timm_efficientnet,32,1.140265
cuda,timm_nfnet,128,1.631072
cuda,timm_regnet,32,1.429222
cuda,timm_resnest,32,0.475911
cuda,timm_vision_transformer,8,0.751624
cuda,timm_vovnet,32,0.834249
cuda,tts_angular,64,0.439252
cuda,vgg16,64,0.373950
cuda,vision_maskrcnn,4,9.149998
cuda,yolov3,16,5.619222
