dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,0.9932,7.3187,9.5281
cuda,beit_base_patch16_224,64,0.9802,5.8242,12.7287
cuda,botnet26t_256,128,0.9964,3.7411,7.9485
cuda,cait_m36_384,2,0.8304,20.8236,22.3011
cuda,coat_lite_mini,0,0.0000
cuda,convit_base,0,0.0000
cuda,convmixer_768_32,32,0.9977,5.9252,8.0972
cuda,convnext_base,32,0.9161,8.3161,9.9095
cuda,crossvit_9_240,64,0.9426,7.9002,3.9929
cuda,cspdarknet53,64,0.9919,5.5061,7.9437
cuda,deit_base_distilled_patch16_224,64,0.9943,4.8229,12.3080
cuda,densenet121,64,0.9333,11.7075,5.1153
cuda,dla102,64,0.9891,7.8645,7.1515
cuda,dm_nfnet_f0,128,0.9977,7.6256,11.7569
cuda,dpn107,32,0.9868,10.9792,11.0228
cuda,eca_botnext26ts_256,64,0.8254,4.1710,6.1187
cuda,eca_halonext26ts,64,0.8292,4.4883,6.1049
cuda,ecaresnet101d,64,0.9646,10.3094,8.8494
cuda,ese_vovnet19b_dw,128,0.9959,2.8574,6.3245
cuda,fbnetc_100,128,0.9903,4.9489,4.5226
cuda,fbnetv3_b,128,0.9985,8.3568,7.6427
cuda,gernet_l,128,0.9917,4.7283,6.7578
cuda,ghostnet_100,128,0.9666,6.8690,3.4544
cuda,gluon_inception_v3,128,0.9932,7.2134,9.5281
cuda,gluon_senet154,32,0.9293,18.7678,13.4203
cuda,gluon_xception65,32,0.9858,8.6122,10.0741
cuda,gmixer_24_224,64,0.8871,7.8076,6.0727
cuda,gmlp_s16_224,64,0.9849,7.1730,7.2940
cuda,hardcorenas_a,128,0.9918,3.5565,3.9798
cuda,hrnet_w18,2,0.8930,27.5367,1.4869
cuda,inception_v3,128,0.9932,7.1567,9.5281
cuda,jx_nest_base,0,0.0000
cuda,lcnet_050,128,0.9842,2.4105,1.6279
cuda,legacy_senet154,32,0.9251,18.5097,13.4310
cuda,mixer_b16_224,64,0.9941,3.7094,8.2521
cuda,mixnet_l,64,0.9147,11.3013,4.9575
cuda,mnasnet_100,128,0.9915,4.0378,3.7005
cuda,mobilenetv2_100,128,0.9888,3.7117,6.9909
cuda,mobilenetv3_large_100,128,0.9997,4.3926,3.8778
cuda,mobilevit_s,32,0.8051,6.4236,4.8745
cuda,nasnetalarge,16,0.9845,30.8817,13.6382
cuda,nfnet_l0,64,0.8426,7.9284,5.7275
cuda,pit_b_224,0,0.0000
cuda,pnasnet5large,16,0.9880,22.7334,14.8578
cuda,poolformer_m36,64,0.9988,8.5986,14.1111
cuda,regnety_002,128,0.9494,4.9962,1.8819
cuda,repvgg_a2,128,0.9924,4.2516,5.1826
cuda,res2net101_26w_4s,64,0.9289,14.5351,8.6871
cuda,res2net50_14w_8s,2,0.8598,13.0485,1.7202
cuda,res2next50,2,0.8638,6.7255,1.6783
cuda,resmlp_12_224,128,0.9962,3.4206,5.2005
cuda,resnest101e,32,0.9235,16.1072,7.5819
cuda,resnet18,128,0.9928,1.6273,2.8918
cuda,rexnet_100,128,0.8775,5.9387,8.0111
cuda,sebotnet33ts_256,64,0.8600,5.4876,10.4493
cuda,selecsls42b,128,0.9919,3.2815,5.4450
cuda,spnasnet_100,128,0.9900,4.9190,3.9985
cuda,swin_base_patch4_window7_224,64,0.9632,12.9457,15.7155
cuda,swsl_resnext101_32x16d,32,0.9864,7.8392,19.2658
cuda,tf_efficientnet_b0,128,0.8325,5.8920,7.9379
cuda,tf_mixnet_l,64,0.9283,11.6654,5.3258
cuda,tinynet_a,128,0.8379,6.7413,6.5366
cuda,tnt_s_patch16_224,64,0.9950,11.3138,8.5140
cuda,twins_pcpvt_base,0,0.0000
cuda,visformer_small,128,0.9996,4.1433,9.3432
cuda,vit_base_patch16_224,64,0.9958,4.7174,12.2388
cuda,volo_d1_224,64,0.9947,8.7224,9.1403
cuda,xcit_large_24_p8_224,5,0.8314,18.6139,12.1374
