dev,name,batch_size,speedup,start_latency,peak_memory
cuda,adv_inception_v3,128,1.7178,111.3866,9.3436
cuda,beit_base_patch16_224,0,0.0000
cuda,botnet26t_256,128,1.5912,147.3671,8.8122
cuda,cait_m36_384,2,2.1296,176.4534,22.4774
cuda,coat_lite_mini,0,0.0000
cuda,convit_base,0,0.0000
cuda,convmixer_768_32,32,1.0967,23.8983,8.0798
cuda,convnext_base,32,0.7252,279.2105,9.8424
cuda,crossvit_9_240,0,0.0000
cuda,cspdarknet53,64,1.6669,101.7114,7.9640
cuda,deit_base_distilled_patch16_224,0,0.0000
cuda,densenet121,64,1.3441,182.8612,5.4305
cuda,dla102,0,0.0000
cuda,dm_nfnet_f0,128,1.5049,26.6585,10.2341
cuda,dpn107,0,0.0000
cuda,eca_botnext26ts_256,64,1.5032,172.3433,4.5599
cuda,eca_halonext26ts,64,1.4846,198.8996,4.5963
cuda,ecaresnet101d,64,1.5771,70.7888,8.4261
cuda,ese_vovnet19b_dw,128,1.5312,71.1813,5.8438
cuda,fbnetc_100,128,1.6547,87.9819,4.6258
cuda,fbnetv3_b,128,1.6716,143.4677,6.3217
cuda,gernet_l,128,1.3317,47.4112,6.6440
cuda,ghostnet_100,128,1.7414,188.1285,3.1112
cuda,gluon_inception_v3,128,1.7194,25.4322,9.3436
cuda,gluon_senet154,32,1.6460,81.8841,13.2737
cuda,gluon_xception65,32,1.2447,66.2747,9.9313
cuda,gmixer_24_224,64,1.3594,150.8145,4.8076
cuda,gmlp_s16_224,64,1.3897,106.2858,6.8210
cuda,hardcorenas_a,128,1.6588,56.1484,3.7377
cuda,hrnet_w18,2,4.6254,166.5142,1.6497
cuda,inception_v3,128,1.7184,25.5414,9.3436
cuda,jx_nest_base,32,1.4625,161.3307,10.4347
cuda,lcnet_050,128,2.6288,38.8889,1.5412
cuda,legacy_senet154,32,1.5397,48.1239,13.2748
cuda,mixer_b16_224,64,1.1568,88.6570,8.1858
cuda,mixnet_l,64,1.3285,155.1517,4.8239
cuda,mnasnet_100,128,1.7310,30.3861,3.8361
cuda,mobilenetv2_100,128,1.7864,33.1685,5.3754
cuda,mobilenetv3_large_100,128,1.7969,28.2434,3.7066
cuda,mobilevit_s,32,1.4072,298.7895,3.3146
cuda,nasnetalarge,16,1.3207,221.8867,12.2642
cuda,nfnet_l0,64,1.6135,75.6512,4.3598
cuda,pit_b_224,64,1.3891,130.2642,12.8259
cuda,pnasnet5large,16,1.2282,179.3394,13.1352
cuda,poolformer_m36,64,1.3175,116.8868,12.2262
cuda,regnety_002,128,2.7270,90.6969,1.8674
cuda,repvgg_a2,128,1.4307,26.6729,5.0935
cuda,res2net101_26w_4s,64,1.2167,131.8855,9.0007
cuda,res2net50_14w_8s,2,1.1862,135.3875,1.8139
cuda,res2next50,2,1.1491,62.9198,1.7667
cuda,resmlp_12_224,128,1.3902,69.6477,5.0386
cuda,resnest101e,0,0.0000
cuda,resnet18,128,1.5324,21.6332,3.0982
cuda,rexnet_100,128,1.5016,194.4185,5.5440
cuda,sebotnet33ts_256,64,1.5765,132.7196,7.3326
cuda,selecsls42b,128,1.5070,62.2847,5.1076
cuda,spnasnet_100,128,1.6824,18.9927,4.1404
cuda,swin_base_patch4_window7_224,64,1.4644,233.7729,18.3302
cuda,swsl_resnext101_32x16d,32,1.2512,34.0202,20.3043
cuda,tf_efficientnet_b0,128,1.5597,87.3186,5.2842
cuda,tf_mixnet_l,64,1.3310,83.9334,4.9002
cuda,tinynet_a,128,1.5214,84.0149,3.8562
cuda,tnt_s_patch16_224,0,0.0000
cuda,twins_pcpvt_base,32,1.0653,386.1559,6.4003
cuda,visformer_small,128,1.3048,102.4239,8.7491
cuda,vit_base_patch16_224,0,0.0000
cuda,volo_d1_224,0,0.0000
cuda,xcit_large_24_p8_224,0,0.0000
