dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BERT_pytorch,16,1.901615,5.983381
cuda,Background_Matting,4,0.871332,3.801636
cuda,LearningToPaint,96,0.551760,1.066480
cuda,Super_SloMo,6,1.116663,3.485319
cuda,alexnet,128,0.371278,0.337394
cuda,attention_is_all_you_need_pytorch,256,1.685372,6.610914
cuda,dcgan,32,0.342578,0.221679
cuda,demucs,4,0.665134
cuda,densenet121,4,1.991810,9.724338
cuda,drq,1,0.399141,0.359608
cuda,fastNLP_Bert,6,1.843845,5.346681
cuda,hf_Albert,8,1.429147,5.711128
cuda,hf_Bart,4,1.955806,6.732209
cuda,hf_Bert,4,1.724130,5.058040
cuda,hf_DistilBert,8,0.842305,2.446215
cuda,hf_GPT2,4,1.771701,4.970747
cuda,mnasnet1_0,32,0.851255,2.884394
cuda,mobilenet_v2,96,0.865437,2.754811
cuda,mobilenet_v3_large,32,0.967147,3.216906
cuda,moco,32,1.910340,0.016098
cuda,nvidia_deeprecommender,256,0.359590,0.174552
cuda,pytorch_CycleGAN_and_pix2pix,1,0.572073,1.917194
cuda,pytorch_stargan,16,0.574938,1.651352
cuda,pytorch_struct,200,0.433443,0.558190
cuda,pytorch_unet,1,0.613318,1.227876
cuda,resnet18,16,0.538510,1.175792
cuda,resnet50,32,0.910125,3.103564
cuda,resnext50_32x4d,8,0.906028,3.067028
cuda,shufflenet_v2_x1_0,128,1.009133,3.443888
cuda,soft_actor_critic,256,0.311659,0.132146
cuda,squeezenet1_1,32,0.508682,1.136892
cuda,timm_efficientdet,1,13.168032,24.072020
cuda,timm_efficientnet,32,1.459221,4.528048
cuda,timm_nfnet,128,2.117141,5.836796
cuda,timm_regnet,32,1.879213,5.801196
cuda,timm_resnest,32,0.634199,1.822049
cuda,timm_vision_transformer,8,1.083957,3.689787
cuda,timm_vovnet,32,1.031770,2.324656
cuda,tts_angular,64,0.513395,0.048838
cuda,vgg16,64,0.429329,0.681857
cuda,yolov3,16,6.120685,5.791121
