dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,1.244406,9.576522,2.292074,1.502792,5.733690,4.059386,1.223922,0.177138,15.679849,20.740821
cuda,Background_Matting,4,0.546226,7.807003,1.791575,1.107096,5.217256,3.433527,1.393472,0.108453,0.000005,4.606475
cuda,LearningToPaint,96,0.264451,2.493566,0.506581,0.363517,1.286499,0.742972,0.302636,0.041380,27.224936,28.399532
cuda,alexnet,128,0.152749,0.924103,0.514655,0.130675,0.704747,0.403764,0.176100,0.013954,10.613695,10.940877
cuda,attention_is_all_you_need_pytorch,256,1.022431,10.617957,2.880059,1.650493,5.849971,3.905569,1.440052,0.211445,37.034719,41.786120
cuda,dcgan,32,0.145973,0.611549,0.212832,0.094733,0.292688,0.139986,0.053743,0.009731,6.388671,6.569846
cuda,densenet121,4,1.168439,21.843088,6.446374,2.456679,16.014968,10.060876,4.431647,0.245051,0.000009,12.248885
cuda,fastNLP_Bert,6,1.225140,9.088369,2.809737,1.439980,5.462751,3.724881,1.323038,0.181002,18.150600,22.351286
cuda,hf_Albert,8,1.052658,8.435612,1.939106,1.323609,3.936458,2.595386,0.977036,0.134978,26.723270,30.139281
cuda,hf_Bart,4,1.299874,11.798062,3.175469,1.711696,6.095281,4.146097,1.507559,0.215432,19.630626,24.400327
cuda,hf_Bert,4,1.196675,9.328953,2.690470,1.433676,5.085447,3.146259,1.549050,0.177295,7.091748,11.029359
cuda,hf_BigBird,2,6.585362,32.346990,13.134857,2.675698,12.666185,8.296219,3.787160,0.334410,23.442971,25.867542
cuda,hf_GPT2,4,1.236110,8.002557,2.425477,1.491471,3.908944,2.487580,1.051159,0.156584,10.904480,13.969593
cuda,hf_T5,8,1.855248,9.923590,2.460090,1.596920,4.115542,2.534477,1.092181,0.200306,26.413284,29.783576
cuda,mnasnet1_0,32,0.433256,6.056582,1.037269,0.820770,3.569038,2.271653,0.873142,0.101038,63.241313,66.669614
cuda,mobilenet_v2,96,0.439305,6.714144,1.552340,0.928416,4.150391,2.772227,0.952394,0.111929,48.899354,52.508048
cuda,mobilenet_v3_large,32,0.504230,7.461032,1.801960,0.980678,4.549270,2.946823,1.036812,0.133286,73.116294,76.932096
cuda,nvidia_deeprecommender,256,0.159268,0.469652,0.163647,0.078594,0.262860,0.122126,0.052810,0.008514,6.741919,6.926788
cuda,pytorch_CycleGAN_and_pix2pix,1,0.274192,4.428170,1.390915,0.575140,2.616160,1.542802,0.700924,0.066986,10.334410,12.181549
cuda,pytorch_stargan,16,0.274680,3.055889,0.660386,0.354879,1.034118,0.603382,0.256302,0.042721,26.673434,27.436479
cuda,pytorch_struct,200,0.193974,1.111689,0.435591,0.147300,0.585322,0.346596,0.110801,0.020819,28.233282,28.542390
cuda,pytorch_unet,1,0.281977,3.130217,0.932466,0.410181,1.966245,1.281161,0.438435,0.046609,14.726012,16.204519
cuda,resnet18,16,0.258708,2.653507,0.652871,0.373351,1.739398,1.089473,0.406752,0.040400,21.885246,23.375420
cuda,resnet50,32,0.486959,6.579466,1.166958,0.806003,3.329727,2.118538,0.817240,0.101209,19.851196,22.904032
cuda,resnext50_32x4d,8,0.484113,6.589037,1.144199,0.761766,3.012069,1.684669,0.945752,0.097408,30.581882,33.293974
cuda,shufflenet_v2_x1_0,128,0.556371,7.832224,1.917519,1.111715,4.734882,3.145900,1.160866,0.118864,0.000005,4.024512
cuda,squeezenet1_1,32,0.238700,2.207105,0.846465,0.227814,1.224112,0.690606,0.344570,0.039471,12.914289,13.535982
cuda,timm_efficientnet,32,0.979680,8.574140,1.966467,1.107004,5.180503,3.369295,1.223159,0.153017,56.954633,61.376694
cuda,timm_nfnet,128,1.561103,16.731298,4.861161,2.419805,7.668682,5.553936,1.418864,0.214072,26.362807,31.781535
cuda,timm_regnet,32,1.318438,10.454738,1.735135,1.087296,4.364727,2.757088,1.080575,0.174283,32.934431,36.779389
cuda,timm_vovnet,32,0.707942,5.820267,1.764823,0.737815,4.651281,3.005600,1.148182,0.082585,0.000004,3.688124
cuda,vgg16,64,0.186778,1.472270,0.693449,0.166156,1.078596,0.699302,0.229734,0.023969,8.352547,8.914726
